data_time,XQH-1-0D-QJ-1_temperature,XQH-1-0D-QJ-1_xAxisAngle,XQH-1-0D-QJ-1_yAxisAngle,XQH-1-1D-QJ-1_temperature,XQH-1-1D-QJ-1_xAxisAngle,XQH-1-1D-QJ-1_yAxisAngle,XQH-1-1L-LX-1_beamPierRelativeDisplacement,XQH-1-1L-LX-1_measureDisplacement,XQH-1-1L-LX-2_beamPierRelativeDisplacement,XQH-1-1L-LX-2_measureDisplacement,XQH-1-1L-YB-1_frequency,XQH-1-1L-YB-1_strain,XQH-1-1L-YB-1_temperature,XQH-1-1L-YB-2_frequency,XQH-1-1L-YB-2_strain,XQH-1-1L-YB-2_temperature,XQH-1-3L-WSD-1_humidity,XQH-1-3L-WSD-1_temperature,XQH-2-2L-LX-1_beamPierRelativeDisplacement,XQH-2-2L-LX-1_measureDisplacement,XQH-2-2L-YB-1_frequency,XQH-2-2L-YB-1_strain,XQH-2-2L-YB-1_temperature,XQH-2-2L-YB-2_frequency,XQH-2-2L-YB-2_strain,XQH-2-2L-YB-2_temperature,XQH-2-3D-QJ-1_temperature,XQH-2-3D-QJ-1_xAxisAngle,XQH-2-3D-QJ-1_yAxisAngle
2026-02-17 07:30:00,19.5032,-0.06813,0.28976,19.0957,0.00216,0.37533,0.23,564.818,-0.383,542.499,837.685,24.921494474,21.266292299,896.743,36.56528473,20.458902349,66.8,18.0,-0.169,553.757,879.308,20.271021455,19.528127217,878.287,20.47188296,20.364526767,18.481,-0.28968,0.08728
2026-02-17 07:40:00,19.4394,-0.06716,0.28927,19.1909,0.00143,0.37596,0.215,564.803,-0.399,542.483,837.694,24.870936161,21.219401817,896.734,36.462846911,20.42079498,66.7,17.9,-0.63,553.296,879.265,20.176415699,19.565402776,878.283,20.417103516,20.342450423,18.469,-0.2903,0.08677
2026-02-17 07:50:00,19.2972,-0.06713,0.28964,19.2237,0.00181,0.37613,0.215,564.803,-0.015,542.867,837.702,24.838104459,21.184448622,896.77,36.518675701,20.376600852,67.5,17.8,-0.599,553.327,879.273,20.173456665,19.547045508,878.274,20.353539441,20.325939578,18.3248,-0.29108,0.08659
2026-02-17 08:00:00,19.3324,-0.0675,0.28817,19.1893,0.00115,0.37491,-0.768,564.803,-0.322,542.56,837.698,24.767268585,21.153452038,896.752,36.481870963,20.393758837,67.0,18.0,-0.169,553.757,879.195,19.943227446,19.582095651,878.174,20.058788789,20.371106221,18.5035,-0.29036,0.08719
2026-02-17 08:10:00,19.4673,-0.06694,0.28947,19.1101,0.00188,0.37502,0.23,564.818,-0.383,542.499,837.664,24.601887654,21.132605526,896.734,36.467749796,20.423518805,67.5,18.0,-0.215,553.711,879.173,19.837228373,19.569169018,878.204,20.048695373,20.302823667,18.415,-0.2893,0.08622
2026-02-17 08:20:00,19.5463,-0.06643,0.28827,19.0109,0.00195,0.3751,0.169,564.757,0.169,543.051,837.631,24.549821811,21.172622669,896.708,36.475389732,20.482081635,66.0,17.9,-0.538,553.388,879.134,19.689629894,19.568647495,878.174,19.925918735,20.297289525,18.3852,-0.29088,0.08851
2026-02-17 08:30:00,19.5143,-0.0677,0.28988,19.2085,0.00241,0.37495,0.184,564.772,-0.537,542.345,837.619,24.480367543,21.159107005,896.699,36.388799297,20.452778369,66.5,18.0,-0.138,553.788,879.112,19.643841507,19.589171244,878.104,19.736052504,20.338050189,18.4585,-0.28994,0.08729
2026-02-17 08:40:00,19.4856,-0.06677,0.29011,18.9916,0.00165,0.37521,0.169,564.757,-0.399,542.483,837.631,24.418083599,21.099434773,896.686,36.305119561,20.433448837,66.5,17.9,-0.614,553.312,879.051,19.37062455,19.564823419,878.196,19.84447514,20.206081342,18.3715,-0.29001,0.08658
2026-02-17 08:50:00,19.3771,-0.06736,0.28988,18.8209,0.00132,0.37469,0.169,564.757,-0.43,542.452,837.623,24.303070315,21.052251865,896.686,36.243579328,20.399259819,65.9,17.9,-0.138,553.788,879.046,19.264437512,19.51627647,878.305,20.021520016,20.07672007,18.2418,-0.29045,0.08622
2026-02-17 09:00:00,19.3044,-0.06704,0.29008,19.0917,0.00204,0.37466,0.23,564.818,-0.046,542.836,837.619,24.223285546,21.016283673,896.677,36.175906134,20.38046613,65.7,17.9,-0.568,553.358,879.072,19.331225261,19.499062354,878.139,19.519523975,20.14463561,18.3788,-0.29015,0.08595
2026-02-17 09:10:00,19.3555,-0.06774,0.2903,19.0109,0.00184,0.3746,-0.338,564.25,-0.506,542.376,837.577,24.097700872,21.034259553,896.641,36.076315474,20.400348108,66.9,17.9,-0.138,553.788,878.981,19.06080561,19.538943689,878.161,19.522317,20.100225549,18.3626,-0.29031,0.08673
2026-02-17 09:20:00,19.3683,-0.06644,0.29017,18.8963,0.00123,0.37508,0.153,564.741,-0.537,542.345,837.552,24.005711488,21.035383591,896.575,35.952408965,20.469396382,65.5,17.9,-0.522,553.404,878.946,18.881626009,19.512520419,878.156,19.456280683,20.073984557,18.1755,-0.29069,0.08632
2026-02-17 09:30:00,19.393,-0.067,0.29111,18.9908,0.0019,0.37514,0.215,564.803,,542.514,837.507,23.877991191,21.058440523,896.459,35.684564623,20.562937696,64.4,17.9,-0.568,553.358,878.767,18.302640818,19.564823419,878.148,19.393673205,20.055915985,18.3602,-0.28894,0.08678
2026-02-17 09:40:00,19.3244,-0.06673,0.29103,19.1453,0.00061,0.37547,0.292,564.88,-0.368,542.514,837.502,23.801503273,21.026393085,896.393,35.380558952,20.531930881,65.0,17.9,-0.522,553.404,878.627,17.872450452,19.618312579,878.061,19.116697698,20.083798498,18.382,-0.28811,0.08629
2026-02-17 09:50:00,19.3004,-0.06716,0.2898,19.1685,0.00088,0.37479,0.169,564.757,-0.337,542.545,837.486,23.69799242,21.002313777,896.379,35.329884079,20.533026554,64.6,17.9,-0.584,553.342,878.544,17.607101824,19.644297789,878.048,19.069845849,20.084928904,18.357,-0.28966,0.08683
2026-02-17 10:00:00,19.3164,-0.06698,0.29121,18.9227,0.00133,0.37568,0.23,564.818,0.169,543.051,837.457,23.562688399,20.987730807,896.308,35.08776938,20.546849462,65.0,17.8,-0.614,553.312,878.566,17.575990408,19.581051928,878.104,19.076795152,19.971796105,18.1724,-0.2894,0.08636
2026-02-17 10:10:00,19.322,-0.0665,0.29221,18.7149,0.00233,0.37564,0.138,564.726,0.062,542.944,837.465,23.517050109,20.945662842,896.286,34.909445364,20.493742306,65.3,17.8,-0.169,553.757,878.619,17.556905765,19.459723335,878.191,19.209855232,19.863960577,18.0585,-0.28897,0.08613
2026-02-17 10:20:00,19.3444,-0.06727,0.2919,18.9444,0.00243,0.37468,0.169,564.757,0.154,543.036,837.398,23.314588634,20.973158638,896.228,34.731162316,20.515868031,64.0,17.9,-0.138,553.788,878.544,17.370838603,19.513040444,878.004,18.745919737,19.996893435,18.2111,-0.28943,0.08705
2026-02-17 10:30:00,19.4098,-0.06805,0.29252,18.9524,0.00058,0.37556,-0.338,564.25,-0.291,542.591,837.336,23.11574181,20.992216724,896.144,34.465125907,20.543560311,64.2,17.9,-0.138,553.788,878.444,17.019029871,19.526508154,878.0,18.713184296,19.987063759,18.2296,-0.28816,0.08778
2026-02-17 10:40:00,19.1717,-0.06736,0.29248,18.7864,0.00139,0.37425,0.292,564.88,-0.383,542.499,837.266,22.901891501,21.0196529,896.087,34.271722443,20.555196635,63.9,18.0,-0.553,553.373,878.427,16.832917917,19.458628515,878.091,18.786820123,19.837858077,18.1691,-0.29186,0.0865
2026-02-17 10:50:00,19.4952,-0.06668,0.29085,19.1478,0.00123,0.37574,0.245,564.833,0.092,542.974,837.191,22.687645624,21.057315167,895.993,33.987080157,20.593444017,65.3,18.1,-0.553,553.373,878.292,16.423191066,19.513040444,877.934,18.435592582,19.970731364,18.4383,-0.28973,0.08724
2026-02-17 11:00:00,19.4705,-0.06686,0.29195,19.0693,0.00139,0.37412,0.199,564.787,,542.944,837.187,22.642232898,21.040442555,895.949,33.858566323,20.613970925,63.2,18.0,-0.553,553.373,878.008,15.613780451,19.656692176,877.834,18.24143767,20.07178453,18.4794,-0.28942,0.08588
2026-02-17 11:10:00,19.5486,-0.06716,0.29213,19.2621,0.0009,0.37622,0.23,564.818,0.046,542.928,837.158,,21.03201167,895.865,,20.642842635,62.7,18.3,-0.538,553.388,877.869,,19.757477042,877.666,,20.186275726,18.6523,-0.29086,0.08689
2026-02-17 11:20:00,19.7048,-0.06788,0.29157,19.3436,0.00098,0.37506,0.307,564.895,-0.399,542.483,837.166,22.522808457,21.017968215,895.745,33.257396824,20.706178561,64.4,18.3,-0.507,553.419,877.596,14.475676693,19.885150374,877.64,17.827741788,20.247252475,18.7021,-0.28923,0.08813
2026-02-17 11:30:00,19.7557,-0.06637,0.29221,19.3587,0.00126,0.37642,0.23,564.818,0.184,543.066,836.996,22.066606741,21.119681727,895.493,32.544541705,20.836618794,62.8,18.2,-0.154,553.772,877.561,14.298082238,19.85960774,877.692,17.789198583,20.117202741,18.5767,-0.28909,0.08734
2026-02-17 11:40:00,19.8703,-0.06698,0.29239,19.3787,0.00203,0.3752,0.215,564.803,-0.399,542.483,836.797,21.59638449,21.274191983,895.054,31.333383098,21.080898555,62.7,18.2,-0.538,553.388,877.5,14.096121873,19.87484691,877.701,17.948451027,20.18687379,18.5188,-0.29017,0.08578
2026-02-17 11:50:00,20.0825,-0.06719,0.29262,19.7542,0.00065,0.37553,0.215,564.803,0.123,543.005,836.569,21.054070462,21.449237185,894.547,30.056082971,21.430496592,61.2,18.6,-0.108,553.818,876.94,12.452126016,20.131451109,877.176,16.411153085,20.429633657,18.9099,-0.28809,0.08784
2026-02-17 12:00:00,19.9832,-0.06699,0.29268,19.8902,-0.00062,0.37752,0.199,564.787,-0.383,542.499,836.482,20.793318763,21.486132925,894.245,29.161835596,21.564621851,61.7,18.5,,553.358,876.608,11.520989653,20.307757589,876.975,15.842384721,20.533574414,18.8762,-0.28877,0.08733
2026-02-17 12:10:00,20.0991,-0.06713,0.29166,19.7733,-0.00061,0.37606,0.123,564.711,-0.291,542.591,836.494,20.851788239,21.493545926,894.068,28.580384876,21.611376773,61.9,18.9,-0.522,553.404,876.355,10.729279988,20.39647891,876.927,15.669880195,20.538018728,18.9788,-0.28947,0.08729
2026-02-17 12:20:00,20.0586,-0.06696,0.2916,19.9673,0.0,0.37679,0.399,564.987,-0.383,542.499,836.39,20.545589519,21.540709213,894.015,28.315398564,21.574888168,61.3,18.5,-0.584,553.342,876.145,10.120553282,20.497023118,876.739,15.136606101,20.634519313,18.9949,-0.2888,0.08682
2026-02-17 12:30:00,19.9967,-0.06652,0.29212,19.6355,0.00155,0.37524,0.414,565.002,-0.23,542.652,836.291,20.286152183,21.603405195,893.841,27.819230577,21.662754876,61.6,18.5,-0.63,553.296,876.093,9.811554414,20.433993923,877.001,15.820596674,20.467151522,18.7021,-0.28936,0.08821
2026-02-17 12:40:00,19.8958,-0.06691,0.29138,19.4425,0.00106,0.37351,0.461,565.049,-0.138,542.744,836.204,20.076030685,21.668428824,893.7,27.333238482,21.687332246,60.9,18.6,,553.788,876.071,9.495640822,20.304448113,877.018,15.766238162,20.401436457,18.6435,-0.29031,0.08767
2026-02-17 12:50:00,20.015,-0.06695,0.29241,19.555,0.00087,0.37614,0.476,565.064,-0.107,542.775,836.131,19.911606736,21.7295916,893.482,26.578222623,21.723318063,60.4,18.9,,553.772,875.979,9.180445144,20.321543048,877.014,15.707579068,20.377204752,18.8979,-0.28918,0.0884
2026-02-17 13:00:00,19.926,-0.06727,0.29203,19.539,0.00053,0.3751,0.461,565.049,0.506,543.388,836.01,19.637167498,21.829914933,893.296,26.049935066,21.818410606,60.3,18.5,-0.092,553.834,875.74,8.34015774,20.354028356,876.883,15.303330607,20.426303551,18.7366,-0.28796,0.08644
2026-02-17 13:10:00,19.9029,-0.06717,0.2916,19.5574,0.00042,0.37546,0.445,565.033,-0.046,542.836,835.948,19.421574532,21.839669606,893.198,25.664918053,21.809250931,59.5,19.0,-0.138,553.788,875.796,8.415936379,20.279134077,876.927,15.335766117,20.352399796,18.9308,-0.28887,0.08744
2026-02-17 13:20:00,20.092,-0.06534,0.29145,19.786,0.00214,0.37549,0.491,565.079,0.43,543.312,835.781,19.047140442,21.980542067,892.911,24.892915565,21.979952466,59.0,19.1,-0.522,553.404,875.291,6.969833386,20.530774403,876.625,14.550102674,20.546849462,19.0061,-0.2882,0.08575
2026-02-17 13:30:00,20.3339,-0.06704,0.29195,19.9514,4e-05,0.37622,0.461,565.049,-0.123,542.759,835.727,18.943738555,22.035911757,892.72,24.368927698,22.087879576,58.8,19.2,-0.538,553.388,874.991,6.077357638,20.66170556,876.499,14.22109071,20.627300465,19.3747,-0.28861,0.0878
2026-02-17 13:40:00,20.3902,-0.0673,0.29098,19.9268,-0.0007,0.37736,-0.568,565.033,-0.153,542.729,835.623,18.636822728,22.08267665,892.548,23.806400144,22.134701518,59.2,19.1,-0.568,553.358,874.93,5.793965525,20.631704871,876.481,14.154392494,20.627850962,19.2469,-0.28692,0.08852
2026-02-17 13:50:00,20.4717,-0.067,0.29135,20.1301,-0.00047,0.3767,0.445,565.033,0.322,543.204,835.54,18.414186187,22.132390797,892.34,23.210931512,22.238432983,59.3,19.3,-0.154,553.772,874.677,5.046762527,20.745152118,876.245,13.537250631,20.778038504,19.3787,-0.28919,0.08832
2026-02-17 14:00:00,20.4764,-0.06724,0.29104,20.123,0.00021,0.37652,0.461,565.049,,542.79,835.465,18.209233433,22.175215911,892.287,22.863434314,22.156104997,59.3,19.4,-0.507,553.419,874.491,4.460798016,20.808201909,876.167,13.328350588,20.824938189,19.3476,-0.28785,0.08768
2026-02-17 14:10:00,20.4923,-0.06748,0.29097,20.134,-0.00025,0.37659,0.476,565.064,-0.153,542.729,835.477,18.22828891,22.160732246,892.318,22.911310146,22.117938409,58.4,19.4,,553.803,874.224,3.683030607,20.933917309,876.075,13.076816674,20.877400771,19.4545,-0.2881,0.08698
2026-02-17 14:20:00,20.3149,-0.06681,0.29149,20.1333,0.00027,0.37563,0.491,565.079,0.445,543.327,835.482,18.313913195,22.197855443,892.291,22.811795177,22.119059907,59.6,19.4,-0.138,553.788,873.831,2.476816697,21.084842302,875.897,12.632289999,21.002313777,19.4625,-0.28743,0.08798
2026-02-17 14:30:00,20.7042,-0.06868,0.29139,20.3624,-0.00054,0.37776,0.476,565.064,-0.107,542.775,835.361,18.020806902,22.28780819,892.075,22.252049688,22.259350923,57.1,19.6,-0.553,553.373,873.484,1.500578322,21.267429658,875.788,12.491390593,21.151755865,19.6889,-0.28908,0.08895
2026-02-17 14:40:00,20.709,-0.06734,0.28984,20.3284,-0.00093,0.37653,0.445,565.033,0.015,542.897,835.432,18.228209142,22.254700583,892.013,21.683227712,22.072867257,58.8,19.6,-0.584,553.342,873.102,0.338209191,21.419731991,875.544,11.80536414,21.280387551,19.8695,-0.28809,0.08869
2026-02-17 14:50:00,20.5825,-0.06749,0.29023,20.2879,-0.00077,0.3777,0.445,565.033,0.062,542.944,835.34,18.005608789,22.323237365,891.964,21.69057467,22.179318233,56.3,19.8,-0.614,553.312,873.063,0.051757876,21.342070004,875.679,12.126187565,21.17658483,19.6754,-0.28738,0.08835
2026-02-17 15:00:00,20.8085,-0.0672,0.28994,20.4495,-0.00072,0.37699,0.461,565.049,0.583,543.465,835.444,18.310898756,22.275569216,891.924,21.667474007,22.250051334,57.1,20.0,-0.599,553.327,872.704,-1.012373829,21.500897773,875.47,11.726822365,21.391351816,20.0253,-0.28849,0.09067
2026-02-17 15:10:00,20.979,-0.06747,0.29085,20.6133,-0.00115,0.37663,0.43,565.018,0.123,543.005,835.278,17.891917616,22.389604146,891.818,21.360783961,22.301120001,57.4,20.1,-0.23,553.696,872.591,-1.370724419,21.537890328,875.413,11.614600971,21.44808929,20.0952,-0.28847,0.08893
2026-02-17 15:20:00,21.0177,-0.06709,0.29009,20.5176,-0.00142,0.37729,0.461,565.049,0.123,543.005,835.282,17.847299731,22.356459752,891.773,21.036935244,22.2152167,56.8,19.9,-0.277,553.649,872.496,-1.598706006,21.609705046,875.382,11.501124644,21.449811158,20.1642,-0.28806,0.08908
2026-02-17 15:30:00,20.8298,-0.06734,0.29017,20.5113,-0.00117,0.37839,0.491,565.079,0.215,543.097,835.369,18.073893451,22.300587357,891.773,21.006638783,22.198385333,56.1,19.8,-0.706,553.22,872.712,-1.117153526,21.42597347,875.404,11.500038774,21.403246156,19.8035,-0.28735,0.08976
2026-02-17 15:40:00,20.7959,-0.06784,0.29025,20.5184,-0.00164,0.37718,0.461,565.049,0.154,543.036,835.507,18.476784284,22.23611013,891.8,21.025881811,22.152668312,57.1,20.1,-0.676,553.25,872.738,-1.004127638,21.434447208,875.474,11.828613827,21.439545948,19.9705,-0.28856,0.08899
2026-02-17 15:50:00,21.1406,-0.06874,0.28983,20.5983,-0.00091,0.37862,0.43,565.018,0.23,543.112,835.677,18.981461148,22.161327256,891.8,20.847899188,22.053789077,56.5,20.1,-0.66,553.266,871.355,-4.738971769,22.248855989,875.017,10.863318411,21.858021432,20.2617,-0.28766,0.08879
2026-02-17 16:00:00,21.1729,-0.0681,0.28915,20.5097,-0.00129,0.37839,0.476,565.064,0.046,542.928,835.873,19.481303811,22.029540293,891.84,20.661410603,21.866617505,57.2,19.9,-0.66,553.266,869.986,-8.438327132,23.053732371,874.486,9.504191104,22.212300006,20.4266,-0.28768,0.08933
2026-02-17 16:10:00,21.0941,-0.06719,0.2883,20.4994,-0.00072,0.37732,0.491,565.079,0.169,543.051,835.914,19.555543247,21.985128452,891.96,20.894912224,21.745640221,56.4,20.2,-0.706,553.22,869.117,-10.250066454,23.862699304,874.421,9.283867081,22.225693825,20.36,-0.28756,0.08953
2026-02-17 16:20:00,20.6489,-0.06744,0.28836,20.2538,-0.00141,0.3764,0.43,565.018,0.276,543.158,835.86,19.422015891,22.023761771,891.973,20.928420267,21.73709659,56.9,19.8,-0.783,553.143,871.118,-5.37891148,22.388467231,875.269,11.381360198,21.619351571,19.7932,-0.28671,0.08801
2026-02-17 16:30:00,20.6939,-0.06751,0.28916,20.4274,-0.00113,0.3781,0.461,565.049,0.215,543.097,835.84,19.394582432,22.050304361,892.136,21.573312301,21.754835223,55.8,20.1,-0.353,553.573,871.649,-4.263446206,21.898820861,875.243,11.166719185,21.554424985,20.0348,-0.28694,0.08939
2026-02-17 16:40:00,20.7951,-0.06822,0.28731,20.6007,-0.00165,0.37753,0.476,565.064,0.261,543.143,835.835,19.370573393,22.047411856,892.15,21.745541649,21.821269813,56.0,20.1,-0.353,553.573,871.835,-3.631219235,21.861472437,875.26,11.271640701,21.577198826,20.2079,-0.28861,0.08784
2026-02-17 16:50:00,20.5128,-0.06716,0.28819,20.2514,-0.00151,0.37558,0.461,565.049,0.215,543.097,835.973,19.800302622,21.997844849,892.181,21.682777976,21.721636835,56.8,19.8,-0.783,553.143,872.448,-2.106945915,21.427629704,875.609,11.947171562,21.223373399,19.8106,-0.28764,0.08794
2026-02-17 17:00:00,20.6402,-0.06779,0.28759,20.2665,-0.00029,0.37677,0.476,565.064,,543.542,836.01,19.740535473,21.887341586,892.34,22.156149153,21.652442783,57.1,19.8,-0.353,553.573,872.682,-1.417738896,21.321656699,875.53,11.749644209,21.278680415,19.988,-0.28824,0.09058
2026-02-17 17:10:00,20.6212,-0.0673,0.29021,20.3069,-0.00066,0.37668,0.491,565.079,0.046,542.928,836.179,20.161223876,21.767987626,892.38,22.14548973,21.562954079,57.4,19.7,-0.353,553.573,872.777,-1.04006953,21.333001859,875.561,11.886596697,21.290000859,19.9935,-0.28766,0.09021
2026-02-17 17:20:00,20.5461,-0.06714,0.28885,20.2721,-0.00044,0.37651,0.491,565.079,0.154,543.036,836.216,20.210763161,21.718210159,892.49,22.408563628,21.479297538,57.9,19.6,-0.369,553.557,873.215,0.268692568,21.145035428,875.709,12.235946048,21.174886663,19.8449,-0.28826,0.08833
2026-02-17 17:30:00,20.4258,-0.06674,0.2882,20.2721,0.00018,0.37705,0.03,564.618,0.307,543.189,836.328,20.558819869,21.67758795,892.809,23.457990112,21.395867004,57.9,19.6,-0.829,553.097,873.492,1.074669388,21.014100223,875.783,12.447268673,21.137689538,19.817,-0.28879,0.08962
2026-02-17 17:40:00,20.3624,-0.0671,0.28759,20.1507,0.0002,0.37617,0.507,565.095,0.215,543.097,836.386,20.609518341,21.584581905,892.822,23.315292818,21.289431519,58.1,19.4,,553.634,873.753,1.856408537,20.903126366,875.993,13.034618996,21.025269561,19.6897,-0.28778,0.08824
2026-02-17 17:50:00,20.3228,-0.06851,0.28795,19.9792,7e-05,0.37634,0.461,565.049,0.077,542.959,836.602,21.314227413,21.524826213,893.083,24.095698817,21.177717023,57.0,19.5,-0.799,553.127,874.12,2.907109896,20.720123933,876.171,13.450985644,20.884712095,19.5526,-0.28824,0.08896
2026-02-17 18:00:00,20.2752,-0.06722,0.28885,19.9514,-4e-05,0.37571,0.507,565.095,0.0,542.882,836.494,20.829245409,21.481022132,893.274,24.715588498,21.123068698,58.4,19.5,-0.323,553.603,874.334,3.576718746,20.645046458,876.285,13.786105645,20.832724487,19.5757,-0.28775,0.08912
2026-02-17 18:10:00,20.2856,-0.0667,0.28944,19.9919,8e-05,0.37616,0.0,564.588,-0.092,542.79,836.552,20.980959618,21.444135941,893.296,24.700112287,21.068509062,59.4,19.3,-0.369,553.557,874.521,4.152115482,20.574036511,876.346,13.959246286,20.801474359,19.5343,-0.28851,0.08914
2026-02-17 18:20:00,20.2166,-0.06735,0.28856,19.914,0.0003,0.37639,0.445,565.033,-0.107,542.775,836.651,21.213399702,21.366441485,893.407,24.995234978,21.000568237,60.2,19.3,-0.353,553.573,874.738,4.808637789,20.485421223,876.403,14.132409121,20.778593241,19.4657,-0.28945,0.08884
2026-02-17 18:30:00,20.138,-0.06639,0.28819,19.9451,6e-05,0.3751,0.491,565.079,0.46,543.342,836.714,21.321943092,21.295125655,893.54,25.325011705,20.905917912,58.9,19.2,-0.323,553.603,874.912,5.334656647,20.414138333,876.472,14.32471281,20.74127589,19.4529,-0.28839,0.08883
2026-02-17 18:40:00,20.0261,-0.0669,0.28962,19.7478,0.00013,0.37666,-0.031,564.557,-0.123,542.759,836.768,21.455827226,21.256690547,893.757,26.080679684,20.872383554,59.0,19.1,-0.768,553.158,875.13,5.963936524,20.308299192,876.682,14.877239382,20.609509385,19.2909,-0.28968,0.08863
2026-02-17 18:50:00,19.7908,-0.06806,0.28694,19.5239,-0.00037,0.37602,0.03,564.618,0.307,543.189,836.784,21.430612877,21.209255854,893.784,26.011393761,20.777483783,58.3,18.9,-0.369,553.557,875.4,6.73003965,20.169836125,876.909,15.447776343,20.45223276,19.1414,-0.28989,0.08798
2026-02-17 19:00:00,19.4322,-0.0669,0.28855,19.2636,0.00204,0.3759,0.461,565.049,0.322,543.204,836.929,21.809573176,21.116859695,894.476,28.338269875,20.624487057,59.1,18.7,-0.353,553.573,875.779,7.739966827,19.939111328,877.246,16.303581789,20.223629922,18.8946,-0.28895,0.08817
2026-02-17 19:10:00,19.5088,-0.06745,0.28888,19.2485,0.00098,0.37521,0.507,565.095,0.353,543.235,836.971,21.877443323,21.06682019,894.65,28.911780124,20.579588272,59.3,18.7,-0.384,553.542,875.984,8.323750546,19.835155755,877.421,16.81153232,20.140219902,18.8834,-0.28951,0.08821
2026-02-17 19:20:00,19.437,-0.06741,0.28813,19.1382,0.00177,0.37493,0.491,565.079,0.368,543.25,837.187,22.559464417,20.994460066,894.694,28.92064204,20.492588076,59.5,18.7,-0.369,553.557,876.202,8.975400483,19.741744426,877.46,16.797570471,20.050985686,18.7831,-0.28937,0.08814
2026-02-17 19:30:00,19.3699,-0.06629,0.28933,19.0205,0.00098,0.3741,0.476,565.064,-0.092,542.79,837.116,22.143256013,20.911564249,894.721,28.835254213,20.388742803,58.9,18.5,-0.799,553.127,876.355,9.357767414,19.63452748,877.732,17.687684127,19.977239018,18.7021,-0.28975,0.08767
2026-02-17 19:40:00,19.3571,-0.0672,0.28932,19.0125,0.00144,0.37505,0.491,565.079,-0.123,542.759,837.125,22.153874211,20.898660717,894.708,28.775492553,20.382701092,58.9,18.5,-0.353,553.573,876.499,9.830170851,19.596133346,877.535,16.923334329,19.964166743,18.6949,-0.28859,0.08831
2026-02-17 19:50:00,19.3555,-0.06605,0.28897,18.9884,0.00117,0.376,0.491,565.079,-0.061,542.821,837.154,22.20058346,20.864024368,894.77,28.925234809,20.33636269,58.4,18.4,-0.706,553.22,876.647,10.256613134,19.523848557,877.587,17.040418746,19.920576798,18.6418,-0.28961,0.08786
2026-02-17 20:00:00,19.3459,-0.06622,0.28882,18.934,0.00172,0.37415,0.461,565.049,-0.092,542.79,837.174,22.20744031,20.826050328,894.783,28.876085649,20.281898391,58.9,18.4,-0.753,553.173,876.765,10.582956779,19.458628515,877.635,17.129710518,19.869903175,18.5373,-0.28938,0.08776
2026-02-17 20:10:00,19.1565,-0.06579,0.2906,18.8056,0.00282,0.37521,0.445,565.033,0.046,542.928,837.208,22.259972552,20.784203125,894.797,28.795171651,20.207697789,60.0,18.3,-0.783,553.143,876.857,10.806026669,19.390352587,877.727,17.313353049,19.779723158,18.4931,-0.28961,0.08811
2026-02-17 20:20:00,19.0973,-0.06592,0.28953,18.7567,0.00296,0.3741,0.491,565.079,-0.077,542.805,837.212,22.241846933,20.765776657,894.943,29.281002632,20.172585061,60.2,18.2,-0.399,553.527,876.997,11.20879365,19.321628213,877.753,17.324248593,19.731457817,18.4247,-0.28911,0.08806
2026-02-17 20:30:00,18.9331,-0.06601,0.29096,18.6137,0.00197,0.37514,0.461,565.049,-0.123,542.759,837.299,22.412688303,20.678930734,894.952,29.106874685,20.057044783,60.6,18.1,-0.814,553.112,877.167,11.639014246,19.205480746,877.786,17.260268078,19.626970475,18.2385,-0.28952,0.08869
2026-02-17 20:40:00,18.974,-0.06503,0.29133,18.5976,0.00259,0.37547,,565.079,-0.123,542.759,837.336,22.428848621,20.610609396,895.157,29.748935589,19.985465423,60.1,18.0,,553.542,877.329,12.071342616,19.107217625,877.839,17.307896741,19.54270483,18.153,-0.28944,0.08814
2026-02-17 20:50:00,18.974,-0.0668,0.29059,18.5261,0.00197,0.37381,0.491,565.079,0.353,543.235,837.382,22.538965419,20.575683573,895.17,29.777157264,19.973984921,60.0,17.8,-0.323,553.603,877.373,12.196489992,19.084820462,877.878,17.429357661,19.528705487,18.0617,-0.28892,0.08737
2026-02-17 21:00:00,18.8305,-0.06541,0.29031,18.3804,0.00231,0.37406,0.476,565.064,,542.79,837.415,22.539414464,20.50699043,895.183,29.669109963,19.886799432,59.8,17.8,,553.619,877.53,12.637336056,19.001735244,877.917,17.39660878,19.429034032,17.9494,-0.28945,0.08712
2026-02-17 21:10:00,18.6788,-0.06623,0.29146,18.2522,0.00162,0.37335,0.476,565.064,-0.031,542.851,837.411,22.433775305,20.456658689,895.246,29.752423196,19.801466848,61.0,17.6,-0.323,553.603,877.653,12.91909595,18.901300601,877.952,17.364879187,19.338285528,17.8579,-0.2882,0.08642
2026-02-17 21:20:00,18.7053,-0.06485,0.29049,18.2151,0.00232,0.37385,0.461,565.049,-0.061,542.821,837.448,22.523179044,20.429028141,895.241,29.676878562,19.769943457,60.8,17.6,-0.246,553.68,877.791,13.30545362,18.827638283,877.965,17.318238622,19.285214893,17.7713,-0.2893,0.08758
2026-02-17 21:30:00,18.5928,-0.06601,0.29059,18.1215,0.00264,0.3748,-0.522,565.079,-0.061,542.821,837.477,22.470426223,20.339135087,895.411,30.132749266,19.66804605,61.8,17.5,-0.277,553.649,877.978,13.831590881,18.729261961,878.03,17.332542063,19.157365195,17.7413,-0.2906,0.08561
