data_time,XLH-1-0D-QJ-1_temperature,XLH-1-0D-QJ-1_xAxisAngle,XLH-1-0D-QJ-1_yAxisAngle,XLH-1-1D-QJ-1_temperature,XLH-1-1D-QJ-1_xAxisAngle,XLH-1-1D-QJ-1_yAxisAngle,XLH-1-1L-LX-1_beamPierRelativeDisplacement,XLH-1-1L-LX-1_measureDisplacement,XLH-1-1L-LX-2_beamPierRelativeDisplacement,XLH-1-1L-LX-2_measureDisplacement,XLH-1-1L-YB-1_frequency,XLH-1-1L-YB-1_strain,XLH-1-1L-YB-1_temperature,XLH-1-1L-YB-2_frequency,XLH-1-1L-YB-2_strain,XLH-1-1L-YB-2_temperature,XLH-1-3L-WSD-1_humidity,XLH-1-3L-WSD-1_temperature,XLH-2-2L-LX-1_beamPierRelativeDisplacement,XLH-2-2L-LX-1_measureDisplacement,XLH-2-2L-LX-2_beamPierRelativeDisplacement,XLH-2-2L-LX-2_measureDisplacement,XLH-2-2L-YB-1_frequency,XLH-2-2L-YB-1_strain,XLH-2-2L-YB-1_temperature,XLH-2-2L-YB-2_frequency,XLH-2-2L-YB-2_strain,XLH-2-2L-YB-2_temperature,XLH-2-3D-QJ-1_temperature,XLH-2-3D-QJ-1_xAxisAngle,XLH-2-3D-QJ-1_yAxisAngle
2026-03-16 14:40:00,24.5874,0.03124,0.20572,24.4162,0.25565,0.26674,-0.723,485.044,-2.979,496.394,883.193,-13.880815202,30.985203806,892.159,24.337042028,25.458408679,36.5,28.2,-0.43,531.628,2.538,666.878,899.161,9.442558607,25.590771866,893.079,-6.909414207,32.170704681,25.0813,-0.12741,-0.00152
2026-03-16 14:50:00,24.6486,0.0312,0.20636,24.5727,0.25599,0.2663,-0.431,485.336,-3.025,496.348,882.838,-13.13265455,32.142503982,892.247,24.76859714,25.514314554,36.7,27.9,0.169,532.227,2.43,666.77,899.032,9.076743664,25.65704428,892.875,-7.45892963,32.291609026,25.2816,-0.12847,-0.0016
2026-03-16 15:00:00,24.7377,0.03034,0.20405,24.6664,0.25558,0.26577,-1.077,484.69,-3.04,496.333,882.777,-11.895239586,32.957396113,892.119,24.511438784,25.638862568,36.0,28.3,-0.307,531.751,2.83,667.17,898.924,8.920645147,25.795953248,892.344,-8.876816054,32.613243646,25.4919,-0.12585,-0.00239
2026-03-16 15:10:00,24.7733,0.03068,0.20463,24.6788,0.25622,0.26352,-0.8,484.967,-2.518,496.855,882.681,-11.168608354,33.561640457,892.251,24.908549815,25.58370936,35.6,28.8,0.061,532.119,2.784,667.124,898.861,8.689014207,25.798887105,891.223,-11.633130343,33.423917562,25.5397,-0.12777,-0.00077
2026-03-16 15:20:00,24.8221,0.02949,0.20365,24.7524,0.25765,0.26334,-1.308,484.459,-3.04,496.333,882.856,-10.192055967,33.7385648,892.273,25.044137692,25.613074217,36.3,28.8,0.153,532.211,2.753,667.093,899.009,9.210757567,25.779547359,890.677,-13.837295958,33.340067959,25.4872,-0.12753,-0.002
2026-03-16 15:30:00,24.7632,0.03098,0.2046,24.6486,0.25743,0.26414,-1.262,484.505,-2.472,496.901,883.075,,33.773661765,892.503,,25.526672225,36.5,28.6,0.092,532.15,2.753,667.093,898.982,,25.710977266,890.633,,33.522742694,25.3836,-0.12853,0.00011
2026-03-16 15:40:00,24.7485,0.03101,0.20276,24.6417,0.2573,0.26348,-0.723,485.044,-3.009,496.364,882.654,-9.89357469,34.326400084,892.574,25.986603055,25.507825899,37.9,28.7,-0.384,531.674,2.676,667.016,899.036,9.185738588,25.709240335,890.199,-14.869680083,33.76514451,25.4123,-0.12873,-0.00225
2026-03-16 15:50:00,24.8275,0.03215,0.20247,24.6881,0.25646,0.26294,-1.077,484.69,-3.04,496.333,882.939,-9.542910304,33.925800165,892.49,25.90771946,25.639491964,37.7,28.6,-0.399,531.659,2.692,667.032,898.933,9.058823248,25.853916329,890.137,-15.255175023,33.680509198,25.5506,-0.1285,-0.00169
2026-03-16 16:00:00,24.7888,0.03079,0.20204,24.6238,0.25613,0.26339,-1.077,484.69,,496.394,884.576,-5.217885221,32.908620497,892.588,26.281489239,25.642403176,39.8,28.2,0.123,532.181,3.061,667.401,898.983,9.28164526,25.873247833,889.712,-18.524775224,32.751961915,25.4238,-0.12795,-0.00214
2026-03-16 16:10:00,24.8019,0.03026,0.20301,24.6393,0.25549,0.26396,-1.308,484.459,-2.994,496.379,886.761,0.223578898,31.366819547,892.751,26.794028581,25.586612536,39.6,28.0,-0.43,531.628,2.784,667.124,899.166,9.777920328,25.766638083,890.155,-18.337419245,31.930546236,25.2909,-0.12831,-0.00264
2026-03-16 16:20:00,24.7764,0.03195,0.20338,24.6362,0.25738,0.26457,-0.831,484.936,-2.963,496.41,887.106,1.170543415,31.172147277,892.919,27.305228853,25.519632117,40.2,27.7,-0.276,531.782,2.953,667.293,899.362,10.390495886,25.697480507,891.52,-13.709037655,31.650152215,25.2499,-0.12697,-0.00372
2026-03-16 16:30:00,24.63,0.03232,0.20437,24.4239,0.25585,0.26488,-1.154,484.613,-3.025,496.348,889.553,7.3250363,29.479110865,893.198,28.088332587,25.371811302,40.6,27.4,-0.445,531.613,2.8,667.14,899.693,11.371169052,25.550783644,892.627,-11.689070893,30.459644721,24.9715,-0.12814,-0.00249
2026-03-16 16:40:00,24.565,0.03028,0.20251,24.4263,0.25687,0.26455,-1.508,484.259,-2.948,496.425,889.606,7.34187469,29.377739513,893.327,28.469473784,25.314053474,40.1,27.7,0.107,532.165,2.984,667.324,899.925,12.108081391,25.475491935,893.877,-7.207564782,30.337907768,24.9095,-0.12803,-0.00204
2026-03-16 16:50:00,24.7183,0.03049,0.20434,24.6424,0.25681,0.26645,-0.985,484.782,-2.963,496.41,886.638,,31.478853865,893.305,,25.421872603,38.1,28.5,0.184,532.242,2.676,667.016,899.813,,25.60427598,892.512,,31.78419903,25.1772,-0.13058,-0.00214
2026-03-16 17:00:00,24.8128,0.03165,0.20496,24.661,0.25643,0.26563,-0.908,484.859,-2.887,496.486,887.69,2.325699656,30.593825432,893.407,28.940020049,25.408334461,37.9,27.6,0.123,532.181,2.661,667.001,900.834,15.704229704,25.574296529,892.207,-11.297726982,31.554509428,25.1223,-0.12852,-0.00211
2026-03-16 17:10:00,24.7555,0.03034,0.20644,24.5115,0.25807,0.26506,-0.923,484.844,-2.933,496.44,888.573,4.763482296,30.103411961,893.651,29.651665024,25.293935287,38.1,27.5,-0.445,531.613,2.707,667.047,900.543,14.375929678,25.444300556,892.658,-10.593011703,31.003802221,24.9537,-0.12788,-0.00106
2026-03-16 17:20:00,24.8453,0.03214,0.20646,24.63,0.25658,0.26702,-1.539,484.228,-2.887,496.486,888.569,5.388583699,30.459047199,893.775,30.035093257,25.247893885,38.6,27.6,0.107,532.165,2.43,666.77,900.588,14.486854179,25.411912626,892.738,-10.134684765,31.091294693,24.8515,-0.12831,-0.00223
2026-03-16 17:30:00,24.8027,0.03134,0.20685,24.5626,0.25727,0.26739,-1.446,484.321,-2.933,496.44,889.903,8.630103257,29.472938543,894.063,30.842358126,25.094693392,37.9,27.3,-0.522,531.536,2.538,666.878,900.888,15.359100153,25.269742706,893.429,-8.377272705,30.624018218,24.7408,-0.12903,-0.00126
2026-03-16 17:40:00,24.6378,0.03279,0.20652,24.3627,0.25571,0.2666,-1.093,484.674,-2.733,496.64,891.302,11.848757696,28.338330991,894.348,31.581101599,24.909692967,38.2,26.1,-0.015,532.043,2.492,666.832,901.282,16.442491241,25.048493642,893.89,-8.300240864,29.70370629,24.5239,-0.12696,-0.00342
2026-03-16 17:50:00,24.3852,0.03203,0.20908,24.1254,0.25779,0.27039,-1.631,484.136,-2.902,496.471,892.397,14.606503942,27.582771028,894.605,32.240331067,24.739014856,40.7,25.7,-0.414,531.644,2.707,667.047,901.619,17.406578106,24.880047147,895.936,-2.171364178,28.834195848,24.2836,-0.12864,-0.00132
2026-03-16 18:00:00,24.434,0.03118,0.20918,24.1013,0.25359,0.27059,-1.554,484.213,-2.395,496.978,892.782,15.478764078,27.263029521,894.805,32.776807003,24.619223032,41.1,25.7,-0.123,531.935,2.846,667.186,901.888,18.145071243,24.728334367,895.874,-2.755402082,28.63925889,24.1672,-0.12829,-0.00178
2026-03-16 18:10:00,24.2308,0.03075,0.21019,23.9026,0.25684,0.27115,-1.431,484.336,-2.272,497.101,893.092,15.800069727,26.793889942,894.957,33.152797578,24.510552836,42.6,25.1,-0.583,531.475,2.476,666.816,902.104,18.729857014,24.601954619,897.303,1.555139057,28.048579957,23.9988,-0.12759,-0.00017
2026-03-16 18:20:00,24.0873,0.03153,0.21185,23.7426,0.25744,0.27136,-1.293,484.474,-2.779,496.594,893.504,16.735101559,26.452614008,895.117,33.551004805,24.397511864,43.6,24.8,-0.077,531.981,2.707,667.047,902.459,19.807780324,24.459145533,898.493,5.10435764,27.534255693,23.8591,-0.12939,-0.00158
2026-03-16 18:30:00,23.9499,0.03153,0.21326,23.6454,0.25159,0.27198,-1.616,484.151,-2.733,496.64,893.793,17.211961094,26.113765826,895.264,33.846829512,24.254750925,45.1,24.5,-0.522,531.536,2.476,666.816,902.972,21.487914141,24.32080897,898.789,5.358628889,27.057123161,23.7557,-0.12708,-0.00042
2026-03-16 18:40:00,23.8824,0.03208,0.21206,23.5225,0.25802,0.27253,-1.308,484.459,-2.733,496.64,894.112,17.851061883,25.802376572,895.44,34.311985237,24.145476843,44.8,24.3,-0.031,532.027,2.369,666.709,903.178,21.968680138,24.157532159,900.261,10.135479725,26.63567086,23.6259,-0.12873,0.00023
2026-03-16 18:50:00,23.7705,0.03125,0.21202,23.4665,0.25655,0.27392,-1.892,483.875,-2.702,496.671,894.432,18.657574815,25.581904894,895.621,34.744614211,24.007686493,45.6,24.2,-0.476,531.582,2.184,666.524,903.452,22.81169035,24.053438571,900.964,12.170722576,26.297674783,23.5233,-0.12692,-0.00058
2026-03-16 19:00:00,23.7029,0.03323,0.21203,23.3397,0.258,0.27506,-1.969,483.798,-2.748,496.625,894.441,18.381092692,25.409501184,895.781,35.134480689,23.890011772,46.9,24.0,-0.046,532.012,2.23,666.57,903.68,23.461861884,23.938314206,901.251,12.766752401,26.029210658,23.4221,-0.12633,-0.00053
2026-03-16 19:10:00,23.6259,0.03193,0.21738,23.2587,0.25517,0.27664,-1.723,484.044,-2.748,496.625,894.539,18.442760041,25.239022157,895.887,35.370944576,23.799928572,47.6,23.9,-0.568,531.49,2.184,666.524,903.914,24.15480586,23.834417289,902.082,15.47286867,25.796508269,23.2906,-0.12758,0.0025
2026-03-16 19:20:00,23.5707,0.03139,0.21632,23.1784,0.25776,0.2766,-1.216,484.551,-2.702,496.671,894.743,18.970379591,25.105953438,896.016,35.611107339,23.663849392,48.2,23.7,-0.062,531.996,2.461,666.801,904.075,24.510897759,23.695889742,902.306,15.952243547,25.594853552,23.2026,-0.12776,0.00171
2026-03-16 19:30:00,23.5427,0.0317,0.21544,23.1574,0.25692,0.27875,-1.185,484.582,-2.733,496.64,894.89,19.296049259,24.979773033,896.122,35.918456144,23.613146702,47.4,23.8,-0.154,531.904,,666.601,904.178,24.814512894,23.649380302,902.74,17.277140631,25.424207684,23.1941,-0.12856,0.00378
2026-03-16 19:40:00,23.5038,0.03121,0.21669,23.1169,0.2576,0.27744,-1.692,484.075,-3.224,496.149,894.983,19.50474831,24.901424135,896.188,36.06782741,23.558245515,48.0,23.6,-0.138,531.92,2.476,666.816,904.304,25.185114843,23.592034846,903.107,18.403689267,25.283342627,23.1216,-0.12747,0.00377
2026-03-16 19:50:00,23.4548,0.03292,0.21902,23.0452,0.25684,0.27819,-2.0,483.767,-3.255,496.118,895.014,19.423364407,24.791446584,896.264,36.246418352,23.498685781,48.4,23.5,-0.645,531.413,2.246,666.586,904.538,25.928371009,23.516089146,903.331,18.966207754,25.127878805,23.0585,-0.12969,0.00322
2026-03-16 20:00:00,23.4229,0.03098,0.21765,22.9906,0.25737,0.27928,-1.754,484.013,-2.656,496.717,895.166,,24.677641966,896.384,,23.425982462,47.4,23.5,-0.721,531.337,2.476,666.816,904.6,,23.431408408,903.608,,24.986855425,22.9961,-0.1283,0.00517
2026-03-16 20:10:00,23.3825,0.03081,0.21868,22.9977,0.25668,0.27915,-1.277,484.49,-2.718,496.655,895.259,19.977787861,24.587612951,896.415,36.611045788,23.385791901,46.4,23.4,-0.368,531.69,1.953,666.293,904.726,26.422334074,23.3977491,903.958,20.825481267,24.85089891,22.9875,-0.12763,0.00418
2026-03-16 20:20:00,23.3404,0.0321,0.219,22.9579,0.25822,0.28003,-1.692,484.075,-2.718,496.655,895.281,19.873375141,24.483644143,896.606,37.189212706,23.307964263,44.8,23.3,-0.338,531.72,2.2,666.54,904.915,26.954188973,23.298370904,903.994,20.765969054,24.742626447,22.9072,-0.129,0.00628
2026-03-16 20:30:00,23.2961,0.03411,0.21848,22.9095,0.25648,0.27783,-1.031,484.736,-2.748,496.625,895.277,19.714080752,24.40350394,896.597,37.045599337,23.246981589,45.6,23.1,-0.261,531.797,1.969,666.309,905.086,27.478977711,23.232672123,904.425,22.144165049,24.607858595,22.8518,-0.12812,0.00635
2026-03-16 20:40:00,23.2501,0.03237,0.22054,22.8151,0.25727,0.28072,-1.631,484.136,,496.778,895.379,19.96166872,24.327957466,896.734,37.413657502,23.165242049,45.9,23.0,,531.291,1.753,666.093,905.208,27.802493648,23.157524452,904.452,22.040435676,24.493823574,22.7558,-0.12708,0.00669
2026-03-16 20:50:00,23.2143,0.03204,0.21952,22.7785,0.25923,0.28145,,484.505,-2.58,496.793,895.317,19.595688047,24.254163413,896.77,37.436555377,23.102752969,45.7,22.9,,531.782,1.953,666.293,905.469,28.676912884,23.098039532,904.794,23.16168948,24.402246195,22.7012,-0.1271,0.00718
2026-03-16 21:00:00,23.1777,0.03125,0.22198,22.773,0.2581,0.28101,-1.723,484.044,-2.656,496.717,895.295,19.377849447,24.179103709,896.868,37.693827369,23.040943188,45.3,22.9,-0.23,531.828,1.923,666.263,905.577,28.967588047,23.033895368,905.095,24.091883371,24.290180392,22.6746,-0.12714,0.00813
2026-03-16 21:10:00,23.1566,0.032,0.22261,22.6723,0.25897,0.28321,-1.262,484.505,-2.626,496.747,895.428,19.740638684,24.102793668,896.943,37.865944316,22.97987596,46.2,22.7,-0.261,531.797,1.877,666.217,905.725,29.366192608,22.946145178,905.451,25.294481803,24.214546093,22.5879,-0.12821,0.0074
2026-03-16 21:20:00,23.1021,0.0317,0.22321,22.6059,0.25826,0.28352,-1.708,484.059,-2.61,496.763,895.528,19.969268122,24.020893017,897.052,38.120415607,22.893529364,45.2,22.7,-0.276,531.782,2.138,666.478,905.897,29.885214679,22.875153523,905.554,25.512028328,24.120220757,22.5067,-0.12706,0.00967
2026-03-16 21:30:00,23.0242,0.03156,0.22307,22.5926,0.2585,0.28411,-1.969,483.798,-2.549,496.824,895.626,20.199957341,23.944315029,897.155,38.340826488,22.800795337,45.4,22.5,-0.261,531.797,1.676,666.016,906.235,30.986305996,22.780731443,905.806,26.290686548,24.026337803,22.4183,-0.12768,0.00924
2026-03-16 21:40:00,22.9719,0.03151,0.2226,22.4824,0.25879,0.28478,-1.246,484.521,-2.595,496.778,895.732,,23.86104302,897.254,,22.716581199,46.8,22.4,-0.322,531.736,1.661,666.001,906.28,,22.66606078,905.811,,23.913534705,22.3049,-0.12767,0.00901
2026-03-16 21:50:00,22.9267,0.03157,0.22485,22.4293,0.25771,0.28541,-1.585,484.182,-2.503,496.87,895.847,20.570753971,23.688606574,897.374,38.827739941,22.613774569,47.9,22.2,-0.353,531.705,1.953,666.293,906.409,31.256809779,22.567495733,906.212,27.448055861,23.821117712,22.229,-0.12675,0.00913
2026-03-16 22:00:00,22.8768,0.03142,0.22584,22.3377,0.25833,0.28665,-1.139,484.628,-2.472,496.901,895.993,20.983960092,23.613146702,897.437,38.908665196,22.52711533,49.3,22.1,-0.215,531.843,1.676,666.016,906.539,31.639307553,22.508402389,906.31,27.566116612,23.681968353,22.1656,-0.12727,0.01059
2026-03-16 22:10:00,22.8198,0.03172,0.22567,22.2635,0.25809,0.28644,-1.462,484.305,-2.963,496.41,896.197,21.565699959,23.510144826,897.522,39.101011821,22.456395112,51.1,22.0,-0.169,531.889,1.676,666.016,906.665,31.973286073,22.430710584,906.36,27.581393194,23.58599684,22.0575,-0.1275,0.0115
2026-03-16 22:20:00,22.7683,0.03163,0.22492,22.2478,0.25791,0.2884,,484.075,-2.518,496.855,896.357,22.007265747,23.421191944,897.62,39.361357976,22.396293199,52.7,22.0,-0.246,531.812,1.738,666.078,906.75,32.175385562,22.365408623,906.643,28.466824382,23.48666793,22.0238,-0.12827,0.01192
2026-03-16 22:30:00,22.7184,0.03176,0.22739,22.2368,0.25779,0.28821,-1.123,484.644,-2.411,496.962,896.424,22.179302569,23.376793563,897.611,39.278173996,22.368882408,52.6,22.0,-0.307,531.751,1.723,666.063,906.818,32.393365876,22.344445234,906.665,28.439180284,23.425348357,22.0065,-0.12739,0.01151
2026-03-16 22:40:00,22.7051,0.03281,0.22766,22.2212,0.25828,0.28874,-1.062,484.705,-2.426,496.947,896.473,,23.308524602,897.634,,22.355525028,52.5,22.0,-0.261,531.797,1.723,666.063,906.867,,22.355525028,907.011,,23.373209418,22.0183,-0.1277,0.013
2026-03-16 22:50:00,22.7145,0.03181,0.2287,22.2298,0.25911,0.28855,-1.616,484.151,,496.886,896.348,21.700714833,23.269688411,897.683,39.425400132,22.300254461,52.3,22.0,,531.782,1.569,665.909,906.961,32.867277524,22.308978165,907.092,29.884216545,23.336070666,21.9925,-0.1281,0.01319
2026-03-16 23:00:00,22.6668,0.03028,0.22762,22.1742,0.25821,0.28984,-1.108,484.659,-2.426,496.947,896.468,22.061615894,23.219488594,897.763,39.557901924,22.206732963,54.6,21.8,-0.2,531.858,1.261,665.601,907.11,33.203973581,22.184745191,907.258,30.366329789,23.257109128,21.9188,-0.12772,0.01431
2026-03-16 23:10:00,22.5754,0.03166,0.22877,22.0536,0.25944,0.28992,-1.785,483.982,-2.426,496.947,896.548,22.215527757,23.13786158,897.853,39.727612633,22.112991386,54.9,21.6,,531.874,1.492,665.832,907.231,33.486059499,22.088670014,907.424,30.818829731,23.161695755,21.7744,-0.12768,0.01314
2026-03-16 23:20:00,22.5129,0.03234,0.22983,21.9799,0.25849,0.29028,,484.259,-2.426,496.947,896.654,22.483626782,23.065353457,897.929,39.838737169,22.015950315,55.8,21.4,-0.169,531.889,1.461,665.801,907.384,33.799869876,21.943366093,907.438,30.69806068,23.065353457,21.6755,-0.12833,0.01393
2026-03-16 23:30:00,22.4668,0.03197,0.22889,21.9532,0.25897,0.29249,-1.462,484.305,-2.457,496.916,898.668,29.947230335,23.004211383,897.987,39.941734788,21.951999351,57.0,21.3,-0.123,531.935,1.477,665.817,907.46,34.011124284,21.901952729,907.825,32.015518441,22.988765624,21.6252,-0.12789,0.01435
2026-03-16 23:40:00,22.3972,0.03242,0.22961,21.8795,0.25791,0.29226,-1.554,484.213,-2.441,496.932,896.77,22.660481572,22.921262391,898.175,40.458226817,21.846175397,58.1,21.2,-0.691,531.367,1.507,665.847,907.631,34.514556871,21.824389421,907.784,31.732413689,22.917141179,21.5482,-0.1266,0.01561
2026-03-16 23:50:00,22.3769,0.03218,0.23009,21.856,0.25795,0.29256,-1.677,484.09,-2.902,496.471,896.832,22.736326426,22.833869878,898.216,40.526776285,21.798602462,60.4,21.2,-0.046,532.012,1.507,665.847,907.699,34.662915478,21.764747305,907.982,32.36639822,22.855699136,21.4609,-0.12729,0.01559
2026-03-17 00:00:00,22.3151,0.03281,0.23078,21.7838,0.25874,0.29331,-1.616,484.151,-2.472,496.901,896.961,23.083449121,22.757212882,898.332,40.756899787,21.684105126,63.6,21.1,-0.2,531.858,1.492,665.832,907.874,35.133704545,21.660692027,907.982,32.255897579,22.794309891,21.376,-0.12718,0.0157
2026-03-17 00:10:00,22.2752,0.03201,0.23114,21.7422,0.2589,0.29416,-1.339,484.428,-2.503,496.87,897.036,23.247952816,22.69191607,898.395,40.866373001,21.613305864,66.1,20.9,-0.675,531.383,1.415,665.755,907.978,35.405603178,21.594473137,908.311,33.382821252,22.73304165,21.3422,-0.12769,0.0169
2026-03-17 00:20:00,22.2157,0.03112,0.231,21.7006,0.25923,0.2945,-0.939,484.828,-2.395,496.978,897.01,23.039122575,22.630217691,898.471,41.052649229,21.558015734,67.6,20.8,-0.108,531.95,1.169,665.509,908.108,35.737659694,21.507356872,908.433,33.701999348,22.655484067,21.2603,-0.12753,0.01649
2026-03-17 00:30:00,22.2141,0.0321,0.2317,21.6582,0.25886,0.2954,-1.462,484.305,,497.008,897.063,23.158219439,22.585656602,898.529,41.160120736,21.496550263,68.4,20.8,-0.599,531.459,0.938,665.278,908.185,35.957747225,21.468761628,908.55,34.070067117,22.615533265,21.2194,-0.12746,0.0171
2026-03-17 00:40:00,22.1444,0.03218,0.23256,21.6292,0.25755,0.29478,,484.444,-2.38,496.993,897.165,23.452178859,22.535872046,898.906,42.499211792,21.452872627,69.4,20.7,,531.858,1.107,665.447,908.329,36.365416776,21.394404224,908.698,34.515869324,22.554003989,21.1627,-0.12751,0.01763
2026-03-17 00:50:00,22.1311,0.03137,0.23213,21.6048,0.2581,0.29594,-1.493,484.274,-2.242,497.131,897.179,23.403826712,22.479761361,898.619,41.360637261,21.419923027,69.6,20.7,-0.23,531.828,1.215,665.555,908.36,36.488060114,21.397775141,908.762,34.675548803,22.509007927,21.1509,-0.12844,0.01729
2026-03-17 01:00:00,22.1139,0.03142,0.23273,21.5828,0.25802,0.29606,,484.628,,497.177,897.343,23.925865366,22.427158947,898.686,41.440274175,21.324191364,70.9,20.6,-0.169,531.889,1.507,665.847,908.536,37.003202848,21.316271618,908.766,34.596974874,22.456999065,21.0657,-0.12807,0.01772
2026-03-17 01:10:00,22.0998,0.03175,0.23159,21.4956,0.25777,0.29694,-1.446,484.321,-2.242,497.131,897.352,23.866358683,22.375297147,898.727,41.526194348,21.286268821,71.9,20.6,-0.246,531.812,1.184,665.524,908.667,37.373694622,21.248419104,908.757,34.410894523,22.372423622,21.0098,-0.12747,0.01853
2026-03-17 01:20:00,22.0152,0.03161,0.23071,21.4492,0.25893,0.29673,-1.493,484.274,-1.75,497.623,897.311,23.613671433,22.320571314,898.834,41.784275417,21.206105997,72.4,20.5,-0.108,531.95,1.246,665.586,908.775,37.677256634,21.191434301,908.771,34.348260755,22.308378704,20.9609,-0.12743,0.01914
2026-03-17 01:30:00,21.9964,0.03309,0.23172,21.3564,0.25895,0.29635,-1.369,484.398,-2.257,497.116,897.347,23.669601908,22.276433678,898.825,41.692538009,21.173943301,73.9,20.4,-0.583,531.475,1.538,665.878,908.919,38.10316419,21.127209122,909.068,35.39709821,22.270582672,20.9395,-0.12779,0.01852
2026-03-17 01:40:00,21.9729,0.03222,0.23244,21.3336,0.25904,0.29756,,484.398,-2.165,497.208,897.343,23.549023422,22.21780231,898.92,41.965664567,21.127209122,74.4,20.4,,531.367,1.0,665.34,908.919,38.039414687,21.091792731,909.177,35.740164959,22.233455774,20.8875,-0.12755,0.01922
2026-03-17 01:50:00,21.9431,0.03116,0.2313,21.3571,0.25839,0.29791,-0.985,484.782,-2.18,497.193,897.401,23.659646964,22.158087971,898.951,42.010375154,21.087284065,74.8,20.3,-0.721,531.337,1.261,665.601,908.96,38.142002873,21.063130195,909.19,35.665885046,22.165029945,20.8615,-0.12778,0.01911
2026-03-17 02:00:00,21.9438,0.03217,0.2314,21.3351,0.25868,0.29719,-1.462,484.305,-2.134,497.239,897.432,23.714760731,22.123942459,898.96,42.001755848,21.063693031,75.6,20.3,-0.737,531.321,1.2,665.54,909.023,38.3171701,21.028827608,909.186,35.59149841,22.132060716,20.8385,-0.12776,0.01987
2026-03-17 02:10:00,21.9407,0.03246,0.23179,21.2973,0.25868,0.29779,-0.923,484.844,-2.134,497.239,897.459,,22.08346688,898.987,,21.036132985,76.1,20.3,-0.169,531.889,0.907,665.247,909.041,,21.019340911,909.398,,22.082940057,20.859,-0.12713,0.01934
2026-03-17 02:20:00,21.9172,0.03226,0.23176,21.2446,0.26012,0.29809,-1.739,484.028,-1.996,497.377,897.477,23.758180858,22.054052099,899.005,42.06083262,21.002500808,77.1,20.2,-0.691,531.367,0.861,665.201,909.1,38.48770517,20.962703219,909.28,35.812856693,22.058655555,20.8148,-0.12733,0.0198
2026-03-17 02:30:00,21.8991,0.0318,0.23194,21.0941,0.25928,0.29819,-0.8,484.967,-1.996,497.377,897.486,23.663245189,21.98250753,899.13,42.26481604,20.854678673,78.0,20.1,-0.215,531.843,0.877,665.217,909.213,38.757425373,20.87647156,909.267,35.636221647,21.987684185,20.7437,-0.12755,0.01925
2026-03-17 02:40:00,21.8607,0.03214,0.23073,21.1107,0.25921,0.29791,-1.016,484.751,-1.965,497.408,897.499,23.666520664,21.957168028,899.104,42.221437691,20.884898012,78.8,20.1,-0.629,531.429,0.877,665.217,909.208,38.756802446,20.88657134,909.719,37.25619784,21.943366093,20.7833,-0.1277,0.02098
2026-03-17 02:50:00,21.8929,0.03145,0.23165,21.0129,0.25973,0.29774,,484.782,,497.408,897.544,23.72179454,21.893863084,899.277,42.598760281,20.733095253,79.6,20.0,,531.874,,665.001,909.299,38.954165777,20.80610316,909.719,37.156762165,21.888124052,20.6639,-0.12766,0.0207
2026-03-17 03:00:00,21.7689,0.03273,0.23147,20.9419,0.25867,0.29854,-1.493,484.274,,497.408,897.584,23.757459195,21.830109979,899.344,42.692556951,20.645230121,80.9,19.9,-0.737,531.321,0.861,665.201,909.371,39.053460038,20.710846394,909.719,37.058539878,21.833556115,20.6078,-0.12803,0.02029
2026-03-17 03:10:00,21.7603,0.03292,0.23164,20.9127,0.25865,0.29908,-1.554,484.213,-1.95,497.423,897.611,23.773314316,21.782510788,899.34,42.598590884,20.60138343,81.5,19.8,-0.737,531.321,0.646,664.986,909.43,39.166258025,20.650250909,909.716,36.933785154,21.770515445,20.66,-0.12798,0.02169
2026-03-17 03:20:00,21.7257,0.03148,0.23097,20.8961,0.25893,0.29806,-1.446,484.321,-1.95,497.423,897.634,23.770140719,21.732696767,899.411,42.790788329,20.559828714,82.0,19.8,-0.691,531.367,0.923,665.263,909.452,39.245021227,20.648046503,910.098,38.303272957,21.733279041,20.652,-0.1286,0.02179
2026-03-17 03:30:00,21.7603,0.03252,0.23126,20.8891,0.25944,0.29843,-1.539,484.228,-1.397,497.976,897.611,23.612683644,21.693271526,899.46,42.873379319,20.503343265,82.3,19.7,-0.292,531.766,0.892,665.232,909.524,39.380912726,20.573121536,910.103,38.25006196,21.693271526,20.5144,-0.12789,0.02063
2026-03-17 03:40:00,21.6912,0.0317,0.23148,20.8993,0.26062,0.29761,-0.8,484.967,-1.797,497.576,897.638,23.642117368,21.653216003,899.451,42.852446888,20.510516667,82.7,19.7,-0.261,531.797,0.861,665.201,909.511,39.353991854,20.585324707,910.103,38.157438546,21.641814073,20.5136,-0.12814,0.02098
2026-03-17 03:50:00,21.7407,0.03142,0.23119,20.9617,0.2594,0.29863,-1.339,484.428,-1.812,497.561,897.665,23.687211018,21.621860439,899.362,42.715313703,20.620267699,83.4,19.6,-0.215,531.843,0.661,665.001,909.493,39.315208447,20.60138343,910.135,38.22136728,21.610476595,20.6102,-0.12744,0.02129
2026-03-17 04:00:00,21.7257,0.03195,0.23175,20.9537,0.25839,0.29861,-0.877,484.89,-1.781,497.592,897.71,23.79788659,21.589334216,899.322,42.715885351,20.704152084,83.2,19.7,-0.645,531.413,1.2,665.54,909.452,39.312978416,20.685800496,910.356,39.026755342,21.596207825,20.6782,-0.12797,0.01984
