data_time,DGL-1-0D-QJ-1_temperature,DGL-1-0D-QJ-1_xAxisAngle,DGL-1-0D-QJ-1_yAxisAngle,DGL-1-1D-QJ-2_temperature,DGL-1-1D-QJ-2_xAxisAngle,DGL-1-1D-QJ-2_yAxisAngle,DGL-1-1L-LX-1_beamPierRelativeDisplacement,DGL-1-1L-LX-1_measureDisplacement,DGL-1-1L-LX-2_beamPierRelativeDisplacement,DGL-1-1L-LX-2_measureDisplacement,DGL-1-1L-WSD-1_humidity,DGL-1-1L-WSD-1_temperature,DGL-1-1L-YB-1_frequency,DGL-1-1L-YB-1_strain,DGL-1-1L-YB-1_temperature,DGL-2-0D-QJ-1_temperature,DGL-2-0D-QJ-1_xAxisAngle,DGL-2-0D-QJ-1_yAxisAngle,DGL-2-1D-QJ-2_temperature,DGL-2-1D-QJ-2_xAxisAngle,DGL-2-1D-QJ-2_yAxisAngle,DGL-2-1L-LX-1_beamPierRelativeDisplacement,DGL-2-1L-LX-1_measureDisplacement,DGL-2-1L-LX-2_beamPierRelativeDisplacement,DGL-2-1L-LX-2_measureDisplacement,DGL-2-1L-YB-1_frequency,DGL-2-1L-YB-1_strain,DGL-2-1L-YB-1_temperature
2026-02-06 21:10:00,22.4214,0.48585,-0.31674,22.4934,0.37471,-0.22479,-1.535,489.008,,571.215,60.0,23.4,900.677,24.414398186,22.750877857,22.755,-0.11207,0.19679,22.0732,0.20577,-0.09521,-3.979,576.569,-6.305,417.597,904.893,14.023611361,23.133764698
2026-02-06 21:20:00,22.2736,0.48349,-0.31648,22.3902,0.3752,-0.22565,-1.519,489.024,-0.875,571.246,60.7,23.4,900.646,24.238413854,22.717873055,22.6254,-0.11326,0.19593,21.8639,0.20476,-0.0956,-4.01,576.538,-6.305,417.597,905.028,14.468221934,23.098732615
2026-02-06 21:30:00,22.2039,0.4833,-0.31622,22.3425,0.37561,-0.22443,-1.136,489.407,-0.891,571.23,61.0,23.4,900.637,24.132676102,22.67793239,22.7581,-0.11338,0.19538,21.8647,0.20468,-0.09488,-4.01,576.538,-5.705,418.197,905.068,14.540504786,23.055322952
2026-02-06 21:40:00,22.128,0.48447,-0.31513,22.3268,0.37588,-0.22538,-1.519,489.024,-0.799,571.322,60.9,23.4,900.628,24.06391528,22.658534464,22.7933,-0.11319,0.19645,21.8529,0.20355,-0.09471,-4.517,576.031,-6.166,417.736,905.41,15.798848415,23.039906587
2026-02-06 21:50:00,22.1906,0.48399,-0.31878,22.3636,0.37458,-0.22507,-1.565,488.978,-0.829,571.292,61.9,23.4,900.812,24.725233182,22.641526008,22.844,-0.11289,0.1974,21.9156,0.20392,-0.09481,-3.979,576.569,-6.166,417.736,905.1,14.598900917,23.020911805
2026-02-06 22:00:00,22.1194,0.48436,-0.31633,22.3127,0.37534,-0.22677,-1.535,489.008,-0.799,571.322,62.6,23.2,900.624,23.984501928,22.622772615,22.773,-0.11373,0.20152,21.8333,0.20497,-0.09464,-3.933,576.615,-6.197,417.705,905.626,16.554441286,23.008419672
2026-02-06 22:10:00,21.994,0.48435,-0.31556,22.2086,0.37537,-0.2255,-1.166,489.377,,571.276,63.0,23.2,900.597,23.851191115,22.605118644,22.6723,-0.1156,0.19502,21.7234,0.20447,-0.09693,-3.918,576.63,-6.166,417.736,905.451,15.823897842,22.968166963
2026-02-06 22:20:00,21.7587,0.48529,-0.31569,21.9595,0.37543,-0.2269,,489.024,,571.322,64.9,23.1,900.588,23.726675435,22.554745797,22.4801,-0.11343,0.19733,21.5616,0.2039,-0.09617,-3.918,576.63,-6.166,417.736,906.054,18.010517136,22.923185916
2026-02-06 22:30:00,21.597,0.48414,-0.31595,21.7729,0.37568,-0.22511,-1.504,489.039,-0.768,571.353,65.0,22.9,900.57,23.581139493,22.511497557,22.2752,-0.11366,0.19576,21.4602,0.20407,-0.09649,-3.903,576.645,-6.151,417.751,905.365,15.29176743,22.852207581
2026-02-06 22:40:00,21.5545,0.48453,-0.31617,21.7046,0.37382,-0.22652,-1.504,489.039,-0.814,571.307,65.2,22.8,900.552,23.398808367,22.447807548,22.3033,-0.1142,0.19661,21.483,0.20411,-0.09897,-3.841,576.707,-6.182,417.72,905.356,15.140194753,22.786803069
2026-02-06 22:50:00,21.5121,0.48434,-0.31715,21.5938,0.37625,-0.22487,-1.535,489.008,-0.322,571.799,65.6,22.8,900.543,23.304043896,22.41396315,22.0872,-0.11277,0.1966,21.369,0.20399,-0.0969,-3.288,577.26,-6.105,417.797,905.676,16.265040901,22.743183178
2026-02-06 23:00:00,21.3831,0.48428,-0.3157,21.3918,0.37707,-0.22427,-1.089,489.454,-0.799,571.322,68.3,22.3,900.785,24.075624539,22.337039909,21.8152,-0.11156,0.19509,21.1769,0.20459,-0.09694,-4.271,576.277,-5.566,418.336,905.888,16.968031765,22.690829606
2026-02-06 23:10:00,21.2501,0.48507,-0.31689,21.3044,0.37569,-0.22573,-1.12,489.423,-0.86,571.261,68.8,22.3,900.516,22.93329854,22.264401099,21.6512,-0.11301,0.19532,21.0066,0.20524,-0.09715,-3.764,576.784,-5.566,418.336,905.892,16.880552921,22.633873568
2026-02-06 23:20:00,21.1469,0.48112,-0.31719,21.1942,0.37446,-0.22697,-1.12,489.423,,571.307,69.9,22.3,900.48,22.691374411,22.205208927,21.5671,-0.11353,0.19526,20.9025,0.20421,-0.09754,-3.872,576.676,-5.92,417.982,905.955,16.969815472,22.551846161
2026-02-06 23:30:00,21.0768,0.48539,-0.31635,21.1698,0.376,-0.22676,-1.166,489.377,-0.799,571.322,69.9,22.1,900.458,,22.126450183,21.4075,-0.11255,0.19622,20.8259,0.20473,-0.09829,-3.595,576.953,-5.935,417.967,905.96,,22.450692018
2026-02-06 23:40:00,20.8985,0.48506,-0.31615,20.994,0.37777,-0.22635,-1.535,489.008,-1.26,570.861,71.5,22.0,900.453,22.370112382,22.083137614,21.3532,-0.11227,0.1941,20.6813,0.20395,-0.09736,-3.288,577.26,-5.935,417.967,906.045,16.908045124,22.329503996
2026-02-06 23:50:00,20.8969,0.48502,-0.31706,20.9853,0.37525,-0.22737,-1.535,489.008,-0.799,571.322,71.1,21.8,900.444,22.275866274,22.049581196,21.2289,-0.11238,0.19378,20.6616,0.20419,-0.09946,-3.672,576.876,-5.935,417.967,906.059,16.81217909,22.246996707
2026-02-07 00:00:00,20.9877,0.48446,-0.31577,21.0555,0.37585,-0.22659,-1.535,489.008,,571.307,72.4,21.8,900.453,22.307699207,22.048463627,21.1816,-0.11172,0.19464,20.7058,0.20477,-0.09925,-3.58,576.968,-5.428,418.474,906.059,16.716095323,22.193616837
2026-02-07 00:10:00,20.9979,0.48443,-0.31917,21.1028,0.37559,-0.22581,-1.535,489.008,-0.369,571.752,71.5,21.8,900.453,22.330543717,22.061155022,21.1548,-0.11303,0.19438,20.7272,0.20488,-0.10017,-3.611,576.937,-5.935,417.967,906.171,17.181163892,22.218001218
2026-02-07 00:20:00,20.8938,0.48504,-0.31685,21.0445,0.37733,-0.22614,-1.596,488.947,-0.799,571.322,73.8,21.2,900.453,22.33267504,22.062339091,20.9932,-0.11131,0.19512,20.6758,0.20537,-0.09943,-3.672,576.876,-5.982,417.92,906.388,17.950202816,22.191895162
2026-02-07 00:30:00,20.7153,0.48566,-0.31594,20.7114,0.37643,-0.22719,,489.039,-0.891,571.23,75.5,20.9,900.444,,21.994238855,20.8275,-0.1127,0.19449,20.516,0.2036,-0.09985,-3.549,576.999,-5.49,418.412,906.383,,22.145598547
2026-02-07 00:40:00,20.7311,0.48569,-0.31653,20.7185,0.37775,-0.22562,-1.535,489.008,-0.814,571.307,74.5,21.4,900.462,22.160019558,21.947616848,20.8756,-0.11107,0.19693,20.482,0.20411,-0.09832,-4.21,576.338,-5.966,417.936,906.948,19.927951649,22.120709283
2026-02-07 00:50:00,20.818,0.48522,-0.31541,20.818,0.37818,-0.22613,-1.565,488.978,-0.799,571.322,73.3,21.5,900.418,21.921994437,21.907304152,20.9056,-0.1113,0.19522,20.5121,0.2051,-0.09865,-4.148,576.4,-5.351,418.551,907.015,19.949190826,21.992534432
2026-02-07 01:00:00,20.8204,0.48622,-0.31666,20.8433,0.37577,-0.22658,-1.074,489.469,-0.63,571.491,74.4,21.5,900.919,23.822577395,21.916509375,20.9088,-0.11167,0.19602,20.4669,0.20581,-0.09968,-3.657,576.891,-5.935,417.967,906.503,17.952261608,21.952784379
2026-02-07 01:10:00,20.8243,0.48666,-0.31407,20.8575,0.37684,-0.22602,-1.489,489.054,-0.63,571.491,75.1,21.2,900.431,21.986392567,21.91592168,20.8069,-0.11222,0.19786,20.4226,0.20439,-0.09984,-3.503,577.045,-5.413,418.489,906.432,17.583786484,21.896407051
2026-02-07 01:20:00,20.7722,0.4869,-0.31521,20.8046,0.37668,-0.22614,-1.473,489.07,-0.676,571.445,76.3,20.9,900.426,21.933520513,21.896994167,20.7556,-0.11229,0.19578,20.4345,0.20466,-0.10098,-3.503,577.045,-5.935,417.967,906.447,17.492432813,21.814317461
2026-02-07 01:30:00,20.7777,0.48444,-0.31531,20.7998,0.37549,-0.22568,-1.427,489.116,-0.691,571.43,75.7,21.0,900.422,21.895705342,21.884342419,20.7603,-0.11269,0.19433,20.4377,0.2059,-0.09966,-3.457,577.091,-5.966,417.936,906.442,17.396186794,21.7712933
2026-02-07 01:40:00,20.7603,0.48531,-0.31558,20.8101,0.3761,-0.2267,-1.427,489.116,-0.676,571.445,76.9,21.1,900.511,22.230390385,21.884342419,20.7374,-0.11191,0.19414,20.4701,0.20475,-0.0988,-3.534,577.014,-5.32,418.582,906.508,17.735273741,21.821789714
2026-02-07 01:50:00,20.573,0.48564,-0.31581,20.6987,0.37692,-0.22711,-1.473,489.07,-0.676,571.445,74.9,20.9,900.413,21.764710512,21.830370044,20.6102,-0.1113,0.19423,20.3997,0.20369,-0.10143,-3.795,576.753,-5.797,418.105,906.503,17.83317356,21.886624352
2026-02-07 02:00:00,20.4828,0.48619,-0.31545,20.4852,0.37764,-0.2272,-0.89,489.653,-0.706,571.415,76.5,21.0,900.391,21.496386779,21.727263044,20.3957,-0.11188,0.19418,20.2118,0.2053,-0.1004,-3.764,576.784,-5.812,418.09,906.809,18.920802885,21.851576829
2026-02-07 02:10:00,20.406,0.48594,-0.31604,20.3704,0.37648,-0.2278,-0.89,489.653,-0.66,571.461,76.8,20.7,900.386,21.383872583,21.675201008,20.322,-0.11189,0.195,20.1087,0.20538,-0.10114,-3.426,577.122,-5.643,418.259,906.88,19.002124034,21.748424172
2026-02-07 02:20:00,20.4385,0.486,-0.3165,20.3885,0.37751,-0.22544,-0.844,489.699,-0.722,571.399,77.2,20.8,900.377,21.268840661,21.630096915,20.3513,-0.11243,0.19492,20.1198,0.20533,-0.10088,-3.396,577.152,-5.136,418.766,907.011,19.101263355,21.529820295
2026-02-07 02:30:00,20.5018,0.48705,-0.31323,20.4424,0.37722,-0.2268,-0.905,489.638,-0.123,571.998,75.6,20.9,900.377,21.294568582,21.644390205,20.4258,-0.11202,0.19389,20.1333,0.20639,-0.10155,-3.38,577.168,-5.628,418.274,907.015,19.002722962,21.466718952
2026-02-07 02:40:00,20.5667,0.48489,-0.31703,20.5247,0.37683,-0.22758,-1.304,489.239,-0.66,571.461,75.2,20.9,900.386,21.364370698,21.664366628,20.5018,-0.11248,0.19446,20.1523,0.20532,-0.10232,-3.38,577.168,-5.151,418.751,907.015,19.016053239,21.474124661
2026-02-07 02:50:00,20.5722,0.48535,-0.31615,20.5674,0.3756,-0.22792,-0.859,489.684,-0.614,571.507,74.6,21.0,900.382,21.356524552,21.668364338,20.5382,-0.1126,0.19462,20.1777,0.20596,-0.10121,-3.365,577.183,-5.613,418.289,907.415,20.488547019,21.456508739
2026-02-07 03:00:00,20.531,0.48375,-0.3182,20.5192,0.3776,-0.22767,-0.875,489.668,-0.584,571.537,74.5,20.9,900.373,21.287758789,21.648963666,20.4575,-0.11277,0.19495,20.1459,0.20548,-0.10149,-3.349,577.199,-5.643,418.259,907.177,19.440457304,21.371459148
2026-02-07 03:10:00,20.5034,0.48311,-0.31379,20.4598,0.37689,-0.22781,-0.89,489.653,-0.138,571.983,74.0,20.9,900.364,21.135831057,21.583361901,20.4424,-0.1118,0.19575,20.1063,0.20549,-0.10089,-3.273,577.275,-5.597,418.305,907.334,19.884117971,21.289937598
2026-02-07 03:20:00,20.4899,0.48564,-0.31659,20.4543,0.37628,-0.22908,-1.366,489.177,-0.092,572.029,73.5,20.9,900.359,21.066788628,21.555450847,20.4488,-0.1128,0.19415,20.0745,0.20442,-0.10259,,576.907,-5.443,418.459,907.276,19.651777822,21.282031601
2026-02-07 03:30:00,20.4511,0.48614,-0.31648,20.4123,0.37671,-0.22716,,489.193,-0.676,571.445,74.6,20.9,900.35,20.997068934,21.535520214,20.3814,-0.11081,0.19516,20.0348,0.20474,-0.10165,-3.18,577.368,-5.29,418.612,907.271,19.572018283,21.248166596
2026-02-07 03:40:00,20.44,0.48624,-0.31613,20.3798,0.37701,-0.22837,-1.32,489.223,-0.553,571.568,73.2,20.8,900.346,20.905322701,21.492906765,20.3188,-0.11141,0.19539,20.0062,0.20563,-0.10108,-3.15,577.398,-4.874,419.028,907.928,21.92990393,21.18551834
2026-02-07 03:50:00,20.406,0.48618,-0.31491,20.3561,0.37683,-0.2278,-1.304,489.239,-0.584,571.537,72.8,20.7,900.328,20.716924346,21.425846073,20.2808,-0.11219,0.19586,19.9856,0.20519,-0.10082,-3.088,577.46,-4.859,419.043,907.532,20.334318829,21.126393515
2026-02-07 04:00:00,20.3077,0.48656,-0.31759,20.2745,0.37861,-0.22591,,489.223,-0.491,571.63,71.4,20.4,900.297,20.418853086,21.3250152,20.1991,-0.11221,0.19479,19.9276,0.20493,-0.10222,-3.641,576.907,-5.305,418.597,907.6,20.424192112,21.034259553
2026-02-07 04:10:00,20.2737,0.48439,-0.31862,20.2348,0.37682,-0.2276,-1.304,489.239,-0.476,571.645,70.9,20.4,900.274,20.140101637,21.218204195,20.1587,-0.11158,0.1954,19.8839,0.20471,-0.10244,-3.211,577.337,-4.828,419.074,907.582,20.194007869,20.943984479
2026-02-07 04:20:00,20.2546,0.48689,-0.31599,20.2213,0.37717,-0.2287,-1.304,489.239,-0.537,571.584,69.8,20.4,900.265,19.986650087,21.151755865,20.1587,-0.11157,0.19475,19.8814,0.20488,-0.09926,-3.165,577.383,-4.705,419.197,907.82,21.064849173,20.93056273
2026-02-07 04:30:00,20.2499,0.48696,-0.31872,20.2205,0.3779,-0.22816,-1.289,489.254,0.031,572.152,69.6,20.3,900.261,19.945271755,21.137124583,20.1745,-0.11263,0.19487,19.8687,0.20516,-0.1028,,576.953,-5.044,418.858,907.802,20.97491691,20.918205422
2026-02-07 04:40:00,20.2546,0.48671,-0.31814,20.2213,0.37806,-0.22713,-0.829,489.714,-0.507,571.614,69.5,20.4,900.27,20.087525732,21.197352039,20.2118,-0.11207,0.19612,19.864,0.20435,-0.10179,-3.18,577.368,-5.136,418.766,907.82,21.096057845,20.947900881
2026-02-07 04:50:00,20.2546,0.48597,-0.31732,20.2079,0.37668,-0.22738,-0.859,489.684,-0.522,571.599,68.5,20.4,900.265,20.110341713,21.220473435,20.2245,-0.11271,0.19462,19.8496,0.20477,-0.10305,-3.38,577.168,-5.028,418.874,907.753,20.813901566,20.931121787
2026-02-07 05:00:00,20.2348,0.48538,-0.31777,20.188,0.37649,-0.229,,489.208,-0.491,571.63,67.8,20.4,900.261,20.071025737,21.206987906,20.2134,-0.11212,0.19576,19.8615,0.20628,-0.10227,-3.442,577.106,-4.552,419.35,908.248,22.651096989,20.917646733
2026-02-07 05:10:00,20.2261,0.48578,-0.31588,20.169,0.37628,-0.22844,-1.35,489.193,-1.014,571.107,67.1,20.4,900.234,19.89948567,21.16809546,20.1944,-0.11197,0.19473,19.8425,0.20619,-0.10126,-2.888,577.66,-4.859,419.043,907.73,20.645768872,20.885765646
2026-02-07 05:20:00,20.2023,0.48533,-0.31774,20.1468,0.37736,-0.22707,-0.783,489.76,-0.476,571.645,66.7,20.4,900.229,19.829907441,21.139886739,20.1769,-0.11212,0.19491,19.8353,0.20485,-0.10312,-2.919,577.629,,418.981,907.816,20.91789408,20.857277692
2026-02-07 05:30:00,20.1444,0.48594,-0.3176,20.092,0.3767,-0.2277,-1.32,489.223,-0.553,571.568,66.5,20.2,900.216,19.758765818,21.127522826,20.0706,-0.11167,0.19341,19.7828,0.20408,-0.1017,,577.675,-4.705,419.197,907.708,20.418312038,20.805362479
2026-02-07 05:40:00,20.1111,0.48519,-0.31846,20.0483,0.37681,-0.22983,-1.335,489.208,0.031,572.152,66.3,20.1,900.395,20.318578778,21.064568586,20.0364,-0.11242,0.19505,19.7597,0.20556,-0.10206,-2.904,577.644,-4.798,419.104,907.699,20.270108283,20.74182959
2026-02-07 05:50:00,20.0872,0.48174,-0.3129,20.0372,0.3767,-0.22919,-1.657,488.886,-0.507,571.614,66.4,20.1,900.221,19.622847765,21.041566946,20.0221,-0.11212,0.19335,19.7335,0.20502,-0.10217,-2.842,577.706,-4.705,419.197,908.095,21.711239488,20.715146695
2026-02-07 06:00:00,20.088,0.48594,-0.31813,20.0229,0.37691,-0.23428,-1.182,489.361,0.016,572.137,66.7,20.1,900.221,19.633868825,21.047689757,19.9872,-0.11061,0.19554,19.6761,0.20437,-0.10351,-2.95,577.598,-4.736,419.166,907.982,21.25015743,20.695066212
2026-02-07 06:10:00,20.0515,0.48434,-0.31623,20.011,0.37658,-0.22754,-1.243,489.3,-0.491,571.63,67.5,20.0,900.212,19.617237476,21.05725265,19.9307,-0.11241,0.19622,19.6299,0.20466,-0.10088,-2.842,577.706,-4.259,419.643,908.113,21.644814853,20.640639059
2026-02-07 06:20:00,20.0078,0.48504,-0.31872,19.9522,0.37768,-0.2293,-1.258,489.285,0.016,572.137,67.4,19.9,900.189,19.492393207,21.035945634,19.8441,-0.11125,0.19566,19.575,0.20453,-0.10371,-2.735,577.813,-4.613,419.289,907.888,20.707815364,20.59014705
2026-02-07 06:30:00,19.9768,0.48651,-0.31609,19.8799,0.37796,-0.22678,-0.66,489.883,-0.537,571.584,67.5,19.9,900.185,19.410642373,20.998885184,19.7844,-0.11229,0.195,19.5367,0.20537,-0.10353,-2.704,577.844,-4.49,419.412,907.955,20.893896906,20.553551291
2026-02-07 06:40:00,19.949,0.48712,-0.31868,19.8218,0.37692,-0.22836,-0.69,489.853,-0.445,571.676,67.6,19.9,900.18,19.344411557,20.972536136,19.7064,-0.11166,0.19478,19.4769,0.2056,-0.10324,-2.643,577.905,-4.121,419.781,907.928,20.684707068,20.493742306
2026-02-07 06:50:00,19.9053,0.48536,-0.31855,19.7908,0.37798,-0.22869,-0.721,489.822,-0.476,571.645,68.0,19.8,900.153,19.1259803,20.90759303,19.6666,-0.11217,0.19485,19.4505,0.2053,-0.10593,-2.566,577.982,-4.505,419.397,907.969,20.718478858,20.426848439
2026-02-07 07:00:00,19.8608,0.4866,-0.31771,19.7438,0.37821,-0.22924,-1.258,489.285,-0.491,571.63,68.3,19.7,900.131,18.917498582,20.837731594,19.6387,-0.11198,0.19483,19.4186,0.20581,-0.10288,-2.55,577.998,-4.121,419.781,908.23,21.596700997,20.369476243
2026-02-07 07:10:00,19.8441,0.48577,-0.31775,19.7605,0.37884,-0.22789,-1.212,489.331,-0.445,571.676,68.4,19.8,900.122,18.836501377,20.811535677,19.6379,-0.11131,0.19549,19.393,0.20377,-0.10301,-2.535,578.013,-4.09,419.812,908.104,21.042559731,20.324855411
2026-02-07 07:20:00,19.8496,0.48676,-0.31773,19.7517,0.37829,-0.22818,-1.212,489.331,-0.476,571.645,68.1,19.9,900.113,18.827671041,20.825432465,19.6395,-0.11165,0.19442,19.3755,0.2067,-0.1042,-2.504,578.044,,419.489,908.108,21.051639503,20.321543048
2026-02-07 07:30:00,19.8401,0.48643,-0.3185,19.7693,0.3766,-0.22983,-1.258,489.285,-0.461,571.66,68.4,19.9,900.095,18.6355306,20.756292837,19.6721,-0.11138,0.1955,19.3747,0.20543,-0.10269,-2.643,577.905,-4.275,419.627,908.081,20.975913385,20.335880574
2026-02-07 07:40:00,19.8425,0.48596,-0.31791,19.7685,0.37841,-0.22882,,489.346,-0.061,572.06,68.2,20.0,900.104,18.693542844,20.769719331,19.7327,-0.11181,0.1962,19.3851,0.20559,-0.10222,-2.55,577.998,-4.259,419.643,908.081,20.9709239,20.333108638
2026-02-07 07:50:00,19.8839,0.48601,-0.31869,19.8306,0.37821,-0.22865,-1.182,489.361,0.016,572.137,67.5,20.1,900.077,18.412587127,20.670040413,19.852,-0.1127,0.19612,19.4274,0.20493,-0.10274,-2.566,577.982,,419.627,908.023,20.806434199,20.362897334
2026-02-07 08:00:00,19.9657,0.4856,-0.31731,19.9093,0.3779,-0.22851,-1.197,489.346,-0.445,571.676,66.5,20.2,900.064,18.332709258,20.65282303,19.9562,-0.11207,0.1969,19.4864,0.20508,-0.10258,-2.566,577.982,-3.813,420.089,908.014,20.779542284,20.366759912
2026-02-07 08:10:00,20.015,0.48692,-0.31704,19.9482,0.37813,-0.22936,-1.136,489.407,0.016,572.137,66.3,20.3,900.064,18.284786937,20.626199518,20.0316,-0.11254,0.1963,19.5143,0.20518,-0.10289,-2.504,578.044,-4.259,419.643,908.027,20.64410474,20.264357621
2026-02-07 08:20:00,20.0412,0.48592,-0.31649,19.9689,0.37743,-0.22975,-0.644,489.899,-0.998,571.123,65.1,20.4,900.046,18.209062053,20.621735199,20.1301,-0.11112,0.19566,19.5359,0.20387,-0.10248,,578.028,-4.167,419.735,907.982,20.548127878,20.305049795
2026-02-07 08:30:00,20.0459,0.48621,-0.3179,19.9935,0.37786,-0.22824,,489.791,-0.491,571.63,64.4,20.8,900.033,18.096284566,20.58624025,20.2039,-0.11326,0.1959,19.5574,0.20536,-0.10203,-2.474,578.074,,420.212,907.964,20.491270858,20.311067622
2026-02-07 08:40:00,20.0539,0.48614,-0.31737,20.007,0.37838,-0.22851,-1.197,489.346,-0.507,571.614,62.7,21.2,900.024,18.060462446,20.585141603,20.2959,-0.11152,0.19585,19.5606,0.20541,-0.10371,-2.427,578.121,-4.106,419.796,907.946,20.555566678,20.384392583
2026-02-07 08:50:00,20.1063,0.48673,-0.3183,20.0515,0.37675,-0.22817,-0.706,489.837,-0.461,571.66,61.3,21.8,900.015,17.986650859,20.562937696,20.4717,-0.11218,0.19724,19.6236,0.20469,-0.10183,-2.32,578.228,-4.013,419.889,907.937,20.552509934,20.401496923
2026-02-07 09:00:00,20.2514,0.48681,-0.31633,20.2015,0.37563,-0.2263,-1.212,489.331,-0.522,571.599,59.5,22.2,900.113,18.416137297,20.596802607,20.7216,-0.11354,0.19775,19.7366,0.20573,-0.10067,-2.305,578.243,-4.044,419.858,907.933,20.655755391,20.46721219
2026-02-07 09:10:00,20.3687,0.48604,-0.31724,20.3022,0.37684,-0.22855,-1.182,489.361,-0.046,572.075,57.9,22.8,900.037,18.290203756,20.685616454,20.9498,-0.11361,0.198,19.8735,0.20552,-0.10126,-2.412,578.136,-3.983,419.919,907.852,20.559362693,20.582883466
2026-02-07 09:20:00,20.4804,0.48518,-0.31651,20.4187,0.37839,-0.22721,-1.182,489.361,-0.537,571.584,57.4,23.1,900.122,18.728088733,20.75130643,21.0421,-0.11377,0.19876,19.9569,0.20387,-0.10039,-2.32,578.228,-3.506,420.396,907.352,18.93410797,20.724549203
2026-02-07 09:30:00,20.6022,0.48624,-0.31803,20.5556,0.37676,-0.22411,-1.182,489.361,-0.461,571.66,55.2,23.6,900.418,19.962616369,20.818760781,21.1619,-0.1121,0.19843,20.034,0.20544,-0.10137,,578.213,-3.537,420.365,907.609,20.093271019,20.83161197
2026-02-07 09:40:00,20.6537,0.48512,-0.31565,20.6165,0.37739,-0.22683,-1.166,489.377,-0.476,571.645,55.4,23.4,900.042,18.708564123,20.90759303,21.3745,-0.11372,0.19883,20.1031,0.20474,-0.09882,-2.812,577.736,,419.873,907.146,18.524230849,20.927208723
2026-02-07 09:50:00,20.7327,0.48524,-0.31751,20.6734,0.37734,-0.22822,-0.644,489.899,-0.568,571.553,55.2,23.6,900.037,18.63441197,20.876843239,21.3918,-0.11212,0.19825,20.1166,0.20504,-0.09756,-2.289,578.259,,419.858,907.083,18.32456485,20.947900881
2026-02-07 10:00:00,20.803,0.48775,-0.31523,20.728,0.37718,-0.22785,-1.258,489.285,-0.445,571.676,55.1,23.5,900.019,18.724854768,20.964694299,21.5537,-0.11342,0.19778,20.1967,0.20357,-0.09921,-2.197,578.351,-4.013,419.889,907.114,18.615699399,21.044878026
2026-02-07 10:10:00,20.8069,0.4858,-0.31699,20.7366,0.377,-0.22704,-0.69,489.853,-0.553,571.568,54.1,23.5,900.019,18.7046998,20.953497095,21.5703,-0.11332,0.19876,20.1848,0.20384,-0.10573,-2.335,578.213,-4.044,419.858,906.988,18.178331817,21.065131463
2026-02-07 10:20:00,20.7888,0.48649,-0.31663,20.7398,0.37521,-0.22603,-1.289,489.254,-0.522,571.599,54.8,23.2,900.006,18.705213283,20.980941574,21.5522,-0.11326,0.19785,20.1975,0.20476,-0.10242,-2.351,578.197,-4.013,419.889,906.939,18.008254559,21.07301343
2026-02-07 10:30:00,20.8362,0.4849,-0.31919,20.735,0.37632,-0.22934,-1.243,489.3,,571.63,55.3,22.8,899.997,18.692561295,20.992715222,21.5765,-0.11326,0.19751,20.2071,0.20329,-0.09963,-2.089,578.459,-3.952,419.95,906.921,17.996131678,21.103883557
2026-02-07 10:40:00,20.9522,0.48509,-0.31703,20.7675,0.37694,-0.22771,-1.243,489.3,,571.66,54.3,23.2,899.988,18.682952354,21.006179452,21.7658,-0.11272,0.19856,20.2546,0.20468,-0.0997,-2.412,578.136,,419.904,906.907,17.893887837,21.076329804
2026-02-07 10:50:00,21.1351,0.48566,-0.31749,20.8796,0.37616,-0.22738,-0.767,489.776,-0.507,571.614,53.9,23.5,900.037,19.042069368,21.103319571,22.0465,-0.11354,0.19874,20.3553,0.20519,-0.09858,-2.397,578.151,-3.506,420.396,906.867,18.028352187,21.234599023
2026-02-07 11:00:00,21.1871,0.4843,-0.31679,20.9664,0.3769,-0.22682,-1.688,488.855,-0.537,571.584,53.7,23.4,900.033,19.067544106,21.125828884,22.1382,-0.11427,0.19929,20.4282,0.20319,-0.09823,-2.489,578.059,-4.044,419.858,906.786,17.810154259,21.282600726
2026-02-07 11:10:00,21.3068,0.48529,-0.31579,21.0232,0.376,-0.22699,-1.289,489.254,-1.044,571.077,52.3,23.6,900.167,19.679912365,21.186084685,22.3456,-0.1136,0.19909,20.5176,0.20357,-0.0957,-2.612,577.936,-4.044,419.858,906.652,17.457960001,21.366886037
2026-02-07 11:20:00,21.3186,0.48438,-0.31583,21.0531,0.37721,-0.22659,-1.258,489.285,-0.537,571.584,53.4,23.2,900.077,19.464351558,21.254353986,22.6176,-0.11338,0.20009,20.5548,0.20529,-0.09812,-2.427,578.121,-3.998,419.904,906.508,17.003203473,21.415084009
2026-02-07 11:30:00,21.369,0.48564,-0.31689,21.1035,0.37647,-0.22556,-1.243,489.3,-0.599,571.522,51.6,23.8,900.028,19.351311746,21.293923423,22.6738,-0.11299,0.19818,20.6252,0.2038,-0.098,-2.704,577.844,-3.537,420.365,906.406,16.723836205,21.472975317
2026-02-07 11:40:00,21.3918,0.48486,-0.31527,21.1564,0.37648,-0.2262,-0.721,489.822,-0.768,571.353,52.1,23.7,900.019,19.374459053,21.325585568,22.6942,-0.11305,0.20058,20.6236,0.20415,-0.09851,-2.581,577.967,-4.198,419.704,906.329,16.48235094,21.499682931
