data_time,LH-0-0D-QJ-1_temperature,LH-0-0D-QJ-1_xAxisAngle,LH-0-0D-QJ-1_yAxisAngle,LH-0-1D-QJ-1_temperature,LH-0-1D-QJ-1_xAxisAngle,LH-0-1D-QJ-1_yAxisAngle,LH-0-1L-LX-1_beamPierRelativeDisplacement,LH-0-1L-LX-1_measureDisplacement,LH-0-1L-LX-2_beamPierRelativeDisplacement,LH-0-1L-LX-2_measureDisplacement,LH-0-1L-LX-3_beamPierRelativeDisplacement,LH-0-1L-LX-3_measureDisplacement,LH-0-1L-LX-4_beamPierRelativeDisplacement,LH-0-1L-LX-4_measureDisplacement,LH-0-1L-WSD-1_humidity,LH-0-1L-WSD-1_temperature,LH-0-1L-YB-1_frequency,LH-0-1L-YB-1_strain,LH-0-1L-YB-1_temperature,LH-0-1L-YB-2_frequency,LH-0-1L-YB-2_strain,LH-0-1L-YB-2_temperature
2026-01-01 13:40:00,,,,20.8717,0.22031,0.03282,485.665,,470.969,,511.116,,476.647,,59.5,20.5,877.447,,3594.24,894.837,,3590.45
2026-01-01 13:50:00,21.4445,0.4125,0.19004,21.1028,0.21995,0.03344,486.157,,470.969,,511.162,,476.632,,59.7,20.6,,,,894.716,,3572.25
2026-01-01 14:00:00,21.3674,0.41195,0.18907,21.0776,0.22035,0.03229,485.65,,470.954,,,,476.663,,59.7,20.7,877.399,,3576.84,894.899,,3587.11
2026-01-01 14:10:00,21.3674,0.41278,0.18804,,,,485.819,,,,511.116,,476.663,,59.1,20.7,877.873,,3594.15,894.934,,3598.3
2026-01-01 14:20:00,21.2682,0.41243,0.19139,,,,,,,,510.562,,476.663,,57.8,20.7,,,,,,
2026-01-01 14:40:00,21.354,0.41248,0.18903,21.2611,0.22114,0.0335,485.804,,471.491,,511.116,,476.663,,55.4,20.8,877.622,,3564.79,894.912,,3572.07
2026-01-01 14:50:00,21.472,0.41285,0.18881,21.45,0.21699,0.03008,485.804,,470.938,,511.162,,476.663,,55.9,20.8,877.583,,3569.56,894.917,,3571.8
2026-01-01 15:00:00,21.4295,0.41194,0.18914,21.6071,0.22052,0.03236,485.85,,471.552,,511.239,,476.678,,55.0,20.8,877.926,,3553.57,895.188,,3565.69
2026-01-01 15:10:00,,,,21.4995,0.22404,0.032,485.834,,471.476,,511.193,,476.694,,55.4,20.8,877.786,,3560.21,894.979,,3568.48
2026-01-01 15:20:00,21.3068,0.41182,0.18943,21.4059,0.22047,0.03045,485.65,,471.031,,511.177,,476.678,,,20.8,878.061,,3575.76,895.281,,3590.72
2026-01-01 15:30:00,21.2887,0.41142,0.18867,21.284,0.22164,0.03198,485.834,,471.522,,511.177,,476.678,,54.7,20.8,878.427,,3571.53,895.161,,3580.45
2026-01-01 15:40:00,21.1335,0.41258,0.18748,21.3618,0.223,0.03076,485.788,,470.984,,511.177,,476.74,,56.1,20.8,878.226,,3588.47,895.411,,3601.01
2026-01-01 15:50:00,21.1068,0.4137,0.19032,22.1468,0.21874,0.03129,485.773,,471.552,,511.685,,476.663,,55.2,20.7,878.414,,3590.09,895.661,,3603.54
2026-01-01 16:00:00,21.0468,0.41291,0.19056,22.0645,0.22052,0.03152,486.049,,471.568,,511.147,,476.663,,55.3,20.8,878.715,,3594.24,895.758,,3609.69
2026-01-01 16:10:00,21.1075,0.41316,0.18967,22.2016,0.22306,0.03181,485.742,,470.954,,511.224,,476.678,,55.8,20.8,878.353,,3592.26,896.317,,3608.33
2026-01-01 16:20:00,20.9238,0.41305,0.19012,,,,485.819,,471.552,,511.193,,476.709,,55.4,20.7,878.549,,3608.79,895.993,,3625.9
2026-01-01 16:30:00,,,,20.6956,0.2208,0.0297,485.773,,470.969,,511.208,,476.694,,57.0,20.6,879.767,,3642.87,,,
2026-01-01 16:40:00,20.3957,0.41388,0.19048,20.3505,0.2205,0.0312,485.773,,471.0,,511.208,,476.617,,56.7,20.4,879.326,,3681.71,896.877,,3701.02
2026-01-01 16:50:00,20.1523,0.41375,0.19084,20.2205,0.22033,0.02905,485.604,,471.476,,511.177,,476.724,,,20.1,879.557,,3707.44,897.428,,3727.02
2026-01-01 17:00:00,19.8759,0.41287,0.1897,20.015,0.2208,0.02898,486.049,,470.984,,511.239,,476.77,,56.3,20.0,880.179,,3737.51,897.508,,3757.08
2026-01-01 17:10:00,19.5941,0.41299,0.18992,19.7804,0.2216,0.02831,485.804,,471.568,,511.254,,476.694,,55.9,19.8,880.249,,3778.83,897.79,,3799.63
2026-01-01 17:20:00,19.4968,0.41418,0.19127,19.7032,0.22244,0.02875,485.527,,470.984,,511.177,,476.694,,55.8,19.7,880.428,,3800.38,898.175,,3822.55
2026-01-01 17:30:00,,,,19.4856,0.22328,0.02874,485.742,,471.552,,511.131,,476.663,,55.7,19.6,881.086,,3810.71,898.431,,3832.54
2026-01-01 17:40:00,19.2309,0.41426,0.19081,19.334,0.22258,0.02913,486.08,,471.522,,511.208,,476.617,,56.7,19.5,880.66,,3839.37,898.368,,3857.34
2026-01-01 17:50:00,19.1685,0.41297,0.18993,19.2645,0.22137,0.02853,485.773,,471.522,,511.208,,476.694,,55.8,19.5,880.673,,3830.3,,,
2026-01-01 18:00:00,19.0092,0.41381,0.19154,19.1374,0.22165,0.02852,485.804,,471.031,,511.162,,477.109,,56.4,19.4,881.011,,3873.11,898.686,,3888.83
2026-01-01 18:10:00,,,,19.0805,0.22259,0.02851,485.85,,471.138,,511.224,,476.663,,,19.3,880.783,,3875.94,898.839,,3891.28
2026-01-01 18:20:00,18.8546,0.41313,0.1903,19.0109,0.22254,0.02921,485.742,,471.645,,511.193,,,,56.9,19.3,880.761,,3878.19,898.879,,3899.95
2026-01-01 18:30:00,18.8385,0.41339,0.19098,18.9956,0.22157,0.02932,485.819,,471.645,,511.224,,476.755,,57.1,,880.976,,3885.53,899.0,,3910.06
2026-01-01 18:40:00,18.8241,0.41321,0.19168,19.0164,0.22494,0.02949,485.773,,471.629,,,,476.709,,57.1,19.2,880.805,,3889.11,899.077,,3912.42
2026-01-01 18:50:00,18.6,0.4132,0.19182,18.8249,0.2216,0.02912,,,471.138,,511.208,,476.801,,57.8,19.1,881.015,,3925.57,899.393,,3942.93
2026-01-01 19:00:00,18.5614,0.414,0.19323,18.804,0.22365,0.02723,485.681,,471.691,,511.147,,476.832,,57.2,19.0,881.033,,3934.48,899.416,,3952.05
2026-01-01 19:10:00,18.4062,0.41445,0.1902,18.6137,0.2232,0.0285,486.049,,471.169,,511.162,,,,,,881.059,,3950.81,899.661,,3971.66
2026-01-01 19:20:00,18.3062,0.41424,0.19121,18.4778,0.22422,0.03055,485.65,,,,511.162,,476.863,,57.8,18.7,881.226,,3963.75,899.746,,3985.87
2026-01-01 19:30:00,18.2006,0.41476,0.1902,18.3578,0.22412,0.02765,485.88,,471.322,,511.224,,476.878,,57.8,18.7,881.313,,3983.0,899.813,,4007.68
2026-01-01 19:40:00,17.8539,0.41639,0.19121,18.2691,0.22189,0.0267,485.619,,471.783,,511.131,,477.262,,59.0,18.4,881.784,,4046.31,900.207,,4068.61
2026-01-01 19:50:00,17.704,0.41546,0.19081,18.1845,0.22272,0.02848,485.635,,471.338,,511.162,,476.786,,59.0,18.3,881.885,,4065.51,900.364,,4087.48
2026-01-01 20:00:00,17.6391,0.41626,0.19104,18.1167,0.22278,0.02917,,,471.798,,511.224,,476.847,,59.4,18.2,882.086,,4092.72,900.534,,4112.04
2026-01-01 20:10:00,17.545,0.4175,0.19066,17.9979,0.22286,0.02719,485.297,,471.307,,511.254,,,,59.2,18.1,881.784,,4080.8,900.718,,4105.33
2026-01-01 20:20:00,17.4531,0.4144,0.1915,18.0051,0.2243,0.02927,485.788,,471.368,,511.224,,477.508,,,,882.191,,4104.07,900.516,,4128.98
2026-01-01 20:30:00,17.3938,0.41461,0.19098,17.8126,0.22361,0.02858,485.865,,471.368,,511.239,,476.986,,59.3,18.0,882.064,,4122.35,900.744,,4146.94
2026-01-01 20:40:00,17.1813,0.41509,0.19026,17.7891,0.22458,0.02859,485.65,,471.752,,511.101,,477.016,,59.6,17.8,883.027,,4165.34,901.09,,4185.26
2026-01-01 20:50:00,16.9699,0.41544,0.19081,,,,485.804,,471.767,,511.716,,,,59.5,17.7,882.571,,4189.88,901.242,,4209.77
2026-01-01 21:00:00,16.8022,0.41605,0.19267,17.5604,0.22393,0.02875,485.788,,471.353,,511.208,,476.97,,59.8,17.7,882.948,,4211.65,901.121,,4232.58
2026-01-01 21:10:00,16.6671,0.41567,0.19225,17.5287,0.2245,0.02809,485.85,,471.798,,511.208,,477.493,,61.0,17.6,883.141,,4239.71,,,
2026-01-01 21:20:00,16.5022,0.4172,0.19119,17.4336,0.22333,0.028,485.819,,471.752,,511.239,,477.493,,59.3,17.6,882.886,,4267.09,901.579,,4289.3
2026-01-01 21:30:00,16.6261,0.41525,0.19491,17.1487,0.22403,0.02806,485.88,,471.368,,511.239,,476.97,,59.8,17.6,883.404,,4241.79,901.3,,4260.93
2026-01-01 21:40:00,16.3863,0.41699,0.19247,17.2408,0.22579,0.02847,485.942,,471.89,,511.208,,476.924,,,17.4,883.062,,4289.1,901.507,,4303.17
2026-01-01 21:50:00,,,,17.1927,0.22398,0.03015,485.834,,471.844,,511.208,,476.97,,57.7,17.3,882.847,,4294.28,901.498,,4306.87
2026-01-01 22:00:00,16.3255,0.41719,0.19168,17.1185,0.22541,0.02682,485.819,,471.905,,511.193,,476.94,,57.5,17.4,882.965,,4300.17,901.462,,4315.17
2026-01-01 22:10:00,16.253,0.41589,0.19239,17.0508,0.22457,0.02876,485.926,,,,511.162,,,,57.2,17.1,883.04,,4333.01,901.848,,4344.55
2026-01-01 22:20:00,,,,16.974,0.22617,0.02904,,,471.875,,511.239,,477.001,,57.1,17.0,883.044,,4341.84,901.713,,4363.76
2026-01-01 22:30:00,16.0164,0.41732,0.19091,16.8587,0.22527,0.02966,485.389,,471.921,,511.193,,477.508,,57.5,17.0,883.018,,4354.71,901.718,,4371.73
2026-01-01 22:40:00,15.9205,0.41747,0.19219,,,,485.742,,471.476,,511.208,,476.909,,,16.9,882.913,,4365.48,901.749,,4385.97
2026-01-01 22:50:00,15.8105,0.41723,0.19215,16.5621,0.22669,0.02859,485.804,,471.537,,511.162,,477.047,,56.2,16.8,883.136,,4400.94,901.924,,4422.85
2026-01-01 23:00:00,15.8038,0.41758,0.19112,16.4472,0.22591,0.02689,485.834,,472.013,,511.193,,476.955,,,16.7,883.005,,4400.53,901.911,,4412.29
2026-01-01 23:10:00,15.7674,0.41474,0.19176,16.4077,0.22602,0.0281,485.65,,471.599,,511.239,,477.016,,55.5,16.7,883.119,,4410.77,901.668,,4421.43
2026-01-01 23:20:00,15.5443,0.41695,0.19298,16.3354,0.2266,0.02777,485.85,,,,511.193,,477.032,,56.3,16.6,883.092,,4432.92,901.965,,4463.6
2026-01-01 23:30:00,15.4928,0.41645,0.19079,16.2621,0.22557,0.02816,485.85,,471.998,,511.177,,476.97,,55.4,16.6,883.005,,4443.3,902.05,,4450.95
2026-01-01 23:40:00,15.4088,0.41761,0.19242,16.0683,0.22589,0.02882,485.911,,472.059,,511.193,,476.924,,55.2,16.4,883.07,,4450.13,901.835,,4464.52
2026-01-01 23:50:00,15.0863,0.41777,0.19281,15.9833,0.22687,0.02886,485.665,,471.66,,511.254,,477.508,,55.5,16.2,883.408,,4523.51,902.162,,4543.0
2026-01-02 00:00:00,15.1706,0.41691,0.19282,16.0461,0.22671,0.02736,485.85,,471.675,,511.301,,476.955,,,16.3,883.719,,4516.81,901.965,,4511.77
2026-01-02 00:10:00,15.042,0.41833,0.19282,15.9568,0.22655,0.02673,485.896,,472.105,,511.208,,476.94,,,16.0,883.434,,4565.66,902.36,,4570.84
2026-01-02 00:20:00,15.0027,0.41737,0.1927,15.8452,0.22797,0.02744,485.696,,471.982,,511.239,,476.986,,,16.0,883.294,,4558.41,902.266,,4569.7
2026-01-02 00:30:00,15.0227,0.41788,0.19147,15.8643,0.22685,0.02667,485.865,,471.568,,511.224,,476.97,,56.4,16.0,883.241,,4552.82,902.032,,4563.59
2026-01-02 00:40:00,14.9701,0.41709,0.19175,15.7185,0.22773,0.02772,,,471.629,,511.285,,476.955,,56.1,15.9,883.119,,4551.37,902.104,,4561.52
2026-01-02 00:50:00,,,,15.5443,0.22792,0.02674,,,472.028,,,,,,55.7,15.8,883.215,,4583.92,902.109,,4580.07
2026-01-02 01:00:00,14.7313,0.41895,0.19162,15.4795,0.22734,0.0265,,,471.583,,511.239,,476.94,,56.5,15.5,883.228,,4605.66,902.243,,4617.85
2026-01-02 01:10:00,14.7011,0.41724,0.18847,15.3065,0.22892,0.02667,485.788,,472.013,,511.177,,476.955,,56.2,15.6,883.154,,4602.43,902.221,,4624.43
2026-01-02 01:20:00,14.6625,0.41707,0.1933,15.1939,0.22896,0.02661,485.773,,471.583,,511.208,,477.401,,57.0,15.4,883.198,,4621.92,902.077,,4627.46
2026-01-02 01:30:00,14.602,0.418,0.19237,15.0604,0.22806,0.02625,485.773,,472.074,,511.254,,477.032,,56.8,,883.233,,4651.11,902.27,,4661.18
2026-01-02 01:40:00,14.4632,0.41809,0.19263,15.1163,0.22717,0.02772,485.742,,472.028,,511.224,,476.97,,55.9,15.4,883.298,,4658.56,902.225,,4673.05
2026-01-02 01:50:00,14.4699,0.41892,0.193,15.2406,0.22724,0.02689,485.711,,472.105,,511.193,,477.493,,55.8,15.5,883.035,,4628.61,902.019,,4653.0
2026-01-02 02:00:00,14.3595,0.4175,0.19231,15.1363,0.22805,0.02735,485.942,,472.044,,511.224,,,,56.6,15.4,883.342,,4690.53,902.167,,4688.0
2026-01-02 02:10:00,14.2718,0.41868,0.19141,15.0537,0.22849,0.0272,485.757,,471.998,,511.239,,,,56.3,15.2,883.189,,4686.95,902.198,,4688.32
2026-01-02 02:20:00,14.1383,0.41767,0.19216,14.9626,0.22781,0.02719,485.926,,472.074,,,,477.462,,56.7,15.2,883.377,,4736.1,902.531,,4757.22
2026-01-02 02:30:00,14.1324,0.41901,0.19195,14.9667,0.22827,0.02633,,,471.737,,511.254,,477.462,,,15.0,883.272,,4744.16,902.419,,4755.94
2026-01-02 02:40:00,14.124,0.41811,0.19145,14.8755,0.22814,0.02662,485.942,,472.059,,,,477.508,,57.2,15.0,883.311,,4735.67,902.279,,4763.39
2026-01-02 02:50:00,13.8434,0.41842,0.19214,14.8663,0.22794,0.02829,485.788,,471.629,,511.301,,,,,15.1,883.43,,4789.94,902.45,,4778.2
2026-01-02 03:00:00,13.9512,0.41873,0.19119,14.9709,0.22661,0.02734,485.788,,472.028,,511.27,,476.94,,57.0,15.1,883.237,,4772.23,902.252,,4757.75
2026-01-02 03:10:00,14.1324,0.41781,0.19234,14.9558,0.22675,0.02757,485.85,,471.614,,511.147,,476.924,,56.1,14.9,,,,,,
2026-01-02 03:20:00,14.0308,0.41904,0.19232,14.8252,0.22779,0.0268,,,471.629,,510.793,,477.431,,57.2,14.9,883.141,,4775.54,902.154,,4782.04
2026-01-02 03:30:00,13.7695,0.4192,0.19173,14.5827,0.22808,0.02518,,,471.982,,,,477.401,,,,883.285,,4814.34,902.477,,4836.88
2026-01-02 03:40:00,13.5857,0.41906,0.19192,14.3916,0.22827,0.02562,485.773,,471.599,,511.224,,477.032,,55.7,14.4,883.561,,4871.26,902.771,,4891.26
2026-01-02 03:50:00,,,,,,,485.972,,472.074,,,,,,,,,,,,,
2026-01-02 04:00:00,,,,,,,,,,,511.239,,,,,,,,,,,
2026-01-02 04:10:00,13.4868,0.41825,0.19173,14.1155,0.22863,0.02635,485.834,,472.105,,511.254,,476.94,,55.2,14.1,883.364,,4909.91,902.414,,4901.44
2026-01-02 04:20:00,13.2782,0.41838,0.19226,14.1595,0.22764,0.02566,485.85,,471.675,,511.208,,477.554,,56.0,14.1,883.338,,4937.32,902.536,,4930.13
2026-01-02 04:30:00,13.3578,0.41788,0.19282,,,,485.773,,472.059,,511.193,,477.416,,55.1,14.0,883.184,,4897.43,902.243,,4906.98
2026-01-02 04:40:00,13.1446,0.41803,0.19215,14.0723,0.22776,0.0256,485.988,,471.66,,511.224,,476.97,,54.7,14.0,883.368,,4949.42,902.54,,4963.95
2026-01-02 04:50:00,13.0115,0.41879,0.19119,13.935,0.22896,0.02716,485.788,,472.013,,511.316,,476.893,,53.8,13.9,883.443,,4981.47,902.621,,4983.99
2026-01-02 05:00:00,13.0347,0.41878,0.19219,13.868,0.22854,0.0261,486.019,,472.013,,511.362,,477.032,,53.5,,883.417,,5006.61,,,
2026-01-02 05:10:00,12.9659,0.41895,0.19092,13.8451,0.22748,0.02726,485.819,,472.044,,511.316,,477.462,,53.3,13.8,883.215,,4975.77,904.205,,4977.2
2026-01-02 05:20:00,13.0063,0.41939,0.19069,13.902,0.22791,0.02716,,,471.675,,511.239,,476.909,,53.4,13.8,883.443,,5019.38,902.315,,4988.16
2026-01-02 05:30:00,12.6228,0.41913,0.18899,13.6845,0.22757,0.02939,485.804,,471.998,,,,477.493,,53.5,13.5,883.596,,5085.1,903.34,,5085.43
2026-01-02 05:40:00,12.6936,0.41832,0.19115,13.5209,0.22974,0.02683,485.804,,472.013,,511.239,,477.032,,54.5,13.6,883.333,,5036.69,902.54,,5049.51
2026-01-02 05:50:00,12.7558,0.41862,0.19201,13.6104,0.22823,0.02639,485.788,,471.675,,511.254,,477.616,,53.9,13.5,883.145,,5017.29,902.464,,5043.76
2026-01-02 06:00:00,12.6669,0.41936,0.18791,13.5721,0.22725,0.02727,,,472.105,,511.285,,477.401,,54.1,13.5,883.276,,5039.45,902.293,,5056.15
2026-01-02 06:10:00,12.4471,0.41807,0.19291,13.4594,0.22939,0.02522,485.819,,472.151,,511.285,,477.416,,,13.4,,,,902.572,,5107.25
2026-01-02 06:20:00,12.2509,0.41827,0.19223,13.2773,0.22793,0.02592,485.819,,472.074,,511.224,,477.078,,53.2,13.3,883.776,,5170.48,902.883,,5163.63
2026-01-02 06:30:00,12.157,0.4193,0.1912,13.2371,0.22893,0.02503,485.85,,471.675,,511.27,,476.878,,52.9,13.2,883.684,,5177.11,903.16,,5172.39
2026-01-02 06:40:00,12.1997,0.41847,0.1908,13.2405,0.22899,0.02623,485.942,,472.028,,511.239,,477.032,,53.9,,883.553,,5177.22,902.743,,5170.93
2026-01-02 06:50:00,,,,,,,485.865,,,,,,,,,,,,,903.071,,5228.58
2026-01-02 07:00:00,,,,,,,,,,,,,,,,,883.645,,5221.23,,,
2026-01-02 07:10:00,11.765,0.41952,0.19231,,,,,,,,,,477.247,,52.8,13.0,,,,,,
2026-01-02 07:20:00,11.7702,0.42034,0.19338,12.9608,0.22418,0.02683,485.88,,471.675,,510.7,,477.185,,,,884.084,,5282.68,903.183,,5269.24
2026-01-02 07:30:00,11.7106,0.41939,0.19185,12.8248,0.22936,0.0265,485.85,,471.629,,511.285,,477.124,,52.6,,883.956,,5307.36,903.42,,5301.87
2026-01-02 07:40:00,12.1535,0.41877,0.19023,12.8644,0.22937,0.02766,485.819,,,,511.501,,477.185,,55.7,12.7,883.588,,5281.77,902.789,,5256.15
2026-01-02 07:50:00,12.389,0.41973,0.19412,13.5448,0.22759,0.03526,485.834,,471.675,,511.454,,,,,,883.829,,5289.42,902.91,,5266.39
2026-01-02 08:00:00,12.435,0.41776,0.19278,13.9478,0.22779,0.02842,485.896,,472.074,,511.439,,477.232,,54.4,12.5,883.504,,5281.89,902.675,,5250.59
2026-01-02 08:10:00,12.6859,0.41827,0.19043,14.1003,0.22809,0.02609,486.003,,471.645,,511.439,,,,53.0,12.6,883.123,,5205.97,902.293,,5179.93
2026-01-02 08:20:00,12.9599,0.41916,0.19173,13.3654,0.23024,0.02628,485.972,,471.537,,511.424,,477.17,,52.7,,882.558,,5118.52,901.529,,5091.44
2026-01-02 08:30:00,13.0416,0.4187,0.19101,13.3578,0.22867,0.02734,485.865,,472.074,,511.393,,477.185,,53.9,12.5,882.125,,5078.88,901.157,,5033.49
2026-01-02 08:40:00,12.9926,0.41885,0.19174,13.2328,0.23162,0.02734,,,471.629,,510.9,,477.647,,54.7,12.5,882.379,,5110.48,901.327,,5052.83
2026-01-02 08:50:00,13.4534,0.4184,0.19274,13.4441,0.22831,0.02605,485.911,,471.599,,511.424,,477.693,,54.7,12.7,881.749,,5031.17,900.776,,4981.03
2026-01-02 09:00:00,13.6453,0.41809,0.19139,13.5865,0.22815,0.02487,486.019,,472.028,,511.47,,477.232,,52.9,12.5,881.662,,5024.23,900.951,,5000.02
2026-01-02 09:10:00,13.4159,0.41843,0.1923,,,,485.834,,,,511.47,,477.77,,54.0,12.7,881.793,,5043.87,901.193,,5005.62
2026-01-02 09:20:00,,,,13.5746,0.22722,0.0267,,,472.028,,511.501,,477.216,,52.9,12.7,881.728,,5046.97,901.121,,5022.36
2026-01-02 09:30:00,13.0502,0.41918,0.19244,13.5465,0.22676,0.02632,485.926,,471.645,,511.531,,477.754,,53.0,12.7,881.645,,5047.19,901.076,,5006.28
2026-01-02 09:40:00,13.0055,0.41888,0.1927,13.6879,0.22828,0.02482,485.942,,,,511.501,,,,52.2,12.8,881.295,,5019.71,901.09,,4982.35
2026-01-02 09:50:00,12.9186,0.41885,0.19316,13.8468,0.22646,0.02518,485.88,,471.66,,511.485,,477.17,,51.7,12.8,881.815,,5006.83,901.193,,4974.35
2026-01-02 10:00:00,13.0209,0.41862,0.19347,13.9317,0.22721,0.02572,485.834,,471.721,,511.439,,477.278,,51.0,,881.213,,5000.02,900.852,,4992.77
2026-01-02 10:10:00,13.3141,0.41877,0.19504,14.052,0.22617,0.02477,485.85,,472.028,,511.593,,477.201,,51.3,13.1,880.993,,4945.28,900.31,,4922.19
2026-01-02 10:20:00,13.297,0.41882,0.19448,,,,,,472.044,,511.547,,477.262,,50.7,13.1,881.54,,4946.48,900.198,,4912.51
2026-01-02 10:30:00,13.5158,0.41744,0.19484,14.0698,0.22738,0.02674,,,471.66,,511.547,,477.893,,,,880.634,,4918.49,899.966,,4878.71
2026-01-02 10:40:00,13.761,0.41877,0.19465,14.249,0.22717,0.02564,,,472.013,,511.531,,,,50.8,13.4,880.546,,4872.88,899.635,,4840.86
2026-01-02 10:50:00,13.8061,0.41818,0.1953,,,,486.049,,471.583,,511.408,,,,,13.4,880.599,,4881.42,899.55,,4847.75
2026-01-02 11:00:00,14.0495,0.41785,0.19591,14.4312,0.22747,0.02235,485.804,,472.12,,,,477.339,,49.3,13.5,880.349,,4853.89,899.541,,4827.11
2026-01-02 11:10:00,13.9529,0.41879,0.19613,14.5322,0.22647,0.02453,485.942,,472.059,,511.47,,477.385,,51.2,13.6,880.249,,4842.37,899.072,,4804.17
2026-01-02 11:20:00,,,,14.5717,0.22743,0.0233,485.788,,472.059,,511.316,,477.339,,48.4,13.8,881.015,,4848.29,899.225,,4824.32
2026-01-02 11:30:00,14.2659,0.41606,0.19709,14.7405,0.22642,0.02554,485.834,,472.044,,511.439,,477.324,,47.6,14.0,880.279,,4779.48,898.265,,4748.08
2026-01-02 11:40:00,14.3629,0.41786,0.19374,14.7288,0.22514,0.02412,486.065,,471.599,,511.316,,,,48.0,14.1,879.706,,4771.06,897.907,,4715.13
2026-01-02 11:50:00,14.4977,0.41803,0.19659,14.8478,0.22573,0.02453,486.172,,472.059,,510.777,,477.846,,48.5,14.1,879.85,,4756.37,897.889,,4721.26
2026-01-02 12:00:00,14.6692,0.41864,0.19639,14.9533,0.22655,0.0244,,,471.599,,510.747,,477.462,,46.6,14.3,879.334,,4730.69,897.544,,4684.73
2026-01-02 12:10:00,14.6826,0.41625,0.19785,14.878,0.22687,0.0264,485.926,,472.197,,511.239,,477.232,,46.9,14.4,879.461,,4730.16,897.268,,4663.8
2026-01-02 12:20:00,14.6784,0.41262,0.19633,14.9709,0.22528,0.02606,485.957,,472.166,,511.254,,477.339,,48.3,14.4,879.426,,4747.98,897.383,,4699.92
2026-01-02 12:30:00,15.0771,0.41664,0.19329,15.1873,0.22517,0.02503,485.819,,471.706,,511.239,,,,48.7,14.7,878.889,,4680.42,896.73,,4607.12
2026-01-02 12:40:00,15.047,0.41856,0.1941,15.0512,0.2248,0.025,,,472.212,,,,477.324,,46.8,14.7,879.689,,4700.87,896.863,,4641.16
2026-01-02 12:50:00,15.0579,0.41894,0.19294,15.1397,0.22506,0.02519,486.111,,472.32,,510.639,,477.923,,,14.7,878.955,,4702.77,896.814,,4649.85
2026-01-02 13:00:00,15.2481,0.41729,0.19426,15.2906,0.22475,0.02647,485.942,,471.89,,511.301,,477.416,,45.2,14.9,878.68,,4659.08,,,
2026-01-02 13:10:00,15.1873,0.41763,0.19448,15.3664,0.22619,0.02664,485.942,,471.921,,510.793,,,,44.6,14.9,878.832,,4661.81,896.566,,4633.83
2026-01-02 13:20:00,15.4629,0.4133,0.18882,15.4662,0.22666,0.02355,485.942,,471.859,,511.27,,,,45.3,15.1,878.575,,4629.02,896.011,,4607.43
2026-01-02 13:30:00,15.5858,0.41627,0.19344,15.3631,0.22505,0.02647,486.034,,472.366,,511.301,,477.247,,44.5,15.1,878.61,,4621.09,896.291,,4605.66
2026-01-02 13:40:00,15.692,0.41574,0.19267,15.7848,0.22422,0.02691,485.972,,471.829,,,,477.739,,44.3,15.3,878.514,,4572.81,895.75,,4563.9
2026-01-02 13:50:00,15.6597,0.41581,0.19165,,,,486.049,,471.875,,511.301,,477.232,,43.0,15.3,878.523,,4580.8,896.002,,4571.46
2026-01-02 14:00:00,15.7773,0.41677,0.1937,16.1822,0.22446,0.02687,485.85,,472.351,,511.27,,477.124,,43.4,15.4,878.34,,4547.03,895.468,,4539.18
2026-01-02 14:10:00,15.9626,0.41684,0.19113,16.2522,0.22321,0.0267,,,472.458,,511.27,,477.785,,43.6,15.6,879.356,,4519.28,895.255,,4510.74
2026-01-02 14:20:00,16.0378,0.41521,0.19114,16.295,0.22496,0.02785,485.972,,,,511.347,,477.247,,43.6,15.7,878.161,,4481.29,895.046,,4476.59
2026-01-02 14:30:00,16.2769,0.41475,0.19253,16.3888,0.2238,0.02623,485.834,,,,511.347,,477.262,,,15.8,878.2,,4481.29,895.05,,4482.93
2026-01-02 14:40:00,16.3394,0.41169,0.19151,16.7564,0.22696,0.02656,485.773,,471.875,,511.27,,,,,,878.109,,4424.88,894.739,,4430.68
2026-01-02 14:50:00,16.4118,0.41515,0.19155,16.862,0.22445,0.02739,485.819,,472.289,,511.254,,477.708,,43.1,15.9,878.178,,4423.46,894.788,,4427.12
2026-01-02 15:00:00,16.4324,0.41554,0.19304,17.0025,0.22377,0.02576,486.003,,472.351,,511.301,,477.232,,42.1,16.0,878.213,,4406.72,894.668,,4410.57
2026-01-02 15:10:00,16.6442,0.40872,0.19542,,,,,,472.274,,511.224,,477.201,,43.3,16.2,878.623,,4372.74,894.583,,4381.72
2026-01-02 15:20:00,16.7662,0.41578,0.19229,17.253,0.22354,0.02613,485.972,,,,511.224,,477.262,,40.7,16.2,878.675,,4362.86,894.547,,4368.2
2026-01-02 15:30:00,16.7032,0.41229,0.19103,17.2579,0.22477,0.02749,485.988,,,,511.285,,477.155,,41.7,16.3,,,,,,
2026-01-02 15:40:00,16.8194,0.41476,0.19389,19.3404,0.22214,0.02136,485.742,,472.182,,510.777,,477.278,,41.6,16.3,878.326,,4345.26,894.792,,4361.85
2026-01-02 15:50:00,,,,21.0287,0.22221,0.02709,485.788,,472.182,,510.624,,477.232,,,16.4,878.218,,4321.68,894.592,,4337.02
2026-01-02 16:00:00,16.8145,0.41526,0.19416,,,,485.635,,472.166,,511.27,,477.247,,,,878.505,,4326.19,894.828,,4347.17
2026-01-02 16:10:00,,,,,,,485.804,,472.197,,511.301,,477.155,,,16.5,879.339,,4320.38,894.93,,4336.12
