data_time,LGE-0-0D-QJ-1_temperature,LGE-0-0D-QJ-1_xAxisAngle,LGE-0-0D-QJ-1_yAxisAngle,LGE-0-1D-QJ-1_temperature,LGE-0-1D-QJ-1_xAxisAngle,LGE-0-1D-QJ-1_yAxisAngle,LGE-0-1L-LX-1_beamPierRelativeDisplacement,LGE-0-1L-LX-1_measureDisplacement,LGE-0-1L-LX-2_beamPierRelativeDisplacement,LGE-0-1L-LX-2_measureDisplacement,LGE-0-1L-LX-3_beamPierRelativeDisplacement,LGE-0-1L-LX-3_measureDisplacement,LGE-0-1L-LX-4_beamPierRelativeDisplacement,LGE-0-1L-LX-4_measureDisplacement,LGE-0-1L-WSD-1_humidity,LGE-0-1L-WSD-1_temperature,LGE-0-1L-YB-1_frequency,LGE-0-1L-YB-1_strain,LGE-0-1L-YB-1_temperature,LGE0-1L-YB-2_frequency,LGE0-1L-YB-2_strain,LGE0-1L-YB-2_temperature
2026-02-22 11:00:00,23.8971,-0.09064,-0.37614,22.9657,-0.11588,0.27135,0.061,509.624,-0.062,489.743,-0.477,551.412,0.875,533.739,67.4,24.4,870.609,35.942736397,22.152073561,854.974,-6.22759908,22.227418439
2026-02-22 11:10:00,23.9771,-0.09025,-0.37618,23.1426,-0.11544,0.27346,,509.332,-0.092,489.713,-0.769,551.12,0.445,533.309,66.2,24.8,870.562,35.966387853,22.263404252,858.658,7.905522062,22.382649923
2026-02-22 11:20:00,24.0633,-0.08944,-0.37553,23.2431,-0.11437,0.27137,0.015,509.578,-0.092,489.713,-0.784,551.105,0.276,533.14,63.6,25.2,870.488,35.929959918,22.397765094,854.391,-7.890458396,22.521593851
2026-02-22 11:30:00,24.2184,-0.08981,-0.37585,23.4618,-0.11521,0.27221,0.199,509.762,-0.077,489.728,-0.277,551.612,0.445,533.309,66.3,24.7,870.423,35.833724963,22.480097284,855.135,-5.054690375,22.542678008
2026-02-22 11:40:00,24.0718,-0.0902,-0.37537,23.4968,-0.11469,0.27352,0.015,509.578,-0.138,489.667,-0.754,551.135,0.353,533.217,66.8,24.3,870.038,34.555396085,22.574245045,854.587,-7.116539537,22.542071441
2026-02-22 11:50:00,23.9476,-0.09167,-0.3713,23.4805,-0.11475,0.27354,0.215,509.778,-0.568,489.237,-0.754,551.135,-0.138,532.726,65.1,24.6,870.085,34.779681224,22.600656907,854.744,-6.510366106,22.55083476
2026-02-22 12:00:00,24.227,-0.08894,-0.37708,23.6438,-0.11505,0.27357,0.23,509.793,-0.031,489.774,,551.274,0.415,533.279,61.9,25.5,870.159,35.176296009,22.666399871,854.391,-7.532504691,22.72045702
2026-02-22 12:10:00,24.4828,-0.09029,-0.37584,23.9895,-0.11521,0.2734,0.184,509.747,-0.077,489.728,-0.754,551.135,,532.68,63.1,25.0,870.033,34.897220741,22.774593482,854.383,-7.429039257,22.794651177
2026-02-22 12:20:00,24.4278,-0.08996,-0.37507,23.8894,-0.11548,0.2736,0.076,509.639,-0.584,489.221,-0.646,551.243,0.292,533.156,62.9,24.9,870.12,35.458107567,22.90443948,854.502,-6.927437891,22.824707366
2026-02-22 12:30:00,24.5782,-0.08984,-0.37572,24.116,-0.11489,0.27397,0.061,509.624,-0.077,489.728,-0.17,551.719,,533.248,61.6,25.0,870.124,,22.991453979,854.328,,22.871932644
2026-02-22 12:40:00,24.5007,-0.08969,-0.37614,24.2068,-0.11473,0.27512,0.046,509.609,-0.046,489.759,-0.308,551.581,0.445,533.309,59.4,25.0,870.176,36.018797825,23.098940544,854.396,-7.104739684,22.947658396
2026-02-22 12:50:00,24.537,-0.09099,-0.37593,24.2952,-0.1159,0.27443,-0.016,509.547,-0.584,489.221,-0.293,551.596,-0.277,532.587,59.2,25.0,870.315,36.66685976,23.168580315,854.464,-6.650498316,23.057951147
2026-02-22 13:00:00,24.6107,-0.09022,-0.37555,24.3805,-0.11495,0.27622,0.245,509.808,-0.614,489.191,-0.769,551.12,0.322,533.186,58.8,25.2,869.917,35.331165023,23.258017365,854.502,-6.442425462,23.094158716
2026-02-22 13:10:00,24.8073,-0.09003,-0.37489,24.3952,-0.11407,0.27584,0.03,509.593,-0.154,489.651,-0.231,551.658,0.369,533.233,56.4,26.0,869.999,35.757935094,23.323799905,855.932,-0.816079998,23.232393016
2026-02-22 13:20:00,24.9297,-0.09036,-0.37514,24.5402,-0.11479,0.27582,0.215,509.778,-0.016,489.789,-0.738,551.151,0.292,533.156,56.0,26.3,870.042,35.959530232,23.345962891,854.519,-5.956435607,23.328637188
2026-02-22 13:30:00,24.9181,-0.09062,-0.37594,24.6796,-0.11466,0.27554,0.046,509.609,-0.092,489.713,-0.754,551.135,0.415,533.279,59.4,25.7,870.185,36.654890464,23.433522813,854.663,-5.385883756,23.344769951
2026-02-22 13:40:00,24.9482,-0.09013,-0.37598,,,,0.153,509.716,-0.062,489.743,-0.723,551.166,,,,25.5,870.267,37.214317317,23.573003564,854.774,-4.848781296,23.41126233
2026-02-22 13:50:00,25.0418,-0.09112,-0.37572,,,,0.015,509.578,-0.077,489.728,-0.677,551.212,,,,25.5,870.349,37.719457743,23.68232519,856.055,0.087369367,23.477341413
2026-02-22 14:00:00,24.9738,-0.09041,-0.37563,,,,0.03,509.593,-0.062,489.743,-0.216,551.673,,,,25.5,870.587,38.821621826,23.797416096,854.982,-3.888098094,23.510427849
2026-02-22 14:10:00,24.9838,-0.091,-0.37614,,,,0.046,509.609,-0.062,489.743,-0.8,551.089,,,,25.9,870.484,38.436357035,23.798564617,855.14,-3.218078214,23.552572247
2026-02-22 14:20:00,24.9962,-0.08902,-0.37446,,,,0.03,509.593,-0.599,489.206,-0.231,551.658,,,,25.9,870.51,38.595170175,23.832475718,855.31,-2.513769496,23.588695958
2026-02-22 14:30:00,25.0194,-0.09069,-0.37524,,,,0.092,509.655,-0.062,489.743,-0.339,551.55,,,,26.0,870.622,39.100057091,23.878981403,855.378,-2.202648305,23.619477501
2026-02-22 14:40:00,25.0504,-0.09095,-0.37638,,,,0.046,509.609,-0.062,489.743,-0.339,551.55,,,,26.3,870.687,39.393432691,23.906171794,855.331,-2.333774169,23.644820791
2026-02-22 14:50:00,,,,,,,,,-0.092,489.713,-0.108,551.781,,,,,,,,855.612,-1.036236171,23.778618449
2026-02-22 15:00:00,,,,,,,,,0.015,489.82,-0.246,551.643,,,,,,,,855.42,-1.411417855,23.971304831
2026-02-22 15:10:00,,,,,,,,,-0.062,489.743,-0.185,551.704,,,,,,,,855.386,,24.138758242
2026-02-22 15:20:00,,,,,,,,,-0.031,489.774,-0.815,551.074,,,,,,,,855.484,-0.852108032,24.148325627
2026-02-22 15:30:00,,,,,,,,,-0.077,489.728,-0.277,551.612,,,,,,,,855.582,-0.307211806,24.246307087
2026-02-22 15:40:00,,,,,,,,,-0.599,489.206,-0.8,551.089,,,,,,,,855.915,0.816301541,24.17478754
2026-02-22 15:50:00,,,,,,,,,-0.108,489.697,-0.784,551.105,,,,,,,,856.06,1.465476987,24.232510907
2026-02-22 16:00:00,,,,,,,,,,489.774,-0.277,551.612,,,,,,,,860.572,18.524504424,24.283413081
2026-02-22 16:10:00,,,,,,,,,,489.82,-0.784,551.105,,,,,,,,856.222,2.223537105,24.315209868
2026-02-22 16:20:00,,,,,,,,,-0.507,489.298,-0.754,551.135,,,,,,,,856.469,3.175062435,24.327810048
2026-02-22 16:30:00,,,,,,,,,-0.031,489.774,-0.293,551.596,,,,,,,,856.405,3.125149645,24.433787604
2026-02-22 16:40:00,,,,,,,,,-0.568,489.237,-0.246,551.643,,,,,,,,856.968,5.302652033,24.467308411
2026-02-22 16:50:00,,,,,,,,,-0.031,489.774,-0.646,551.243,,,,,,,,856.469,3.669195175,24.602328237
2026-02-22 17:00:00,,,,,,,,,,489.252,-0.708,551.181,,,,,,,,856.648,4.303743816,24.58089382
2026-02-22 17:10:00,,,,,,,,,-0.031,489.774,-0.738,551.151,,,,,,,,856.985,5.606388378,24.600534934
2026-02-22 17:20:00,,,,,,,,,-0.046,489.759,-0.784,551.105,,,,,,,,856.947,5.535513938,24.640548707
2026-03-03 13:20:00,19.0117,-0.08347,-0.37481,18.0779,-0.11406,0.26825,-0.184,509.379,,489.713,0.384,552.273,0.307,533.171,77.4,17.8,870.583,30.512237165,19.189447965,855.91,-8.202187703,19.174961588
2026-03-03 13:30:00,19.1085,-0.0834,-0.37463,18.0868,-0.1128,0.26667,,509.409,,,,,,,77.8,17.8,870.985,31.97193118,19.160542722,855.65,-9.250073352,19.135987108
2026-03-03 13:40:00,18.8489,-0.08309,-0.3765,17.8093,-0.11288,0.2665,,509.363,,489.252,0.322,552.211,,533.171,79.0,17.6,870.717,30.829748719,19.085894485,855.829,-8.746792684,19.04162604
2026-03-03 13:50:00,,,,,,,,,-0.077,489.728,,,,,,,,,,,,
2026-03-03 14:00:00,,,,,,,,,-0.599,489.206,,,-0.215,532.649,,,870.954,31.312402734,18.858902301,856.004,-8.451885214,18.839858763
2026-03-03 14:30:00,,,,,,,,,-0.108,489.697,,,0.399,533.263,,,,,,,,
2026-03-03 14:40:00,,,,,,,-0.307,509.256,-0.108,489.697,0.507,552.396,,,,,870.683,30.146576861,18.777386346,855.919,-9.143308704,18.633314057
2026-03-03 14:50:00,,,,,,,,,-0.092,489.713,-0.077,551.812,,,,,,,,,,
2026-03-03 15:00:00,,,,,,,-0.215,509.348,,,-0.154,551.735,0.353,533.217,,,,,,,,
2026-03-03 15:10:00,,,,,,,-0.338,509.225,,,,,-0.215,532.649,,,871.748,33.714096833,18.534375777,856.042,-9.064763917,18.419982133
2026-03-03 15:30:00,,,,,,,,,-0.138,489.667,,,,,,,871.209,30.75392916,18.015900841,856.435,-8.3178904,18.013868032
2026-03-03 15:40:00,,,,,,,,,,,,,,,,,871.416,31.510020417,18.003493338,856.426,-8.408689602,17.982226562
2026-03-03 16:00:00,,,,,,,,,,,,,0.246,533.11,,,,,,,,
2026-03-03 16:10:00,,,,,,,,,,,0.353,552.242,,,,,871.028,30.280931343,18.131264056,856.337,-8.739625429,17.98430946
2026-03-03 16:20:00,,,,,,,-0.399,509.164,,,,,,,,,,,,,,
2026-03-03 16:30:00,,,,,,,,,,,0.353,552.242,0.322,533.186,,,,,,,,
2026-03-03 16:50:00,,,,,,,,,,,-0.093,551.796,0.215,533.079,,,,,,,,
2026-03-03 19:00:00,17.5197,-0.08226,-0.37515,16.8235,-0.1127,0.26533,,509.041,,489.62,,552.288,,533.186,95.3,15.8,870.722,,17.863180501,856.153,,17.67351389
2026-03-03 19:10:00,17.5019,-0.08173,-0.37428,16.5695,-0.11357,0.26642,,509.148,-0.185,489.62,-0.17,551.719,,533.202,94.9,15.7,870.98,29.576055763,17.839946674,856.089,-10.21869953,17.6807158
2026-03-03 19:20:00,17.4523,-0.08209,-0.37426,16.5515,-0.11297,0.26539,,508.811,,489.651,,551.781,,532.572,94.9,15.8,870.933,,17.84668055,856.03,,17.683765592
2026-03-03 19:30:00,17.4791,-0.08251,-0.37378,16.304,-0.11302,0.26513,-0.215,509.348,,489.59,,552.211,-0.154,532.71,94.4,15.5,870.929,,17.80123265,856.068,,17.661166499
2026-03-03 19:40:00,17.3686,-0.08187,-0.37536,16.0576,-0.11285,0.26418,,509.256,-0.108,489.697,-0.123,551.766,,532.526,94.5,15.4,870.92,29.164749104,17.736793178,856.068,-10.424447341,17.610284031
2026-03-03 19:50:00,17.2473,-0.08164,-0.37526,16.0741,-0.11278,0.26514,,509.118,,489.651,,552.257,,533.094,94.3,15.5,870.683,,17.665789279,856.2,,17.564604149
2026-03-03 20:00:00,17.0834,-0.08303,-0.37457,16.1212,-0.11412,0.26549,,509.271,-0.169,489.636,,551.735,0.829,533.693,94.5,15.5,870.937,28.915068763,17.562565986,856.008,-10.796870316,17.528732582
2026-03-03 20:10:00,17.1796,-0.08187,-0.3744,16.1393,-0.11319,0.26564,,508.857,,489.728,,551.75,,532.618,94.6,15.6,871.036,,17.540525771,856.107,,17.496468611
2026-03-03 20:20:00,17.0475,-0.08076,-0.37482,16.1311,-0.11327,0.2662,-0.768,508.795,-0.154,489.651,,551.766,,532.618,94.4,15.6,870.7,27.874494225,17.479602324,856.333,-9.66501346,17.478561678
2026-03-03 20:30:00,16.9919,-0.08228,-0.37616,16.1912,-0.11249,0.26517,,509.087,,489.667,,551.735,-0.2,532.664,94.3,15.6,870.7,27.83022096,17.455006066,855.902,-11.307887284,17.466286292
2026-03-03 20:40:00,17.2049,-0.08177,-0.37468,16.2069,-0.11306,0.26583,,509.332,,489.697,,552.196,-0.123,532.741,94.3,15.5,870.674,,17.468834353,855.919,,17.457604612
2026-03-03 20:50:00,17.3311,-0.08203,-0.37417,16.0865,-0.11275,0.26701,,509.072,,489.651,0.338,552.227,,532.741,94.3,15.5,870.622,,17.490324244,855.846,,17.441239612
2026-03-03 21:00:00,17.332,-0.08263,-0.37323,16.0502,-0.1132,0.26631,-0.415,509.148,,489.697,,552.488,,533.217,94.3,15.4,870.639,27.65981119,17.487773344,856.115,-10.583283405,17.423850781
2026-03-03 21:10:00,16.7171,-0.08143,-0.37648,15.8668,-0.11281,0.26605,,508.795,,489.636,0.353,552.242,-0.108,532.756,94.4,15.4,870.752,27.819839768,17.340601894,856.008,-11.158466049,17.327846064
2026-03-03 21:20:00,16.6704,-0.08135,-0.37448,15.8113,-0.113,0.26589,,509.271,,489.697,,551.735,0.384,533.248,94.7,15.2,870.735,,17.25349336,855.953,,17.248351323
2026-03-03 21:30:00,16.6048,-0.08023,-0.37587,15.7608,-0.11286,0.26636,-0.737,508.826,-0.169,489.636,,551.904,,532.772,95.4,15.2,870.15,,17.244804117,855.885,,17.24989379
2026-03-03 21:40:00,16.0758,-0.08006,-0.37639,15.3156,-0.1128,0.26404,,509.056,,489.697,,552.273,-0.123,532.741,95.9,14.9,870.587,,16.960337317,856.03,,17.054981861
2026-03-03 21:50:00,16.0824,-0.08134,-0.37541,15.3914,-0.11298,0.26478,,509.317,,489.713,0.445,552.334,,533.233,96.4,14.9,870.553,,16.896724475,855.991,,16.989686226
2026-03-03 22:00:00,16.526,-0.08174,-0.37521,15.5011,-0.11329,0.26489,,509.148,,489.605,,551.812,0.445,533.309,96.4,14.8,870.666,26.842059374,16.977059189,855.893,-12.20782886,16.985121281
2026-03-03 22:10:00,16.911,-0.08076,-0.37523,15.7458,-0.11349,0.26635,,509.148,,489.697,,551.827,,533.309,96.4,14.9,870.683,,17.119325041,855.821,,17.057985195
2026-03-03 22:20:00,16.8857,-0.08125,-0.37342,15.5675,-0.11166,0.26475,-0.399,509.164,-0.123,489.682,,551.75,,532.741,95.1,14.7,870.7,27.302746829,17.161964882,855.812,-12.394009634,17.050910291
2026-03-03 22:30:00,16.9307,-0.08174,-0.37366,15.4596,-0.11289,0.26392,-0.86,508.703,-0.154,489.651,-0.093,551.796,,533.401,93.9,14.7,870.687,27.168008993,17.114269739,855.778,-12.635722356,16.987657228
2026-03-03 22:40:00,16.835,-0.08047,-0.37508,15.4687,-0.11336,0.26448,,509.072,,489.636,,552.257,,532.818,93.5,14.6,870.644,,17.073212688,855.825,,16.960894478
2026-03-03 22:50:00,16.7105,-0.08134,-0.37533,15.3781,-0.11303,0.26418,-0.384,509.179,,489.59,,551.996,,533.325,92.8,14.6,870.622,26.672034914,16.974524638,855.889,-12.408327309,16.882089933
2026-03-03 23:00:00,16.6466,-0.08156,-0.37422,15.1756,-0.11426,0.26611,,509.179,-0.154,489.651,,551.827,,533.371,93.3,14.5,870.596,,16.909854571,855.953,,16.807023512
2026-03-03 23:10:00,16.695,-0.08219,-0.3745,15.2231,-0.11284,0.26598,-0.43,509.133,,489.651,0.568,552.457,,533.279,93.8,14.6,870.254,25.146311031,16.895714839,855.829,-12.854173394,16.759747867
2026-03-03 23:20:00,16.6786,-0.08089,-0.37585,15.3473,-0.11301,0.26502,-0.384,509.179,-0.108,489.697,-0.154,551.735,,532.741,94.1,14.7,870.28,,16.931033101,855.791,,16.769775442
2026-03-03 23:30:00,16.2777,-0.08099,-0.3753,15.0721,-0.1131,0.26546,,509.24,-0.169,489.636,,551.766,0.43,533.294,94.2,14.5,870.276,,16.822154177,855.906,,16.689900726
2026-03-03 23:40:00,16.3674,-0.08014,-0.37458,15.0227,-0.11183,0.2652,-0.184,509.379,-0.2,489.605,,552.042,0.461,533.325,94.2,14.3,870.224,,16.755688187,855.915,,16.638727474
2026-03-03 23:50:00,16.5244,-0.08072,-0.37394,15.0687,-0.11297,0.26412,,509.164,-0.123,489.682,-0.139,551.75,,533.309,94.5,14.3,870.289,,16.744165373,855.902,,16.62015729
2026-03-04 00:00:00,16.5219,-0.08042,-0.37426,15.0754,-0.11288,0.26464,-0.415,509.148,-0.154,489.651,-0.17,551.719,0.476,533.34,94.3,14.3,870.38,25.387125442,16.766265196,855.885,-12.921888115,16.605135055
2026-03-04 00:10:00,16.5449,-0.0814,-0.37474,15.0311,-0.11288,0.26479,,509.087,-0.169,489.636,-0.108,551.781,-0.123,532.741,94.1,14.3,870.371,25.303495835,16.738606834,855.834,-13.138009763,16.591615146
2026-03-04 00:20:00,16.4932,-0.08095,-0.37615,14.9709,-0.11284,0.26448,-0.246,509.317,-0.169,489.636,-0.108,551.781,-0.031,532.833,94.0,14.3,870.354,25.179865607,16.705439264,855.859,-13.151157017,16.532081864
2026-03-04 00:30:00,16.2299,-0.07908,-0.37452,14.9818,-0.1129,0.26419,-0.43,509.133,,489.62,,552.334,0.491,533.355,94.2,14.4,870.31,,16.587590835,855.825,,16.486070219
2026-03-04 00:40:00,16.2645,-0.0807,-0.37555,14.7909,-0.11291,0.26451,-0.2,509.363,,489.574,0.338,552.227,-0.169,532.695,94.6,14.2,870.449,,16.559047414,855.842,,16.460588677
2026-03-04 00:50:00,16.1591,-0.07964,-0.37432,14.7489,-0.11236,0.26432,-0.445,509.118,-0.169,489.636,0.415,552.304,0.507,533.371,95.3,14.3,870.419,25.016805895,16.479054482,855.761,-13.766847944,16.394770014
2026-03-04 01:00:00,16.1467,-0.08098,-0.37389,14.6784,-0.11177,0.26506,-0.231,509.332,,489.636,0.353,552.242,,532.741,95.4,14.0,870.254,24.397300475,16.479597863,855.795,-13.73314232,16.342463579
2026-03-04 01:10:00,16.1212,-0.08043,-0.37509,14.6112,-0.11301,0.26302,,509.194,,489.59,,551.766,0.461,533.325,95.8,14.0,870.219,24.121934907,16.399737944,855.863,-13.596583031,16.276266287
2026-03-04 01:20:00,16.281,-0.08118,-0.37394,14.6826,-0.11226,0.26378,-0.353,509.21,-0.154,489.651,0.522,552.411,0.522,533.386,95.9,14.0,870.206,24.064991325,16.395261831,855.736,-14.097386346,16.26336682
2026-03-04 01:30:00,16.3493,-0.081,-0.37503,14.7498,-0.1132,0.26457,,509.133,,489.697,,552.257,-0.2,532.664,95.6,14.1,870.198,24.100391643,16.431642035,855.71,-14.158476819,16.28374609
2026-03-04 01:40:00,16.3699,-0.08188,-0.37306,14.8428,-0.11301,0.26439,-0.246,509.317,-0.108,489.697,,552.273,0.537,533.401,94.7,14.1,870.193,,16.436668812,855.689,,16.277781567
2026-03-04 01:50:00,16.4135,-0.08126,-0.37418,14.9676,-0.11255,0.26395,,509.118,-0.154,489.651,0.353,552.242,0.445,533.309,94.1,14.2,870.176,24.042859422,16.445641431,855.638,-14.425712485,16.285702075
2026-03-04 02:00:00,16.4438,-0.08124,-0.37502,14.9843,-0.11302,0.26495,,509.072,,489.605,,551.75,,533.294,93.5,14.2,870.176,,16.451609067,855.638,,16.288734247
2026-03-04 02:10:00,16.4965,-0.08075,-0.37373,14.8571,-0.11298,0.26404,-0.43,509.133,-0.138,489.667,,551.812,,533.309,93.4,14.3,870.077,23.695697804,16.459601701,855.501,-14.962372953,16.273773668
2026-03-04 02:20:00,16.3863,-0.08167,-0.37422,14.8546,-0.11402,0.26377,,509.302,-0.123,489.682,-0.108,551.781,0.568,533.432,93.5,14.3,870.02,,16.411203523,855.54,,16.244961027
2026-03-04 02:30:00,16.4052,-0.08119,-0.37422,14.8386,-0.11274,0.26515,-0.307,509.256,-0.154,489.651,0.338,552.227,,533.309,93.2,14.3,869.999,,16.407216858,856.709,,16.234033323
2026-03-04 02:40:00,16.4422,-0.08095,-0.37307,14.8788,-0.11383,0.26596,-0.246,509.317,,489.743,0.399,552.288,-0.062,532.802,93.6,14.2,869.99,,16.421690931,855.506,,16.241984561
2026-03-04 02:50:00,16.4767,-0.08127,-0.37391,14.8831,-0.11164,0.26613,-0.445,509.118,-0.016,489.789,-0.093,551.796,-0.138,532.726,93.8,14.2,870.012,23.34802643,16.402246991,855.42,-15.309876171,16.2499391
2026-03-04 03:00:00,16.5375,-0.0803,-0.37383,14.9567,-0.11233,0.26412,,509.118,,489.544,-0.062,551.827,0.63,533.494,93.3,14.2,869.981,,16.422675959,855.429,,16.246473834
2026-03-04 03:10:00,16.4784,-0.08091,-0.37374,14.9943,-0.11309,0.26449,-0.323,509.24,-0.108,489.697,0.353,552.242,-0.169,532.695,92.6,14.3,870.072,23.57631371,16.403723055,855.438,-15.283280943,16.227109166
2026-03-04 03:20:00,16.2473,-0.08092,-0.37408,14.9885,-0.11373,0.26599,-0.491,509.072,-0.169,489.636,-0.123,551.766,0.507,533.371,91.1,14.4,870.185,,16.329519512,855.518,,16.176959392
2026-03-04 03:30:00,16.2571,-0.08041,-0.37336,15.0236,-0.11283,0.26536,-0.676,508.887,,489.697,-0.123,551.766,0.015,532.879,89.8,14.4,870.167,23.752474745,16.303119141,855.425,-15.465210687,16.153196296
2026-03-04 03:40:00,16.3394,-0.08008,-0.37338,15.0085,-0.11179,0.26587,,509.118,-0.138,489.667,-0.093,551.796,-0.077,532.787,89.6,14.4,870.159,23.724240926,16.304147047,855.48,-15.271755104,16.145767267
2026-03-04 03:50:00,16.3469,-0.0814,-0.3731,15.0361,-0.11268,0.26537,-0.231,509.332,-0.138,489.667,0.415,552.304,0.522,533.386,88.9,14.4,870.18,,16.301650801,855.267,,16.146738218
2026-03-04 04:00:00,16.2975,-0.08133,-0.37292,15.0186,-0.11296,0.26501,-0.491,509.072,-0.138,489.667,0.399,552.288,-0.015,532.849,89.5,14.4,870.18,23.762001366,16.281252498,855.378,-15.666946759,16.139311693
2026-03-04 04:10:00,16.3979,-0.08142,-0.37468,15.0604,-0.11423,0.26578,,509.286,-0.2,489.605,,552.457,-0.015,532.849,89.3,14.4,870.18,23.771859155,16.286729047,855.382,-15.656359499,16.136836824
2026-03-04 04:20:00,16.6097,-0.08158,-0.37367,15.1505,-0.11287,0.26643,,509.164,-0.123,489.682,-0.047,551.842,0.031,532.895,90.4,14.4,870.18,23.883748558,16.348889827,855.331,-15.801822594,16.162571666
2026-03-04 04:30:00,16.5588,-0.08145,-0.37347,15.1897,-0.11383,0.2647,-0.445,509.118,-0.169,489.636,-0.139,551.75,0.507,533.371,89.3,14.4,870.198,24.049251818,16.403231021,855.22,-16.155771845,16.19783107
2026-03-04 04:40:00,16.5326,-0.08068,-0.3746,15.1055,-0.11315,0.26453,-0.215,509.348,-0.169,489.636,0.046,551.935,,533.263,89.5,14.4,870.211,24.053265139,16.378301433,855.28,-15.930141479,16.19783107
2026-03-04 04:50:00,16.3806,-0.08178,-0.37474,14.9525,-0.11368,0.26564,-0.752,508.811,,489.697,-0.047,551.842,,533.325,89.1,14.3,870.189,23.90240638,16.340452753,855.361,-15.742491482,16.132858293
2026-03-04 05:00:00,16.3131,-0.08215,-0.37414,14.8654,-0.11315,0.2648,-0.215,509.348,-0.154,489.651,0.368,552.257,-0.031,532.833,89.4,14.2,870.159,23.626666621,16.2499391,855.314,-16.020818531,16.076423148
2026-03-04 05:10:00,16.2044,-0.08118,-0.37416,14.8537,-0.1131,0.26475,-0.461,509.102,-0.169,489.636,,551.796,0.031,532.895,88.6,14.3,870.146,,16.212196592,855.455,,16.05317088
2026-03-04 05:20:00,16.3016,-0.08043,-0.37424,14.8822,-0.11401,0.26505,-0.277,509.286,-0.169,489.636,,551.873,,532.91,89.1,14.3,870.137,23.422463846,16.182454855,855.403,-15.763536648,16.033421392
2026-03-04 05:30:00,16.3082,-0.08186,-0.37226,14.8286,-0.11319,0.2648,,509.21,-0.138,489.667,-0.077,551.812,0.507,533.371,89.2,14.2,870.098,23.289201998,16.189898127,855.412,-15.730560804,16.032938775
2026-03-04 05:40:00,16.3181,-0.08124,-0.37464,14.7842,-0.11328,0.26495,-0.507,509.056,,489.59,-0.139,551.75,0.153,533.017,89.9,14.1,869.942,,16.176473144,855.369,,16.019575104
2026-03-04 05:50:00,16.4102,-0.08208,-0.3735,14.8637,-0.11314,0.2644,-0.415,509.148,,489.605,,551.873,,533.309,91.0,14.1,869.8,,16.232570265,855.284,,16.052204661
2026-03-04 06:00:00,16.3008,-0.08006,-0.37464,14.79,-0.11368,0.26463,-0.461,509.102,0.552,490.357,0.461,552.35,,532.849,91.0,14.0,870.137,23.528739096,16.24149666,855.259,-16.288192188,16.04278658
2026-03-04 06:10:00,16.2975,-0.08141,-0.37434,14.7565,-0.11378,0.26362,-0.538,509.025,-0.123,489.682,-0.139,551.75,,532.772,92.3,14.1,870.172,23.641568219,16.231058555,855.246,-16.386844967,16.015138692
2026-03-04 06:20:00,16.1508,-0.07957,-0.37461,14.6415,-0.1128,0.26311,-0.783,508.78,-0.185,489.62,,552.38,,533.34,92.3,13.9,870.115,,16.184935624,855.254,,16.005256904
2026-03-04 06:30:00,16.0262,-0.08089,-0.37428,14.8654,-0.11364,0.26412,-0.43,509.133,-0.108,489.697,0.384,552.273,,532.833,92.9,14.0,870.401,24.391956777,16.169521144,855.28,-16.322978811,15.979588107
2026-03-04 06:40:00,15.9982,-0.08123,-0.37323,14.6104,-0.11284,0.26517,-0.568,508.995,,489.62,,552.288,,533.371,91.8,13.9,869.942,,16.180460744,855.212,,15.966742561
2026-03-04 06:50:00,16.0758,-0.08132,-0.37431,14.5322,-0.11341,0.26356,-0.369,509.194,,489.682,,551.812,0.553,533.417,92.1,13.9,869.947,,16.140816181,855.331,,15.921395111
2026-03-04 07:00:00,15.8303,-0.08013,-0.37426,14.3848,-0.11316,0.26397,,509.087,-0.123,489.682,-0.108,551.781,,532.802,92.2,13.8,869.951,,16.039841362,855.425,,15.87510184
2026-03-04 07:10:00,16.0395,-0.08001,-0.37311,14.581,-0.11239,0.26457,,509.225,-0.185,489.62,-0.031,551.858,0.015,532.879,92.8,13.9,870.12,23.077854518,16.026521119,855.331,-16.345880339,15.860317364
2026-03-04 07:20:00,15.9982,-0.08076,-0.37503,14.5087,-0.11251,0.26282,-1.151,508.412,-0.108,489.697,,552.242,0.553,533.417,92.4,13.8,869.921,22.390008165,16.060129097,855.497,-15.690630009,15.877543095
2026-03-04 07:30:00,16.0403,-0.08007,-0.37431,14.4438,-0.11309,0.26395,,509.072,-0.676,489.129,0.43,552.319,,532.91,92.2,13.9,870.077,22.842330259,15.985508621,855.944,-14.092992994,15.8312602
2026-03-04 07:40:00,16.0675,-0.0804,-0.37275,14.4581,-0.11227,0.2651,-0.522,509.041,-0.062,489.743,0.415,552.304,0.077,532.941,92.1,13.9,869.99,22.508061246,15.981561408,855.284,-16.617364679,15.807683722
2026-03-04 07:50:00,16.0659,-0.0811,-0.37432,14.5482,-0.11184,0.26417,-0.522,509.041,-0.2,489.605,-0.031,551.858,0.077,532.941,91.7,14.0,870.09,22.858390214,15.967271608,855.293,-16.628649331,15.782611941
2026-03-04 08:00:00,16.0213,-0.08068,-0.37582,14.6566,-0.11282,0.26516,-0.476,509.087,-0.108,489.697,-0.047,551.842,-0.108,532.756,91.3,14.0,870.124,23.010236363,15.980598797,855.284,-16.689919989,15.767375217
