data_time,LGY-0-0D-QJ-1_temperature,LGY-0-0D-QJ-1_xAxisAngle,LGY-0-0D-QJ-1_yAxisAngle,LGY-0-1D-QJ-1_temperature,LGY-0-1D-QJ-1_xAxisAngle,LGY-0-1D-QJ-1_yAxisAngle,LGY-0-1L-LX-1_beamPierRelativeDisplacement,LGY-0-1L-LX-1_measureDisplacement,LGY-0-1L-LX-2_beamPierRelativeDisplacement,LGY-0-1L-LX-2_measureDisplacement,LGY-0-1L-LX-3_beamPierRelativeDisplacement,LGY-0-1L-LX-3_measureDisplacement,LGY-0-1L-LX-4_beamPierRelativeDisplacement,LGY-0-1L-LX-4_measureDisplacement,LGY-0-1L-WSD-1_humidity,LGY-0-1L-WSD-1_temperature,LGY-0-1L-YB-1_frequency,LGY-0-1L-YB-1_strain,LGY-0-1L-YB-1_temperature,LGY-0-1L-YB-2_frequency,LGY-0-1L-YB-2_strain,LGY-0-1L-YB-2_temperature
2026-03-09 18:00:00,22.301,0.06982,-0.32546,22.3855,-0.89874,0.23741,-0.447,488.607,-0.061,418.731,-0.061,487.101,0.107,471.067,62.4,22.8,898.74,32.845316747,22.476536794,902.23,42.61726418,22.497035155
2026-03-09 18:10:00,22.1327,0.0701,-0.32769,22.2212,-0.89973,0.23868,-0.416,488.638,-0.554,418.238,-0.475,486.687,0.0,470.96,62.6,22.6,898.807,33.00694323,22.426354891,902.482,43.459764957,22.438620288
2026-03-09 18:20:00,22.0285,0.0695,-0.32612,22.0888,-0.89879,0.23604,0.092,489.146,0.015,418.807,-0.583,486.579,0.031,470.991,63.2,22.5,898.727,32.616965716,22.37683432,902.549,43.598338696,22.375631305
2026-03-09 18:30:00,21.8631,0.06976,-0.32832,21.9556,-0.89971,0.2365,,488.638,-0.015,418.777,-0.015,487.147,0.0,470.96,63.3,22.3,898.704,32.417326184,22.313974381,902.383,42.860953647,22.312775174
2026-03-09 18:40:00,21.6786,0.07028,-0.32689,21.7666,-0.89833,0.23645,0.153,489.207,-0.138,418.654,-0.659,486.503,-0.537,470.423,64.0,22.1,898.682,32.187153448,22.23206238,902.468,43.023850237,22.225693825
2026-03-09 18:50:00,21.4342,0.06985,-0.32779,21.4531,-0.89883,0.23651,-0.37,488.684,0.077,418.869,-0.015,487.147,-0.614,470.346,63.8,21.7,898.74,32.155101484,22.09308387,902.63,43.369339663,22.079186846
2026-03-09 19:00:00,21.2784,0.07024,-0.32799,21.2816,-0.89752,0.23501,0.076,489.13,-0.046,418.746,-0.076,487.086,-0.645,470.315,64.0,21.5,898.807,32.21273564,21.985128452,902.851,43.999981396,21.967836782
2026-03-09 19:10:00,21.1154,0.07052,-0.32733,21.0894,-0.89984,0.23524,0.03,489.084,0.354,419.146,,487.208,-0.031,470.929,64.4,21.3,898.615,31.252668736,21.8528786,903.021,44.416763409,21.844223435
2026-03-09 19:20:00,20.8898,0.06883,-0.3293,20.8583,-0.89801,0.23447,0.061,489.115,0.031,418.823,-0.583,486.579,-0.015,470.945,64.0,21.0,898.597,30.898268001,21.693594364,902.995,44.060179659,21.700439773
2026-03-09 19:30:00,20.6711,0.06981,-0.32876,20.6505,-0.8996,0.23343,0.184,489.238,-0.031,418.761,-0.552,486.61,-0.63,470.33,64.0,20.8,898.471,30.232383032,21.586893697,903.187,44.507023872,21.547565908
2026-03-09 19:40:00,20.539,0.07019,-0.32971,20.5445,-0.89675,0.23258,0.153,489.207,-0.046,418.746,-0.429,486.733,-0.507,470.453,65.1,20.7,898.498,30.271318628,21.552116992,903.183,44.374272715,21.482171945
2026-03-09 19:50:00,20.3529,0.07402,-0.32991,20.3323,-0.89809,0.23336,,489.223,-0.108,418.684,-0.015,487.147,0.107,471.067,65.2,20.5,898.52,30.12286399,21.423680452,903.277,44.516359172,21.364726881
2026-03-09 20:00:00,20.2395,0.071,-0.32953,20.2134,-0.89798,0.23352,0.092,489.146,-0.077,418.715,-0.583,486.579,0.077,471.037,64.9,20.3,898.426,29.500297173,21.274191983,903.761,46.124703987,21.247093471
2026-03-09 20:10:00,20.1333,0.06916,-0.32883,20.1388,-0.89773,0.23307,0.123,489.177,-0.185,418.607,-0.491,486.671,0.092,471.052,65.0,20.2,898.453,29.518415751,21.227850269,903.371,44.483446068,21.150059838
2026-03-09 20:20:00,20.0586,0.07057,-0.33121,20.0007,-0.89691,0.23335,0.107,489.161,-0.046,418.746,-0.521,486.641,-0.461,470.499,65.3,20.1,898.377,28.98331754,21.089350409,903.492,44.762412956,21.052251865
2026-03-09 20:30:00,20.0499,0.0704,-0.3296,19.949,-0.89923,0.23317,0.076,489.13,-0.031,418.761,-0.414,486.748,0.031,470.991,65.5,20.1,898.31,28.706011697,21.075266001,903.698,45.447188653,21.002313777
2026-03-09 20:40:00,19.9323,0.06831,-0.32921,19.8632,-0.89718,0.23292,-0.416,488.638,-0.123,418.669,-0.537,486.625,0.0,470.96,64.8,20.0,898.395,28.945773998,21.030887825,903.568,44.839235285,20.936154012
2026-03-09 20:50:00,19.7804,0.06998,-0.32953,19.7486,-0.8971,0.23316,-0.385,488.669,-0.061,418.731,0.046,487.208,-0.645,470.315,64.8,19.8,898.35,28.513434911,20.884712095,903.658,44.955368317,20.812647059
2026-03-09 21:00:00,19.8313,0.06998,-0.32952,19.7295,-0.89792,0.23395,0.061,489.115,-0.061,418.731,-0.015,487.147,-0.691,470.269,65.0,19.7,898.211,28.006791324,20.893638073,903.765,45.30654339,20.784203125
2026-03-09 21:10:00,19.6745,0.06955,-0.33028,19.5893,-0.89767,0.23352,0.061,489.115,-0.046,418.746,0.0,487.162,-0.461,470.499,64.7,19.6,898.314,28.251340568,20.814314249,903.743,45.080383564,20.704520519
2026-03-09 21:20:00,19.5263,0.07008,-0.3301,19.4346,-0.89661,0.23346,0.107,489.161,-0.046,418.746,0.031,487.193,-0.476,470.484,64.9,19.5,898.22,27.6071688,20.65282303,903.797,45.034528133,20.566230097
2026-03-09 21:30:00,19.4697,0.0693,-0.33022,19.4082,-0.89818,0.23214,0.0,489.054,0.0,418.792,-0.552,486.61,0.031,470.991,65.3,19.4,898.198,27.363631717,20.563486391,903.981,45.591937467,20.491494658
2026-03-09 21:40:00,19.4194,0.06891,-0.33057,19.3387,-0.89754,0.23231,0.123,489.177,,418.638,0.016,487.178,0.077,471.037,65.0,19.3,898.13,27.002285487,20.50480205,903.891,45.135167153,20.425758678
2026-03-09 21:50:00,19.3923,0.0699,-0.33017,19.3012,-0.89776,0.23243,-0.385,488.669,-0.015,418.777,-0.368,486.794,-0.353,470.607,65.1,19.3,898.104,26.86864311,20.484874707,904.205,46.227590683,20.376661241
2026-03-09 22:00:00,19.3883,0.0704,-0.33119,19.2565,-0.89743,0.23109,0.107,489.161,0.031,418.823,-0.506,486.656,-0.43,470.53,65.1,19.3,898.041,26.609877616,20.472733812,903.981,45.331580041,20.346851644
2026-03-09 22:10:00,19.3108,0.06952,-0.32976,19.1829,-0.89767,0.23206,0.0,489.054,-0.123,418.669,-0.537,486.625,0.123,471.083,64.2,19.1,898.077,26.596138663,20.389890938,903.918,44.952988591,20.268140774
2026-03-09 22:20:00,19.1629,0.06944,-0.33036,19.1301,-0.89776,0.23235,0.153,489.207,-0.015,418.777,-0.475,486.687,-0.154,470.806,64.4,19.0,897.996,26.1496557,20.311067622,903.972,45.007729999,20.185737485
2026-03-09 22:30:00,19.1006,0.06979,-0.33109,19.0052,-0.89823,0.23228,-0.477,488.577,-0.138,418.654,-0.613,486.549,,470.469,65.0,19.0,897.996,26.014061335,20.235737419,904.017,45.076338996,20.129840941
2026-03-09 22:40:00,19.0773,0.06889,-0.33011,18.9828,-0.89859,0.23343,-0.431,488.623,-0.031,418.761,-0.429,486.733,0.046,471.006,65.4,18.9,897.951,25.669040948,20.138072079,904.255,45.833355832,20.053183377
2026-03-09 22:50:00,19.0789,0.06995,-0.33026,18.9861,-0.89819,0.23194,-0.508,488.546,,418.684,-0.03,487.132,-0.046,470.914,65.5,18.9,897.929,25.666187462,20.182448551,903.981,44.810890179,20.057579499
2026-03-09 23:00:00,18.9708,0.06979,-0.32945,18.9091,-0.89863,0.23126,0.046,489.1,-0.138,418.654,-0.537,486.625,0.092,471.052,65.0,18.7,897.983,25.77348771,20.129244617,904.259,45.758912062,20.003469047
2026-03-09 23:10:00,18.8112,0.06745,-0.32961,18.7559,-0.89864,0.23196,0.076,489.13,0.031,418.823,-0.123,487.039,-0.491,470.469,65.4,18.6,897.893,25.145779094,19.968542912,904.133,45.034926084,19.864490042
2026-03-09 23:20:00,18.8,0.06918,-0.32945,18.7181,-0.89853,0.23381,-0.339,488.715,-0.061,418.731,0.031,487.193,0.046,471.006,65.4,18.6,897.871,25.066028945,19.970199015,904.147,45.004438375,19.818304045
2026-03-09 23:30:00,18.7775,0.06928,-0.33053,18.6957,-0.89816,0.23183,0.123,489.177,-0.646,418.146,-0.583,486.579,-0.031,470.929,65.4,18.5,897.862,24.964429313,19.932557306,904.129,44.919111033,19.808505027
2026-03-09 23:40:00,18.6129,0.06977,-0.33008,18.5646,-0.89784,0.232,0.076,489.13,-0.215,418.577,-0.015,487.147,-0.537,470.423,66.0,18.4,897.844,24.669539425,19.806334651,904.21,45.018723361,19.694622435
2026-03-09 23:50:00,18.6395,0.0703,-0.33095,18.5454,-0.89761,0.23213,0.061,489.115,0.0,418.792,0.016,487.178,0.077,471.037,65.1,18.4,897.812,24.449571354,19.750983609,904.223,44.977967964,19.644821337
2026-03-10 00:00:00,18.6442,0.06911,-0.33075,18.5317,-0.89739,0.2322,-0.031,489.023,-0.585,418.207,-0.399,486.763,0.015,470.975,65.7,18.3,897.795,24.364171897,19.739055358,904.237,44.982899285,19.618312579
2026-03-10 00:10:00,18.6089,0.07054,-0.33093,18.5446,-0.89718,0.23237,0.03,489.084,-0.031,418.761,0.0,487.162,-0.077,470.883,65.2,18.4,897.772,,19.702205663,904.25,,19.586967096
2026-03-10 00:20:00,18.5992,0.06899,-0.3306,18.4754,-0.89635,0.23288,-0.4,488.654,-0.077,418.715,-0.567,486.595,0.031,470.991,66.2,18.2,897.763,24.136572704,19.679464803,904.273,45.010423534,19.558393706
2026-03-10 00:30:00,18.4343,0.07086,-0.33117,18.2708,-0.89712,0.2325,-0.447,488.607,-0.031,418.761,-0.491,486.671,-0.66,470.3,66.5,18.1,897.745,23.928706656,19.601588726,904.349,45.085646981,19.441407586
2026-03-10 00:40:00,18.452,0.07125,-0.32957,18.2748,-0.89664,0.23249,0.153,489.207,-0.138,418.654,0.016,487.178,-0.752,470.208,66.7,18.0,897.732,23.854545169,19.587547111,904.344,45.03980863,19.426387685
2026-03-10 00:50:00,18.324,0.06953,-0.33068,18.1619,-0.89607,0.23219,-0.431,488.623,-0.061,418.731,-0.03,487.132,-0.046,470.914,68.2,17.9,897.727,23.659948767,19.489883849,904.506,45.465284476,19.324317606
2026-03-10 01:00:00,18.0164,0.07096,-0.3307,17.7785,-0.89485,0.23312,-0.416,488.638,-0.046,418.746,-0.552,486.61,-0.476,470.484,70.4,17.6,897.705,23.163508529,19.260045458,904.641,45.610910216,19.123182838
2026-03-10 01:10:00,17.8425,0.07171,-0.3313,17.6594,-0.89403,0.23255,0.061,489.115,0.015,418.807,-0.583,486.579,0.153,471.113,71.2,17.5,897.669,22.892360841,19.184617976,904.681,45.612700888,19.040610853
2026-03-10 01:20:00,17.8441,0.07228,-0.33013,17.5758,-0.89408,0.23157,0.123,489.177,,418.331,-0.521,486.641,0.092,471.052,72.1,17.3,897.647,22.761493852,19.157875834,904.744,45.749964412,18.985250653
2026-03-10 01:30:00,17.8085,0.07149,-0.33076,17.5393,-0.89518,0.23262,0.123,489.177,0.0,418.792,-0.046,487.116,0.046,471.006,72.3,17.4,897.625,22.666305175,19.150954977,904.758,45.70698082,18.932122499
2026-03-10 01:40:00,17.7818,0.07131,-0.33052,17.5555,-0.89458,0.2331,0.046,489.1,-0.2,418.592,-0.015,487.147,-0.599,470.361,71.8,17.3,897.607,22.431582343,19.058158464,904.794,45.725853014,18.867396929
2026-03-10 01:50:00,17.7453,0.07161,-0.33073,17.5336,-0.89427,0.23364,0.123,489.177,-0.092,418.7,0.031,487.193,,470.852,72.0,17.3,897.589,22.24318843,18.991100241,904.825,45.747976976,18.814923748
2026-03-10 02:00:00,17.7113,0.07186,-0.32964,17.484,-0.89365,0.23277,-0.462,488.592,,418.792,,486.687,0.046,471.006,72.3,17.3,897.557,22.01951906,18.933692921,904.87,45.828707017,18.765761118
2026-03-10 02:10:00,17.6691,0.07181,-0.33043,17.4718,-0.89419,0.23463,0.107,489.161,,418.838,,486.625,-0.046,470.914,73.0,17.3,897.557,21.88680687,18.859963927,904.902,45.852987138,18.712396632
2026-03-10 02:20:00,17.631,0.07248,-0.33046,17.406,-0.89443,0.23298,-0.016,489.038,-0.108,418.684,-0.076,487.086,-0.108,470.852,74.1,17.1,897.531,21.688901012,18.804334649,904.942,45.880946735,18.64436294
2026-03-10 02:30:00,17.6196,0.07139,-0.32919,17.4125,-0.89473,0.23344,-0.447,488.607,0.015,418.807,-0.506,486.656,-0.015,470.945,74.1,17.0,897.504,21.526443816,18.770488243,904.942,45.82022441,18.610628314
2026-03-10 02:40:00,17.5238,0.07192,-0.3306,17.279,-0.89422,0.2345,0.015,489.069,-0.015,418.777,-0.445,486.717,0.077,471.037,75.4,16.9,897.495,21.314944799,18.67179132,905.01,45.92256623,18.525421317
2026-03-10 02:50:00,17.2872,0.07344,-0.33045,17.1976,-0.89356,0.23423,0.123,489.177,0.062,418.854,-0.567,486.595,-0.062,470.898,77.1,16.7,897.468,21.125169588,18.622768238,905.059,45.967025398,18.447751523
2026-03-10 03:00:00,17.1804,0.07169,-0.32953,16.9985,-0.89251,0.23378,0.107,489.161,-0.092,418.7,-0.521,486.641,-0.599,470.361,79.8,16.4,897.472,20.940379484,18.511750389,905.149,46.114086308,18.341426723
2026-03-10 03:10:00,16.9225,0.07298,-0.33156,16.6794,-0.89325,0.23338,0.046,489.1,-0.015,418.777,-0.015,487.147,0.046,471.006,80.1,16.3,897.504,20.691124579,18.306422,905.298,46.351369398,18.161964324
2026-03-10 03:20:00,16.8489,0.07242,-0.33095,16.6802,-0.89334,0.23436,0.138,489.192,0.0,418.792,0.031,487.193,-0.445,470.515,80.8,16.3,897.414,20.215413698,18.230163482,905.32,46.3170908,18.096958917
2026-03-10 03:30:00,16.7646,0.07214,-0.33119,16.5293,-0.89316,0.23411,-0.508,488.546,-0.169,418.623,-0.613,486.549,-0.031,470.929,81.1,16.1,897.396,19.892971095,18.088633764,905.428,46.499888781,17.972882985
2026-03-10 03:40:00,16.6777,0.0729,-0.33125,16.5203,-0.89352,0.2359,,488.638,,418.792,,487.116,0.184,471.144,81.3,16.1,897.37,19.756845652,18.067326939,905.482,46.581815253,17.905582508
2026-03-10 03:50:00,16.6745,0.0738,-0.33076,16.4537,-0.89216,0.23539,0.061,489.115,0.0,418.792,-0.552,486.61,0.031,470.991,81.5,16.1,897.356,,18.049151491,905.523,,17.824949695
2026-03-10 04:00:00,16.654,0.07403,-0.33003,16.3526,-0.8915,0.23591,0.092,489.146,0.031,418.823,0.016,487.178,-0.384,470.576,82.6,15.8,897.325,19.456847359,17.994673874,905.536,46.528362257,17.763071217
2026-03-10 04:10:00,16.4291,0.07313,-0.33233,16.1516,-0.89236,0.23515,0.061,489.115,0.0,418.792,0.016,487.178,0.061,471.021,83.3,15.6,897.361,19.271945918,17.816740729,905.631,46.660512239,17.638016718
2026-03-10 04:20:00,16.4849,0.07383,-0.33101,16.1426,-0.89254,0.23535,-0.493,488.561,-0.431,418.361,-0.015,487.147,-0.522,470.438,83.9,15.5,897.311,19.11271605,17.832738193,905.626,46.585379281,17.606722036
2026-03-10 04:30:00,16.4184,0.07345,-0.3322,16.051,-0.89157,0.23611,-0.416,488.638,-0.292,418.5,-0.552,486.61,-0.062,470.898,85.0,15.5,897.321,18.931236939,17.711024765,905.676,46.640442411,17.532854161
2026-03-10 04:40:00,16.1525,0.07333,-0.33204,15.8593,-0.89223,0.23478,-0.4,488.654,-0.061,418.731,-0.567,486.595,-0.015,470.945,85.6,15.3,897.28,18.609587264,17.617986473,905.775,46.808215677,17.419233695
2026-03-10 04:50:00,15.8394,0.07455,-0.33242,15.6514,-0.89176,0.23612,0.107,489.161,0.046,418.838,-0.03,487.132,-0.092,470.868,87.0,15.1,897.428,18.74309094,17.382958014,905.865,46.80614281,17.230056798
2026-03-10 05:00:00,15.8924,0.07396,-0.33174,15.5003,-0.89084,0.23491,-0.385,488.669,0.308,419.1,-0.491,486.671,-0.092,470.868,88.0,14.9,897.329,18.143226461,17.256527806,905.933,46.906416825,17.14370102
2026-03-10 05:10:00,15.8494,0.07278,-0.33169,15.4072,-0.89077,0.2364,0.092,489.146,-0.046,418.746,-0.076,487.086,-0.553,470.407,88.0,14.8,897.303,17.969432943,17.214294273,906.014,47.026686313,17.041294628
2026-03-10 05:20:00,15.7086,0.0731,-0.33228,15.3781,-0.89128,0.23767,0.061,489.115,0.154,418.946,-0.429,486.733,-0.015,470.945,87.4,14.8,897.299,17.798985387,17.127957866,906.045,47.01668996,16.970976827
2026-03-10 05:30:00,15.8527,0.07309,-0.33143,15.4554,-0.89162,0.23812,0.123,489.177,-0.108,418.684,-0.015,487.147,-0.031,470.929,87.2,14.9,897.245,17.658973342,17.16298858,905.991,46.869129455,17.001813951
2026-03-10 05:40:00,16.0031,0.0719,-0.33009,15.5784,-0.89158,0.23792,0.046,489.1,-0.108,418.684,0.062,487.224,-0.584,470.376,86.5,15.0,897.223,17.694191416,17.228515917,905.946,46.69360291,16.998311857
2026-03-10 05:50:00,15.8709,0.07409,-0.33041,15.6174,-0.89136,0.23833,-0.4,488.654,-0.046,418.746,-0.552,486.61,0.015,470.975,86.0,15.1,897.214,17.566176701,17.176199162,905.955,46.708269133,16.987657228
2026-03-10 06:00:00,15.856,0.073,-0.3307,15.6522,-0.89078,0.23899,0.138,489.192,-0.077,418.715,-0.414,486.748,-0.476,470.484,85.4,15.0,897.192,17.467867526,17.167544695,905.915,46.530560906,16.972497237
2026-03-10 06:10:00,15.8626,0.07345,-0.33123,15.5933,-0.89055,0.23926,-0.447,488.607,-0.092,418.7,0.031,487.193,-0.108,470.852,85.2,15.1,897.17,17.308362468,17.124892515,906.077,47.036100458,16.914906995
2026-03-10 06:20:00,15.8585,0.07296,-0.33123,15.5368,-0.89072,0.23889,0.046,489.1,0.0,418.792,-0.537,486.625,0.123,471.083,83.8,15.1,897.151,17.167557595,17.086361816,905.964,46.539473583,16.875079392
2026-03-10 06:30:00,15.851,0.07389,-0.33116,15.6024,-0.89088,0.23876,0.03,489.084,0.031,418.823,0.062,487.224,0.046,471.006,83.4,15.1,897.165,17.129929462,17.036208917,905.906,46.296774985,16.8614187
2026-03-10 06:40:00,15.8651,0.07283,-0.33128,15.6331,-0.8916,0.23855,0.092,489.146,0.031,418.823,0.016,487.178,0.077,471.037,82.9,15.2,897.097,16.813217793,17.002321554,905.915,46.322457232,16.856884085
2026-03-10 06:50:00,15.8676,0.0728,-0.33063,15.6613,-0.89082,0.23981,,488.546,-0.138,418.654,0.016,487.178,-0.737,470.223,82.7,15.2,897.259,17.420592435,17.001306362,905.942,46.362382254,16.822657061
2026-03-10 07:00:00,15.7749,0.07249,-0.32976,15.6389,-0.8913,0.23862,0.138,489.192,-0.277,418.515,-0.552,486.61,-0.092,470.868,82.5,15.2,897.544,18.418683563,16.960387967,905.924,46.224881884,16.783873028
2026-03-10 07:10:00,15.7898,0.07359,-0.33192,15.5584,-0.89156,0.23908,0.03,489.084,-0.046,418.746,-0.46,486.702,-0.123,470.837,82.1,15.0,897.464,17.966103036,16.876087945,905.982,46.303609911,16.706438957
2026-03-10 07:20:00,15.7491,0.07395,-0.33094,15.5949,-0.89167,0.23877,-0.431,488.623,-0.015,418.777,-0.598,486.564,0.0,470.96,82.2,15.1,897.49,18.018429162,16.850839593,905.969,46.27101259,16.715488545
2026-03-10 07:30:00,15.9602,0.07338,-0.3298,15.7127,-0.8928,0.24029,-0.493,488.561,-0.077,418.715,-0.537,486.625,-0.015,470.945,82.8,15.2,897.562,18.393593974,16.908844245,905.901,46.056009851,16.738106143
2026-03-10 07:40:00,15.9164,0.07391,-0.33072,15.6016,-0.89138,0.24035,0.123,489.177,0.0,418.792,-0.429,486.733,-0.077,470.883,82.6,15.2,897.499,18.080387598,16.866458416,905.87,45.867050972,16.69789326
2026-03-10 07:50:00,15.8361,0.07464,-0.33004,15.5211,-0.89112,0.23984,0.138,489.192,-0.585,418.207,0.046,487.208,-0.645,470.315,83.8,15.1,897.419,17.776825413,16.864946363,906.005,46.285349833,16.648243558
2026-03-10 08:00:00,15.8427,0.07536,-0.33051,15.4645,-0.88973,0.24098,0.092,489.146,,418.715,-0.567,486.595,-0.614,470.346,83.8,15.1,897.531,18.085601711,16.802501704,906.18,46.860383935,16.602102188
2026-03-10 08:10:00,15.6754,0.07442,-0.33055,15.3564,-0.89041,0.23923,0.092,489.146,-0.015,418.777,-0.521,486.641,-0.568,470.392,84.0,15.0,897.437,17.585483793,16.721040402,906.113,46.442739287,16.510051778
2026-03-10 08:20:00,15.6115,0.074,-0.33111,15.309,-0.89078,0.23989,0.123,489.177,0.508,419.3,-0.537,486.625,0.015,470.975,83.9,14.9,897.66,18.248757627,16.623640942,906.4,47.405178316,16.445148321
2026-03-10 08:30:00,15.6024,0.07427,-0.32958,15.4521,-0.8921,0.24033,0.0,489.054,0.046,418.838,-0.552,486.61,-0.507,470.453,83.5,15.0,897.517,17.783288504,16.663798303,906.032,46.031165688,16.450622553
2026-03-10 08:40:00,15.5377,0.07435,-0.33203,15.4329,-0.89084,0.23922,0.076,489.13,0.031,418.823,-0.46,486.702,0.169,471.129,82.6,15.1,897.49,17.634744576,16.63768149,906.09,46.237646298,16.444162139
2026-03-10 08:50:00,15.8527,0.07525,-0.32952,15.5875,-0.89013,0.24122,0.092,489.146,-0.031,418.761,-0.491,486.671,0.061,471.021,81.7,15.3,897.365,17.261372962,16.691399073,906.041,46.095565446,16.467597666
2026-03-10 09:00:00,15.8668,0.0761,-0.33023,15.6232,-0.89228,0.24254,0.092,489.146,-0.092,418.7,-0.521,486.641,-0.077,470.883,81.3,15.5,897.392,17.355625144,16.687353805,905.996,45.95238922,16.482067971
2026-03-10 09:10:00,15.9379,0.07771,-0.3299,15.5925,-0.89194,0.24222,0.046,489.1,0.046,418.838,-0.552,486.61,-0.031,470.929,81.3,15.5,897.361,17.168651011,16.648243558,905.982,45.880894204,16.471596898
2026-03-10 09:20:00,15.8626,0.07405,-0.33097,15.6879,-0.89139,0.24156,,488.638,0.015,418.807,-0.537,486.625,-0.461,470.499,81.4,15.5,897.334,17.056265036,16.642214497,905.806,45.264849242,16.497043626
2026-03-10 09:30:00,15.8088,0.07293,-0.32885,15.6323,-0.88964,0.24057,-0.4,488.654,-0.015,418.777,-0.583,486.579,0.061,471.021,81.1,15.5,897.388,17.184445694,16.60061079,905.96,45.735292515,16.436668812
2026-03-10 09:40:00,15.999,0.07442,-0.32995,15.7525,-0.89169,0.23984,,489.054,-0.015,418.777,-0.521,486.641,-0.184,470.776,81.4,15.6,897.602,18.099250933,16.661753531,905.865,45.471503622,16.488590582
2026-03-10 09:50:00,15.9907,0.07388,-0.33,15.7516,-0.89058,0.24154,0.046,489.1,-0.031,418.761,,487.132,0.061,471.021,80.6,15.6,897.348,17.185668898,16.68485715,905.897,45.589082173,16.487058558
2026-03-10 10:00:00,15.8758,0.07265,-0.32989,15.7368,-0.89076,0.24281,,489.038,0.446,419.238,-0.506,486.656,-0.522,470.438,79.9,15.6,897.32,17.069501717,16.678816589,905.784,45.156940565,16.483056103
2026-03-10 10:10:00,16.0081,0.07429,-0.32894,15.7665,-0.89405,0.24205,-0.062,488.992,0.031,418.823,-0.03,487.132,0.061,471.021,79.4,15.7,897.459,17.510101033,16.633199349,905.748,44.990182839,16.465623044
2026-03-10 10:20:00,16.0939,0.07456,-0.33011,15.9106,-0.89094,0.2413,0.107,489.161,-0.108,418.684,-0.552,486.61,-0.491,470.469,79.2,15.9,897.311,17.075481622,16.700941289,905.955,45.860248067,16.516534413
2026-03-10 10:30:00,16.164,0.07272,-0.33023,15.9816,-0.89179,0.24197,0.046,489.1,0.0,418.792,-0.613,486.549,-0.077,470.883,77.8,16.0,897.379,17.29954848,16.683359313,905.743,45.078347555,16.525049292
2026-03-10 10:40:00,16.3847,0.07481,-0.33122,16.0989,-0.89261,0.24101,0.138,489.192,-0.492,418.3,-0.491,486.671,-0.584,470.376,77.0,16.3,897.356,17.242905463,16.699941882,905.797,45.353416913,16.565050419
2026-03-10 10:50:00,16.4438,0.07457,-0.32899,16.2102,-0.89134,0.24225,-0.447,488.607,0.031,418.823,0.031,487.193,0.0,470.96,76.6,16.3,897.325,17.243004188,16.764761001,905.577,44.644202698,16.630659934
2026-03-10 11:00:00,16.4603,0.07505,-0.32971,16.2555,-0.89204,0.24334,0.015,489.069,0.031,418.823,-0.491,486.671,-0.031,470.929,76.0,16.4,897.347,17.337469574,16.771280029,905.757,45.315716983,16.627672815
2026-03-10 11:10:00,16.5909,0.07347,-0.32852,16.3164,-0.89176,0.24176,0.123,489.177,-0.061,418.731,0.046,487.208,-0.491,470.469,75.2,16.6,897.311,17.314490222,16.833723845,905.577,44.712830454,16.668786465
2026-03-10 11:20:00,16.6351,0.07358,-0.33003,16.6294,-0.89148,0.24212,0.015,489.069,-0.508,418.284,-0.475,486.687,-0.599,470.361,75.0,16.9,897.401,17.77633401,16.902278422,905.46,44.430176408,16.756189336
2026-03-10 11:30:00,16.6991,0.07352,-0.32941,16.5851,-0.89163,0.24295,-0.4,488.654,-0.015,418.777,-0.583,486.579,-0.706,470.254,74.1,16.8,897.277,17.409158617,16.957349179,905.5,44.659437934,16.799990048
2026-03-10 11:40:00,16.767,0.07281,-0.32827,16.6532,-0.89207,0.24182,0.107,489.161,-0.077,418.715,-0.629,486.533,-0.108,470.852,73.6,17.0,897.325,17.616017143,16.97199042,905.374,44.233657176,16.826680609
2026-03-10 11:50:00,17.0458,0.07429,-0.32932,16.7515,-0.89336,0.24229,0.107,489.161,0.431,419.223,-0.475,486.687,-0.015,470.945,73.5,17.1,897.334,17.74907487,17.027108849,905.325,44.164568694,16.890667452
2026-03-10 12:00:00,17.0581,0.07453,-0.32874,16.9781,-0.89227,0.24231,0.123,489.177,0.062,418.854,0.031,487.193,-0.599,470.361,71.5,17.4,897.325,17.876623434,17.116771693,905.172,43.759228152,16.985121281
2026-03-10 12:10:00,17.2725,0.073,-0.32802,17.1185,-0.89249,0.24154,0.076,489.13,-0.015,418.777,-0.445,486.717,0.046,471.006,71.3,17.6,897.352,,17.200544686,905.068,,17.05141919
2026-03-10 12:20:00,17.1274,0.07339,-0.32823,17.0401,-0.89285,0.24172,0.076,489.13,0.139,418.931,-0.506,486.656,-0.077,470.883,71.4,17.4,897.414,18.373087093,17.206648702,905.212,44.067295874,17.072703213
2026-03-10 12:30:00,17.1136,0.07552,-0.32665,16.9437,-0.89191,0.24219,0.076,489.13,-0.015,418.777,-0.567,486.595,-0.43,470.53,71.8,17.4,898.292,21.675734904,17.207161732,905.253,44.226887603,17.075709312
2026-03-10 12:40:00,17.2261,0.07399,-0.32863,17.063,-0.89301,0.24204,0.092,489.146,0.092,418.884,-0.537,486.625,0.092,471.052,71.4,17.6,897.356,18.166892197,17.213267845,905.086,43.668291853,17.114269739
2026-03-10 12:50:00,17.3881,0.07432,-0.32804,17.2456,-0.89289,0.24197,0.046,489.1,-0.092,418.7,-0.506,486.656,-0.031,470.929,71.3,17.6,897.392,18.440648165,17.290144372,904.996,43.476926143,17.195980761
