data_time,ZS-0-0D-QJ-1_temperature,ZS-0-0D-QJ-1_xAxisAngle,ZS-0-0D-QJ-1_yAxisAngle,ZS-0-1D-QJ-1_temperature,ZS-0-1D-QJ-1_xAxisAngle,ZS-0-1D-QJ-1_yAxisAngle,ZS-0-1L-LX-1_beamPierRelativeDisplacement,ZS-0-1L-LX-1_measureDisplacement,ZS-0-1L-LX-2_beamPierRelativeDisplacement,ZS-0-1L-LX-2_measureDisplacement,ZS-0-1L-LX-3_beamPierRelativeDisplacement,ZS-0-1L-LX-3_measureDisplacement,ZS-0-1L-LX-4_beamPierRelativeDisplacement,ZS-0-1L-LX-4_measureDisplacement,ZS-0-1L-WSD-1_humidity,ZS-0-1L-WSD-1_temperature,ZS-0-1L-YB-1_frequency,ZS-0-1L-YB-1_strain,ZS-0-1L-YB-1_temperature,ZS-0-1L-YB-2_frequency,ZS-0-1L-YB-2_strain,ZS-0-1L-YB-2_temperature
2026-02-15 05:10:00,19.7255,0.37762,-0.41359,19.2837,-0.20332,-0.22025,-0.646,490.0,-4.008,501.53,0.047,591.183,0.49,508.228,87.2,19.8,849.711,-3.940035238,20.250132296,873.003,-10.066886555,21.127209122
2026-02-15 05:20:00,19.7375,0.37579,-0.41439,19.334,-0.20383,-0.22018,,489.969,-3.977,501.561,0.0,591.136,0.276,508.014,87.7,19.8,849.669,-4.098948492,20.249592298,873.063,-9.926305177,21.079959684
2026-02-15 05:30:00,19.7183,0.37724,-0.41436,19.3691,-0.20344,-0.21964,,489.985,-3.9,501.638,0.062,591.198,0.675,508.413,88.0,19.8,849.648,-4.137288383,20.272164929,873.05,-10.006497911,21.062567376
2026-02-15 05:40:00,19.6411,0.37785,-0.41433,19.3555,-0.20394,-0.22027,-0.63,490.016,-4.008,501.53,-0.03,591.106,0.705,508.443,88.9,19.7,849.661,-4.032999492,20.302943991,873.106,-9.904029391,21.002500808
2026-02-15 05:50:00,19.5494,0.37746,-0.41375,19.1669,-0.20355,-0.22029,-0.569,490.077,-3.9,501.638,0.047,591.183,0.567,508.305,90.0,19.4,849.639,-4.090922893,20.316726065,873.21,-9.791043507,20.847997058
2026-02-15 06:00:00,19.5446,0.3767,-0.41406,19.2045,-0.2043,-0.21945,-0.6,490.046,-3.931,501.607,-0.169,590.967,0.429,508.167,90.0,19.4,849.841,-3.373863919,20.293079811,873.258,-9.686948155,20.805547646
2026-02-15 06:10:00,19.5207,0.37657,-0.41241,19.0237,-0.20303,-0.22159,-0.63,490.016,-3.915,501.623,-0.061,591.075,0.368,508.106,91.6,19.2,849.837,-3.424606468,20.273246186,873.405,-9.503628438,20.600283935
2026-02-15 06:20:00,19.4928,0.37709,-0.4138,19.0821,-0.20304,-0.22069,-0.63,490.016,-2.825,502.713,-0.03,591.106,0.69,508.428,91.1,19.2,849.812,-3.459206473,20.306253212,873.44,-9.457884401,20.552576337
2026-02-15 06:30:00,19.3947,0.37829,-0.41477,19.1357,-0.20368,-0.22153,-1.045,489.601,-2.933,502.605,-0.076,591.06,0.352,508.09,91.7,19.2,849.799,-3.478294971,20.322807702,873.552,-9.179113429,20.473462054
2026-02-15 06:40:00,19.5191,0.37831,-0.41436,19.2869,-0.20464,-0.22211,-0.615,490.031,-3.747,501.791,0.047,591.183,0.444,508.182,91.2,19.3,849.787,-3.488715208,20.342088722,873.41,-9.560717334,20.558122032
2026-02-15 06:50:00,19.4377,0.37832,-0.41259,19.3595,-0.20467,-0.22161,-0.569,490.077,-3.716,501.822,0.584,591.72,0.644,508.382,90.8,19.4,849.799,-3.457475565,20.334374039,873.308,-9.835398206,20.618616893
2026-02-15 07:00:00,19.4138,0.37688,-0.41286,19.3811,-0.20345,-0.22184,-0.554,490.092,-3.731,501.807,-0.015,591.121,0.644,508.382,89.3,19.4,849.821,-3.411495396,20.313956836,873.238,-10.050729823,20.645230121
2026-02-15 07:10:00,19.5359,0.37769,-0.41319,19.4864,-0.20515,-0.2218,-0.492,490.154,-3.593,501.945,0.031,591.167,0.352,508.09,88.3,19.5,849.795,-3.407051673,20.370743992,873.063,-10.50857303,20.756477543
2026-02-15 07:20:00,19.5741,0.37706,-0.41332,19.6483,-0.20442,-0.22196,-0.554,490.092,-3.532,502.006,0.047,591.183,0.306,508.044,88.1,19.6,849.758,-3.469714176,20.413230783,872.981,-10.8128338,20.758755727
2026-02-15 07:30:00,19.5359,0.37694,-0.41411,19.6817,-0.20474,-0.22087,-0.523,490.123,-3.608,501.93,0.031,591.167,0.352,508.09,88.2,19.7,849.753,-3.513337963,20.399441196,872.972,-10.901832151,20.728114729
2026-02-15 07:40:00,19.4513,0.3781,-0.41314,19.5048,-0.20351,-0.22174,-0.477,490.169,-3.562,501.976,-0.046,591.09,0.843,508.581,89.1,19.7,849.762,-3.622419856,20.320037614,872.868,-11.191632728,20.784388094
2026-02-15 07:50:00,19.5909,0.37742,-0.41346,19.4593,-0.20411,-0.22093,-0.508,490.138,-2.764,502.774,-0.537,590.599,0.613,508.351,88.8,19.8,849.741,-3.738114597,20.299635329,872.764,-11.495386088,20.832909913
2026-02-15 08:00:00,19.7351,0.37754,-0.41335,19.6618,-0.20411,-0.22175,-0.538,490.108,,502.006,0.093,591.229,0.214,507.952,88.5,20.0,849.724,-3.678068085,20.368510393,872.725,-11.644048376,20.831797385
2026-02-15 08:10:00,19.7239,0.37683,-0.41251,19.571,-0.20405,-0.22195,-0.984,489.662,-3.793,501.745,-0.138,590.998,0.705,508.443,87.8,20.1,849.711,-3.829051577,20.311789886,872.635,-11.93629519,20.857463349
2026-02-15 08:20:00,19.9299,0.37638,-0.41225,19.7295,-0.20353,-0.22167,-0.492,490.154,-3.562,501.976,0.062,591.198,0.352,508.09,88.0,20.3,849.69,-3.894151765,20.319495686,872.518,-12.301784255,20.898846766
2026-02-15 08:30:00,20.0872,0.37705,-0.41251,19.9093,-0.20529,-0.22163,-0.523,490.123,-2.472,503.066,-0.046,591.09,0.582,508.32,87.6,20.4,849.627,-3.968329656,20.40990346,872.358,-12.7582727,20.979509282
2026-02-15 08:40:00,20.3418,0.37784,-0.41171,20.142,-0.20392,-0.22168,,490.722,-2.472,503.066,,591.075,0.675,508.413,87.1,20.8,849.559,-3.992121385,20.538749397,872.172,-13.288067878,21.073764258
2026-02-15 08:50:00,20.3972,0.37674,-0.41189,20.2459,-0.20411,-0.2222,,490.154,-3.378,502.16,-0.092,591.044,0.276,508.014,86.4,21.0,849.47,-4.112102164,20.658029543,871.99,-13.802231153,21.168346945
2026-02-15 09:00:00,20.6489,0.37693,-0.4122,20.4812,-0.2046,-0.22193,-0.415,490.231,-3.271,502.267,0.0,591.136,0.26,507.998,86.0,21.2,849.323,-4.343102078,20.836804256,871.809,-14.321476971,21.258016826
2026-02-15 09:10:00,20.7848,0.37658,-0.41079,20.5959,-0.20588,-0.22182,-0.492,490.154,-3.44,502.098,-0.03,591.106,0.306,508.044,85.0,21.4,849.183,-4.641050873,20.963760955,871.645,-14.773315331,21.349619404
2026-02-15 09:20:00,21.0642,0.37622,-0.4113,20.7762,-0.20527,-0.222,-0.4,490.246,-3.44,502.098,-0.03,591.106,0.613,508.351,84.4,21.6,848.913,-5.386452998,21.113724579,871.442,-15.378501667,21.437506294
2026-02-15 09:30:00,21.2131,0.37702,-0.41079,20.9806,-0.20558,-0.22206,-0.385,490.261,-3.347,502.191,-0.076,591.06,0.076,507.814,83.5,21.8,848.745,-5.792013182,21.239393935,871.265,-15.890737894,21.522713712
2026-02-15 09:40:00,21.494,0.37679,-0.41018,21.2572,-0.20562,-0.22138,-0.431,490.215,-3.378,502.16,0.062,591.198,0.337,508.075,82.1,22.0,848.5,-6.387353193,21.420496148,871.105,-16.30468945,21.627007834
2026-02-15 09:50:00,21.6983,0.37707,-0.40974,21.4633,-0.20595,-0.2218,-0.431,490.215,-2.411,503.127,0.016,591.152,0.245,507.983,81.7,22.2,848.268,-6.995860881,21.567123774,870.851,-17.097439286,21.717240453
2026-02-15 10:00:00,21.947,0.37572,-0.41077,21.6716,-0.20536,-0.22127,-0.876,489.77,-3.393,502.145,-0.046,591.09,0.199,507.937,80.5,22.5,847.982,-7.704210518,21.771098834,870.626,-17.738281438,21.831280297
2026-02-15 10:10:00,22.5192,0.37622,-0.40893,21.9697,-0.20599,-0.22216,-0.446,490.2,-3.209,502.329,-0.046,591.09,0.659,508.397,78.3,22.8,847.36,-9.335240531,22.164434823,870.341,-18.56269197,21.968687912
2026-02-15 10:20:00,22.609,0.3758,-0.41034,22.0606,-0.20642,-0.22094,-0.538,490.108,-2.334,503.204,-0.568,590.568,0.352,508.09,77.5,22.9,846.826,-10.79788656,22.467470506,870.064,-19.259267356,22.160401692
2026-02-15 10:30:00,23.1902,0.37563,-0.40891,22.2212,-0.20586,-0.22106,-0.538,490.108,-3.516,502.022,-0.522,590.614,0.306,508.044,77.3,23.0,846.243,-12.400844948,22.794924211,869.852,-19.814225872,22.294995457
2026-02-15 10:40:00,22.9868,0.37484,-0.41036,22.3792,-0.2071,-0.22026,-0.569,490.077,-3.486,502.052,0.016,591.152,0.276,508.014,76.6,23.2,845.536,-14.474346741,23.120021999,869.588,-20.514426637,22.457535927
2026-02-15 10:50:00,23.3046,0.37499,-0.40857,22.5871,-0.2068,-0.21967,-0.6,490.046,-3.777,501.761,0.062,591.198,0.291,508.029,76.7,23.5,845.153,-15.600018677,23.294800832,869.38,-21.077542749,22.579241014
2026-02-15 11:00:00,23.5334,0.37571,-0.40986,22.8549,-0.20621,-0.21829,-0.63,490.016,-3.685,501.853,-0.015,591.121,0.629,508.367,75.9,23.6,844.762,-16.394151195,23.670481592,869.212,-21.533983967,22.676643129
2026-02-15 11:10:00,23.4019,0.37489,-0.40947,23.021,-0.20659,-0.21902,-0.63,490.016,-3.762,501.776,-0.03,591.106,0.644,508.382,74.6,23.8,844.766,-16.458364567,23.626450816,869.026,-21.965322787,22.825596081
2026-02-15 11:20:00,23.9026,0.37653,-0.41,23.2603,-0.20767,-0.21838,-0.615,490.031,-3.915,501.623,-0.03,591.106,0.306,508.044,72.5,24.0,844.602,-16.581071975,23.900903923,868.841,-22.45046527,22.94256894
2026-02-15 11:30:00,23.9166,0.37505,-0.40839,23.5186,-0.20775,-0.21737,,489.616,-3.992,501.546,-0.092,591.044,0.521,508.259,70.5,24.3,844.451,-16.875392973,24.052856936,868.616,-23.070335615,23.068259789
2026-02-15 11:40:00,23.9134,0.37516,-0.4098,23.5684,-0.20887,-0.21795,-0.6,490.046,-4.038,501.5,0.016,591.152,0.444,508.182,70.9,24.3,844.48,-16.786878398,24.041445768,868.457,-23.488305109,23.168232553
2026-02-15 11:50:00,23.9134,0.37583,-0.40935,23.5956,-0.20804,-0.21793,-0.615,490.031,-4.023,501.515,-0.553,590.583,0.905,508.643,71.2,24.4,844.485,-16.652270336,24.105782175,868.392,-23.672594808,23.201645441
2026-02-15 12:00:00,24.0058,0.37547,-0.41012,23.6508,-0.20704,-0.21844,-0.63,490.016,-3.946,501.592,-0.092,591.044,0.613,508.351,69.6,24.4,844.514,-16.587538215,24.081158533,868.254,-24.017438816,23.298370904
2026-02-15 12:10:00,24.4503,0.37594,-0.40969,23.9593,-0.20914,-0.21719,-0.646,490.0,-3.47,502.068,-0.076,591.06,0.92,508.658,68.8,24.7,844.186,-17.303301514,24.368760034,868.013,-24.709108753,23.417599811
2026-02-15 12:20:00,24.6076,0.37531,-0.40896,23.9849,-0.20874,-0.21947,-0.646,490.0,-4.146,501.392,0.077,591.213,0.905,508.643,69.4,24.6,843.914,-17.896858072,24.607260645,867.836,-25.162768752,23.535349578
2026-02-15 12:30:00,24.6401,0.37467,-0.40958,23.9872,-0.20723,-0.21593,-0.646,490.0,-4.207,501.331,-0.046,591.09,0.659,508.397,67.7,24.8,843.754,-18.287102588,24.724725345,867.802,-25.198438118,23.586565045
2026-02-15 12:40:00,24.5696,0.37555,-0.40981,24.1711,-0.20853,-0.21604,-0.661,489.985,-4.253,501.285,-0.476,590.66,0.889,508.627,67.3,25.0,843.499,-19.212726069,24.743228442,867.574,-25.733751893,23.765499277
2026-02-15 12:50:00,24.4526,0.37679,-0.40978,24.1827,-0.20826,-0.21555,-0.63,490.016,-4.253,501.285,0.062,591.198,0.905,508.643,67.4,25.0,843.583,-19.143603586,24.606139537,867.484,-25.913307629,23.853771395
2026-02-15 13:00:00,24.2433,0.37533,-0.41026,24.0408,-0.20814,-0.2168,-0.661,489.985,-4.192,501.346,-0.03,591.106,,508.167,69.0,24.9,843.671,-19.049346097,24.474657844,867.423,-26.029665907,23.916567281
2026-02-15 13:10:00,24.5262,0.37499,-0.40952,24.2541,-0.2081,-0.21753,-0.615,490.031,-4.223,501.315,0.093,591.229,0.49,508.228,68.2,24.9,843.675,-18.986960757,24.500959686,867.38,-26.127231721,23.952198363
2026-02-15 13:20:00,24.5541,0.37933,-0.41033,24.289,-0.20924,-0.21623,-0.584,490.062,-4.161,501.377,0.016,591.152,0.905,508.643,67.8,25.0,843.646,-18.863751367,24.629995278,867.346,-26.16395748,24.002826945
2026-02-15 13:30:00,24.8484,0.3739,-0.41044,24.613,-0.20863,-0.21616,,490.046,-4.161,501.377,0.016,591.152,1.119,508.857,65.0,25.7,843.608,-18.762172785,24.765816286,867.115,-26.796499918,24.134012763
2026-02-15 13:40:00,25.0813,0.37429,-0.40985,24.709,-0.20962,-0.21621,-0.554,490.092,-4.269,501.269,-0.046,591.09,0.506,508.244,64.0,25.7,843.507,-18.817799653,24.945918646,866.929,-27.189947585,24.304016356
2026-02-15 13:50:00,24.8406,0.37476,-0.41133,24.7214,-0.20884,-0.21472,-0.692,489.954,-4.269,501.269,-0.03,591.106,1.089,508.827,63.1,25.6,843.608,-18.458232811,24.934671827,866.786,-27.477568995,24.442978002
2026-02-15 14:00:00,25.2321,0.37281,-0.41029,24.8066,-0.209,-0.21635,,489.969,-4.422,501.116,-0.046,591.09,1.058,508.796,62.9,25.9,843.432,-18.904474201,25.054453874,866.626,-27.835032077,24.578654609
2026-02-15 14:10:00,25.1594,0.37474,-0.41116,24.9862,-0.21014,-0.21458,,489.923,-4.422,501.116,0.461,591.597,1.15,508.888,62.7,25.8,843.281,-19.380576811,25.105417102,866.423,-28.339682359,24.722394863
2026-02-15 14:20:00,25.4949,0.37522,-0.41105,25.0937,-0.2093,-0.21526,-0.769,489.877,-4.545,500.993,-0.046,591.09,1.181,508.919,61.0,26.3,843.172,-19.523317472,25.253836271,866.216,-28.854647379,24.868761386
2026-02-15 14:30:00,25.539,0.37382,-0.4119,25.0805,-0.21007,-0.21453,-0.815,489.831,-4.484,501.054,-0.046,591.09,0.889,508.627,61.5,26.3,843.114,-19.586463301,25.339927118,866.087,-29.204016412,24.944170417
2026-02-15 14:40:00,25.3898,0.37535,-0.41263,25.1641,-0.20989,-0.21375,-0.769,489.877,-4.345,501.193,-0.046,591.09,0.874,508.612,60.3,26.4,843.059,-19.866469653,25.299272387,865.884,-29.745495464,25.067450242
2026-02-15 14:50:00,25.5938,0.37378,-0.41237,25.3141,-0.20963,-0.2132,-0.769,489.877,-4.484,501.054,0.016,591.152,0.859,508.597,61.2,26.6,843.072,-19.659471967,25.38711189,865.742,-30.090825178,25.172262549
2026-02-15 15:00:00,25.7568,0.37462,-0.41182,25.4091,-0.2105,-0.21345,-1.153,489.493,-4.422,501.116,0.093,591.229,1.196,508.934,60.5,26.8,842.963,-19.898622184,25.481970195,865.548,-30.545067842,25.325204504
2026-02-15 15:10:00,25.7159,0.37466,-0.41134,25.4432,-0.20994,-0.21279,-0.846,489.8,-4.345,501.193,-0.015,591.121,1.135,508.873,60.0,26.7,842.963,-19.885973635,25.488997166,865.479,-30.669746095,25.400091542
2026-02-15 15:20:00,25.8742,0.37482,-0.41165,25.6556,-0.20975,-0.21383,-0.8,489.846,-4.054,501.484,-0.092,591.044,,508.873,59.9,26.9,842.942,-19.769174165,25.597758332,865.35,-30.915315654,25.533166946
2026-02-15 15:30:00,25.9112,0.37477,-0.41228,25.6332,-0.21033,-0.21294,-0.815,489.831,-4.438,501.1,0.0,591.136,1.211,508.949,59.4,27.1,842.955,-19.628310799,25.648856547,865.122,-31.398891885,25.740844257
2026-02-15 15:40:00,26.0417,0.37412,-0.41187,25.7746,-0.21117,-0.21248,-0.876,489.77,-4.576,500.962,-0.061,591.075,1.181,508.919,58.6,27.2,842.946,-19.559858761,25.705687987,864.924,-31.761022689,25.953316148
2026-02-15 15:50:00,26.1258,0.37371,-0.41324,25.7815,-0.20981,-0.21255,-0.8,489.846,-4.576,500.962,0.047,591.183,0.813,508.551,59.6,27.0,843.013,-19.262552597,25.730883685,864.636,-32.207374318,26.307023997
2026-02-15 16:00:00,26.115,0.37376,-0.4123,25.6695,-0.21098,-0.21262,-0.815,489.831,-4.468,501.07,0.031,591.167,0.874,508.612,59.5,27.0,843.047,-19.168395101,25.712161623,864.52,-32.368997763,26.459576921
2026-02-15 16:10:00,26.1173,0.37448,-0.4121,25.661,-0.20969,-0.21214,-0.83,489.816,-4.499,501.039,-0.046,591.09,1.196,508.934,60.3,26.9,843.109,-18.933253891,25.713267085,864.288,-32.80899396,26.699822042
2026-02-15 16:20:00,26.2462,0.37418,-0.41412,25.6085,-0.21127,-0.21221,-0.8,489.846,-4.468,501.07,-0.092,591.044,0.859,508.597,59.6,27.1,843.168,-18.652207828,25.746142754,863.564,-34.38164102,27.338688351
2026-02-15 16:30:00,26.0355,0.37225,-0.41272,25.6093,-0.21116,-0.21232,-0.784,489.862,-4.438,501.1,-0.046,591.09,1.165,508.903,60.4,26.9,843.214,-18.48449172,25.743216546,863.91,-33.301283895,27.216033915
2026-02-15 16:40:00,26.2215,0.37383,-0.41394,25.6958,-0.21137,-0.21157,-0.815,489.831,-4.484,501.054,-0.614,590.522,0.797,508.535,58.0,27.5,843.281,-18.244208286,25.736732949,863.275,-35.002418532,27.597582101
2026-02-15 16:50:00,26.2909,0.37331,-0.41373,25.7182,-0.21104,-0.21267,-1.276,489.37,-4.453,501.085,-0.061,591.075,0.843,508.581,56.1,28.3,843.344,-17.98195817,25.750809745,862.396,-36.863936177,28.399786111
2026-02-15 17:00:00,26.2346,0.37431,-0.41521,25.6633,-0.2109,-0.2128,-0.907,489.739,-4.484,501.054,,590.998,1.165,508.903,54.8,28.6,843.403,-17.741001802,25.76141336,862.203,-37.136501402,28.651570807
2026-02-15 17:10:00,26.1019,0.37415,-0.41606,25.6324,-0.21138,-0.21205,-0.8,489.846,-4.576,500.962,-0.276,590.86,1.227,508.965,57.2,27.6,843.47,-17.512263744,25.748515665,862.504,-36.379536235,28.443266824
2026-02-15 17:20:00,26.0927,0.37411,-0.41499,25.5235,-0.21136,-0.21361,-0.815,489.831,-4.56,500.978,-0.076,591.06,1.242,508.98,57.7,27.0,843.532,-17.349807961,25.709240335,862.551,-36.07790662,28.51264784
2026-02-15 17:30:00,26.0448,0.37361,-0.41472,25.4493,-0.2108,-0.21349,-0.876,489.77,-4.622,500.916,-0.291,590.845,1.135,508.873,58.9,26.7,844.098,-15.248777703,25.694009115,862.754,-35.347129397,28.494533664
2026-02-15 17:40:00,26.2346,0.3721,-0.41548,25.3488,-0.21042,-0.21302,-1.291,489.355,-4.622,500.916,-0.322,590.814,0.859,508.597,57.7,26.4,844.174,-15.096072511,25.620068409,863.357,-33.655952584,28.174306795
2026-02-15 17:50:00,25.8193,0.37362,-0.415,25.1618,-0.21067,-0.21315,-0.815,489.831,-4.606,500.932,-0.338,590.798,0.843,508.581,58.2,26.2,844.27,-14.873591398,25.543108702,864.528,-30.657669573,27.393601444
2026-02-15 18:00:00,25.641,0.37318,-0.41637,25.0473,-0.21026,-0.21401,-0.861,489.785,-4.53,501.008,-0.353,590.783,1.181,508.919,59.1,26.1,844.35,-14.719877227,25.461371859,865.393,-28.434503524,26.821561595
2026-02-15 18:10:00,25.3883,0.37464,-0.41495,24.8554,-0.21023,-0.21242,-0.815,489.831,-4.668,500.87,-0.384,590.752,0.644,508.382,60.5,25.8,844.434,-14.604452026,25.350006686,866.147,-26.306946438,26.428303532
2026-02-15 18:20:00,25.089,0.374,-0.41617,24.6153,-0.20973,-0.21343,-0.815,489.831,-4.637,500.901,-0.322,590.814,1.15,508.888,61.7,25.5,844.514,-14.579937652,25.196492179,866.721,-24.721976979,26.109658508
2026-02-15 18:30:00,25.0039,0.37396,-0.41596,24.4456,-0.20908,-0.21394,-0.8,489.846,-4.576,500.962,0.308,591.444,0.767,508.505,61.9,25.3,844.569,-14.570128965,25.087037096,867.084,-23.815102207,25.855109096
2026-02-15 18:40:00,24.8252,0.37454,-0.41485,24.3262,-0.20928,-0.21349,-0.846,489.8,-4.484,501.054,-0.307,590.829,1.211,508.949,62.6,25.2,844.657,-14.416377936,24.988607369,867.466,-22.756218596,25.645314807
2026-02-15 18:50:00,24.6192,0.37404,-0.41562,24.1734,-0.20864,-0.21338,-1.322,489.324,-4.56,500.978,-0.322,590.814,1.104,508.842,64.0,24.9,844.72,-14.425162354,24.852109424,867.793,-21.834321258,25.474321387
2026-02-15 19:00:00,24.3642,0.37426,-0.41687,23.9724,-0.20984,-0.21317,-0.876,489.77,-4.606,500.932,-0.291,590.845,0.843,508.581,65.4,24.8,844.791,-14.39165263,24.722394863,868.125,-20.855219594,25.324662297
2026-02-15 19:10:00,24.1346,0.375,-0.41589,23.7705,-0.2084,-0.21338,-0.907,489.739,-4.192,501.346,-0.445,590.691,0.874,508.612,66.5,24.6,844.846,-14.430657816,24.585820962,868.366,-20.197787822,25.186412188
2026-02-15 19:20:00,23.9724,0.37417,-0.4156,23.5824,-0.20927,-0.21271,-1.414,489.232,-4.069,501.469,-0.307,590.829,1.135,508.873,67.5,24.4,845.006,-14.065672138,24.454323575,868.69,-19.203012163,25.062174233
2026-02-15 19:30:00,23.8552,0.37505,-0.41533,23.4043,-0.20904,-0.21326,-0.876,489.77,-4.146,501.392,-0.184,590.952,1.165,508.903,68.5,24.3,844.964,-14.394906678,24.359160639,868.854,-18.790212695,24.948883382
2026-02-15 19:40:00,23.7464,0.37446,-0.41639,23.3319,-0.20817,-0.2131,-0.815,489.831,-4.622,500.916,-0.276,590.86,1.165,508.903,69.2,24.1,845.031,-14.309204199,24.266798734,869.009,-18.374036319,24.856271121
2026-02-15 19:50:00,23.6438,0.37456,-0.41549,23.1995,-0.20974,-0.21347,-0.815,489.831,-4.545,500.993,-0.138,590.998,1.165,508.903,69.6,24.0,845.233,-13.684642755,24.191764962,869.242,-17.641396305,24.776516729
2026-02-15 20:00:00,23.524,0.37418,-0.41642,23.0444,-0.20781,-0.21341,-0.861,489.785,-4.637,500.901,-0.199,590.937,1.104,508.842,69.9,23.9,845.292,-13.621740469,24.103449644,869.398,-17.225170616,24.681842694
2026-02-15 20:10:00,23.3708,0.37517,-0.41605,22.9501,-0.20864,-0.21312,-0.876,489.77,-4.606,500.932,0.292,591.428,0.859,508.597,69.9,23.8,846.667,-8.622373671,24.008266816,869.566,-16.737204125,24.601954619
2026-02-15 20:20:00,23.3249,0.37547,-0.41623,22.8861,-0.20778,-0.2138,-0.876,489.77,-4.484,501.054,-0.122,591.014,0.506,508.244,70.0,23.7,846.78,-8.32335118,23.938314206,869.718,-16.315131623,24.518885494
2026-02-15 20:30:00,23.1972,0.37496,-0.41579,22.8323,-0.20739,-0.21387,-0.876,489.77,-4.606,500.932,-0.092,591.044,0.797,508.535,70.3,23.6,846.839,-8.246012953,23.858018854,869.769,-16.247033338,24.450170202
2026-02-15 20:40:00,23.0351,0.37456,-0.415,22.7449,-0.20723,-0.214,-0.846,489.8,-4.499,501.039,-0.107,591.029,0.582,508.32,71.2,23.5,846.898,-8.183066605,23.769728014,869.917,-15.817601323,24.379546376
2026-02-15 20:50:00,22.8167,0.37475,-0.41495,22.6317,-0.20831,-0.21325,-0.846,489.8,-4.622,500.916,-0.629,590.507,0.797,508.535,71.6,23.4,846.961,-8.238880993,23.607102308,870.007,-15.61948263,24.301587011
2026-02-15 21:00:00,22.8955,0.37512,-0.41575,22.5926,-0.20729,-0.21347,-0.83,489.816,-4.161,501.377,-0.169,590.967,0.552,508.29,71.9,23.4,846.994,-8.218936529,23.549239954,870.107,-15.369881674,24.231337203
2026-02-15 21:10:00,22.8534,0.37542,-0.4151,22.4903,-0.20801,-0.2146,-0.861,489.785,-4.192,501.346,-0.107,591.029,0.582,508.32,72.6,23.3,847.028,-8.17342033,23.503494949,870.206,-15.102409145,24.173105217
2026-02-15 21:20:00,22.7308,0.37539,-0.41506,22.3902,-0.20845,-0.21402,,489.293,-4.53,501.008,-0.169,590.967,,508.29,73.3,23.1,847.061,,23.428378152,870.28,,24.104032751
2026-02-15 21:30:00,22.5762,0.37528,-0.41487,22.2955,-0.20743,-0.21357,-0.876,489.77,-4.1,501.438,-0.107,591.029,0.306,508.044,73.8,23.0,847.112,-8.146021471,23.343226252,870.458,-14.405871315,24.033599824
2026-02-15 21:40:00,22.423,0.37567,-0.41545,22.1499,-0.20766,-0.21402,-0.876,489.77,-4.668,500.87,-0.199,590.937,0.598,508.336,74.6,22.9,847.145,-8.180079285,23.255362633,870.54,-14.22449577,23.963052071
2026-02-15 21:50:00,22.2666,0.37624,-0.41456,22.0324,-0.20808,-0.21358,-0.907,489.739,-4.591,500.947,-0.076,591.06,0.859,508.597,75.3,22.7,847.397,-7.359206906,23.18493199,870.678,-13.906656248,23.851324116
2026-02-15 22:00:00,22.1852,0.37676,-0.41486,21.954,-0.20731,-0.21366,-0.907,489.739,-4.683,500.855,-0.599,590.537,0.889,508.627,75.8,22.7,847.423,-7.382517757,23.117663096,870.765,-13.674200889,23.798708187
2026-02-15 22:10:00,22.1476,0.37647,-0.41435,21.885,-0.20616,-0.21496,-0.876,489.77,-4.56,500.978,0.016,591.152,0.521,508.259,76.7,22.6,847.561,-6.99407483,23.045159254,870.907,-13.357919087,23.677758152
2026-02-15 22:20:00,21.9462,0.37672,-0.4161,21.6574,-0.20727,-0.21489,-0.784,489.862,-4.668,500.87,0.077,591.213,,508.29,77.2,22.5,847.608,-7.036017412,22.923666827,870.98,-13.200854897,23.612506621
2026-02-15 22:30:00,21.918,0.37587,-0.41501,21.6299,-0.20632,-0.21441,-0.784,489.862,,,,,0.736,508.474,77.3,22.4,847.654,-7.062934411,22.812611116,871.049,-13.083450518,23.533578542
2026-02-15 22:40:00,21.8576,0.37562,-0.41493,21.5993,-0.20689,-0.21427,-0.753,489.893,-4.545,500.993,0.047,591.183,0.629,508.367,78.0,22.2,847.683,-7.082281157,22.741276992,871.127,-12.911441963,23.466183586
2026-02-15 22:50:00,21.4193,0.37632,-0.41456,21.306,-0.20581,-0.21491,-0.8,489.846,-4.499,501.039,-0.015,591.121,0.797,508.535,79.4,22.1,847.759,-7.090335086,22.578025663,871.278,-12.500205967,23.37918335
2026-02-15 23:00:00,21.4751,0.37641,-0.41433,21.2501,-0.20582,-0.21505,-0.753,489.893,-4.484,501.054,0.0,591.136,0.859,508.597,79.2,22.0,847.763,-7.233298565,22.490244827,871.351,-12.389418774,23.288222376
2026-02-15 23:10:00,21.4264,0.37612,-0.41434,21.3091,-0.20684,-0.21603,-0.63,490.016,-4.514,501.024,0.016,591.152,0.889,508.627,80.2,22.0,847.78,-7.197792481,22.474454539,871.386,-12.321349302,23.252917798
2026-02-15 23:20:00,21.2383,0.37629,-0.41512,21.0539,-0.20493,-0.21643,-0.661,489.985,-3.977,501.561,-0.522,590.614,0.813,508.551,81.3,21.8,847.873,-7.20665745,22.275236741,871.485,-12.080078193,23.180129467
2026-02-15 23:30:00,21.1784,0.37683,-0.41438,21.0342,-0.20588,-0.21637,-0.615,490.031,-4.499,501.039,,591.152,0.874,508.612,81.7,21.8,847.915,-7.244945891,22.166220242,871.511,-12.124826922,23.100950641
