data_time,MS-0-0D-QJ-1_temperature,MS-0-0D-QJ-1_xAxisAngle,MS-0-0D-QJ-1_yAxisAngle,MS-0-1D-QJ-1_temperature,MS-0-1D-QJ-1_xAxisAngle,MS-0-1D-QJ-1_yAxisAngle,MS-0-1L-LX-1_beamPierRelativeDisplacement,MS-0-1L-LX-1_measureDisplacement,MS-0-1L-LX-3_beamPierRelativeDisplacement,MS-0-1L-LX-3_measureDisplacement,MS-0-1L-WSD-1_humidity,MS-0-1L-WSD-1_temperature,MS-0-1L-YB-1_frequency,MS-0-1L-YB-1_strain,MS-0-1L-YB-1_temperature,MS-0-1L-YB-2_frequency,MS-0-1L-YB-2_strain,MS-0-1L-YB-2_temperature
2026-02-01 15:10:00,17.815,-0.17535,-0.22275,17.9348,0.36435,-0.35102,0.338,499.66,463.369,484.069,55.1,18.7,871.45,-10.650782244,18.038757874,880.844,3.887892013,18.185372285
2026-02-01 15:20:00,17.9218,-0.17623,-0.22205,18.1933,0.3634,-0.35231,0.923,500.245,463.338,484.038,56.9,19.2,871.938,-8.678193462,18.115125544,880.752,3.983008321,18.430418324
2026-02-01 15:30:00,18.0351,-0.17647,-0.221,18.3506,0.36486,-0.3522,0.877,500.199,463.369,484.069,54.9,19.3,871.951,-8.597448177,18.132824825,880.77,4.157403645,18.489699554
2026-02-01 15:40:00,18.2982,-0.17543,-0.22306,18.4858,0.36452,-0.3535,0.877,500.199,463.369,484.069,52.9,19.6,871.576,-9.54734418,18.388543594,880.533,3.846851347,18.812303802
2026-02-01 15:50:00,18.3087,-0.17574,-0.22311,18.4295,0.36367,-0.35338,0.8,500.122,463.308,484.008,53.8,19.6,872.107,-7.622201035,18.348718264,880.836,4.512531226,18.549107431
2026-02-01 16:00:00,18.3626,-0.17575,-0.22214,18.3707,0.36516,-0.35305,0.861,500.183,463.308,484.008,52.4,19.7,872.228,-7.104916854,18.383308788,880.958,4.842676152,18.477642532
2026-02-01 16:10:00,18.3328,-0.17592,-0.22398,18.489,0.3653,-0.35286,0.8,500.122,463.277,483.977,52.0,20.0,872.366,-6.496447384,18.433041914,880.954,4.958151645,18.550152264
2026-02-01 16:20:00,18.4408,-0.17741,-0.2223,18.547,0.36438,-0.35401,0.815,500.137,463.308,484.008,49.8,20.3,872.397,-6.258047829,18.50072184,881.024,5.392856237,18.645412911
2026-02-01 16:30:00,18.4303,-0.17704,-0.22189,19.5103,0.36436,-0.3558,0.784,500.106,463.384,484.084,49.7,20.4,873.125,-3.478708321,18.523883544,881.16,5.952662693,18.67228937
2026-02-01 16:40:00,18.4287,-0.17748,-0.22273,20.4313,0.36446,-0.35367,0.892,500.214,463.354,484.054,49.0,20.5,872.712,-4.998764841,18.542234932,881.107,5.688867231,18.636462348
2026-02-01 16:50:00,18.3465,-0.17588,-0.22138,20.115,0.36485,-0.35499,0.877,500.199,463.277,483.977,48.5,20.3,872.868,-4.52079782,18.481861637,882.143,9.42276191,18.546468104
2026-02-01 17:00:00,18.3433,-0.17585,-0.22342,20.4804,0.36481,-0.35432,0.938,500.26,463.262,483.962,48.8,20.4,873.098,-3.564224135,18.53278235,881.426,6.836308024,18.607484208
2026-02-01 17:10:00,18.3304,-0.17492,-0.22162,19.8592,0.3657,-0.35276,0.969,500.291,463.323,484.023,49.0,19.9,873.57,-1.94143454,18.448243858,881.614,7.370073187,18.511256439
2026-02-01 17:20:00,18.161,-0.17671,-0.2229,19.0973,0.36541,-0.35402,0.953,500.275,463.262,483.962,49.0,19.7,873.197,-3.500612251,18.36129445,881.828,8.04348219,18.43829016
2026-02-01 17:30:00,18.0964,-0.1759,-0.2216,18.739,0.36638,-0.3522,0.984,500.306,463.262,483.962,50.9,19.5,874.291,0.428110911,18.258366388,882.13,8.918242296,18.29333864
2026-02-01 17:40:00,17.9987,-0.17731,-0.22353,18.3626,0.36596,-0.35347,,500.183,,483.977,51.5,19.3,874.178,,18.187423177,882.375,,18.205134645
2026-02-01 17:50:00,17.9259,-0.17606,-0.22318,18.3683,0.36757,-0.35258,0.815,500.137,463.308,484.008,51.9,19.1,874.96,2.713167919,18.130187736,882.51,10.033033432,18.118782428
2026-02-01 18:00:00,17.7988,-0.17502,-0.22222,18.2199,0.36626,-0.35316,0.83,500.152,,483.977,52.1,18.8,874.965,2.613221442,18.064216066,882.654,10.446413353,18.047597452
2026-02-01 18:10:00,17.6797,-0.17584,-0.223,18.0714,0.36555,-0.35216,0.815,500.137,463.262,483.962,53.0,18.7,875.862,5.734383134,17.924209244,882.943,11.229157637,17.878685241
2026-02-01 18:20:00,17.5133,-0.17471,-0.22351,17.7915,0.36685,-0.35392,0.892,500.214,463.231,483.931,56.1,18.5,875.949,5.752019851,17.752249625,883.167,11.742906961,17.69612744
2026-02-01 18:30:00,17.3076,-0.17372,-0.22153,17.592,0.36679,-0.3536,0.861,500.183,463.292,483.992,54.7,18.4,876.787,8.613667199,17.5913292,883.39,12.339302034,17.561573113
2026-02-01 18:40:00,17.2497,-0.17517,-0.22322,17.5287,0.36663,-0.35254,0.815,500.137,463.308,484.008,54.3,18.3,876.783,8.632743871,17.610284031,883.434,12.485393498,17.550811556
2026-02-01 18:50:00,17.2147,-0.17506,-0.22294,17.5547,0.36693,-0.35366,0.769,500.091,463.246,483.946,54.2,18.2,876.831,8.746738285,17.573334099,883.504,12.773549667,17.564656412
2026-02-01 19:00:00,17.1641,-0.17378,-0.22629,17.432,0.36497,-0.35284,0.907,500.229,463.277,483.977,55.0,18.1,877.786,12.333410206,17.570772208,883.588,12.974100588,17.500583306
2026-02-01 19:10:00,17.1258,-0.17423,-0.22441,17.4206,0.36703,-0.35393,0.846,500.168,463.246,483.946,56.3,18.0,877.097,9.857890561,17.634921684,883.474,12.784473984,17.633400579
2026-02-01 19:20:00,16.9838,-0.17419,-0.22426,17.3067,0.36629,-0.35312,0.923,500.245,463.277,483.977,58.2,17.7,877.058,9.409465488,17.467274276,883.539,12.797150036,17.504646776
2026-02-01 19:30:00,16.9495,-0.17464,-0.22361,17.2415,0.36593,-0.35427,0.477,499.799,463.384,484.084,62.4,17.8,878.204,13.739322803,17.478561678,883.864,13.975077461,17.480070633
2026-02-01 19:40:00,16.9143,-0.17381,-0.22541,17.2953,0.36612,-0.35364,0.877,500.199,463.308,484.008,59.5,17.8,878.122,13.648641821,17.599495299,883.61,13.260800118,17.613899081
2026-02-01 19:50:00,16.8326,-0.17428,-0.22421,17.213,0.36668,-0.35383,0.907,500.229,463.292,483.992,64.4,17.7,878.274,14.000685168,17.477521088,883.934,14.293618017,17.510795705
2026-02-01 20:00:00,16.5876,-0.17419,-0.22501,16.9609,0.36608,-0.35363,0.846,500.168,463.369,484.069,63.4,17.0,878.222,13.014438365,17.03824304,884.431,15.404023369,17.089370049
2026-02-01 20:10:00,16.6105,-0.173,-0.2242,16.8243,0.36686,-0.35395,0.892,500.214,463.369,484.069,64.4,17.0,878.226,13.176347269,17.119835752,884.479,15.706078653,17.156898378
2026-02-01 20:20:00,16.6278,-0.17266,-0.22415,16.8775,0.3664,-0.35326,0.923,500.245,463.384,484.084,65.5,17.0,878.331,13.853001791,17.276392075,884.277,15.348797625,17.380421269
2026-02-01 20:30:00,16.563,-0.17316,-0.22441,16.7818,0.36636,-0.35333,0.892,500.214,463.338,484.038,64.2,16.9,879.719,18.725024064,17.083303078,884.545,15.879286698,17.115239846
2026-02-01 20:40:00,16.6261,-0.17268,-0.22313,16.8914,0.36677,-0.35401,0.923,500.245,463.231,483.931,62.9,17.1,879.759,19.212903956,17.27078066,884.321,15.283012698,17.251950605
2026-02-01 20:50:00,16.5309,-0.17447,-0.22429,16.8268,0.36678,-0.3542,0.83,500.152,463.4,484.1,63.1,17.2,879.474,17.835645476,17.101050526,884.54,15.543480187,16.939126523
2026-02-01 21:00:00,16.5351,-0.17339,-0.22402,16.6901,0.36716,-0.35412,0.846,500.168,462.909,483.609,61.5,17.2,880.314,21.231305023,17.232625205,884.677,16.243487672,17.041803273
2026-02-01 21:10:00,16.5375,-0.17383,-0.22349,16.7974,0.36672,-0.35292,0.877,500.199,463.262,483.962,61.9,17.2,880.052,20.266123969,17.243776063,884.527,15.735856998,17.07316174
2026-02-01 21:20:00,16.5498,-0.17351,-0.22402,16.7278,0.36632,-0.35285,,500.152,463.338,484.038,62.1,17.3,879.925,20.252574264,17.501573047,884.277,15.292748288,17.349282748
2026-02-01 21:30:00,16.4932,-0.17477,-0.22416,16.6499,0.36636,-0.35445,0.923,500.245,463.369,484.069,62.7,17.3,879.916,19.864693362,17.304886187,884.457,15.654401188,17.174150416
2026-02-01 21:40:00,16.4036,-0.17402,-0.22437,16.6154,0.36619,-0.35395,0.8,500.122,463.369,484.069,62.2,17.2,879.89,19.447529559,17.12744694,884.941,16.940606187,16.877550442
2026-02-01 21:50:00,16.4513,-0.17323,-0.22379,16.6671,0.36553,-0.35348,0.907,500.229,463.154,483.854,63.6,17.2,879.89,19.710070504,17.273303021,884.373,15.331236536,17.170104783
2026-02-01 22:00:00,16.3781,-0.1723,-0.22405,16.6286,0.3668,-0.35474,0.369,499.691,463.262,483.962,62.6,17.2,879.951,20.105634849,17.365621617,884.417,15.649482848,17.254984808
2026-02-01 22:10:00,16.3444,-0.17319,-0.22313,16.558,0.36558,-0.35402,0.892,500.214,463.185,483.885,61.8,17.1,879.492,18.330807719,17.3385356,884.51,15.853708011,17.174150416
2026-02-01 22:20:00,16.3065,-0.17352,-0.22418,16.4127,0.36636,-0.3531,0.984,500.306,463.308,484.008,63.0,17.1,879.496,18.565694086,17.460671346,884.501,15.754011136,17.137565794
2026-02-01 22:30:00,16.3033,-0.17298,-0.22251,16.4595,0.36663,-0.35291,0.923,500.245,463.246,483.946,61.6,17.0,879.431,17.702241814,17.116771693,884.725,16.087510351,16.854869043
2026-02-01 22:40:00,16.3502,-0.1716,-0.2232,16.351,0.36738,-0.35382,0.83,500.152,463.123,483.823,61.4,17.0,879.431,17.650257228,17.087891367,884.866,16.815790929,16.964896386
2026-02-01 22:50:00,16.2283,-0.17202,-0.22329,16.351,0.36645,-0.35384,1.0,500.322,463.262,483.962,60.1,16.9,879.413,17.24392032,16.899753702,885.015,16.978700363,16.744115289
2026-02-01 23:00:00,16.0964,-0.17309,-0.22382,16.2374,0.36665,-0.35396,0.892,500.214,463.292,483.992,60.5,16.9,879.396,16.929695525,16.760700262,885.046,16.972348085,16.675821974
2026-02-01 23:10:00,16.0205,-0.17236,-0.22382,16.1311,0.36685,-0.35296,0.938,500.26,463.154,483.854,60.4,16.7,879.365,16.514133353,16.59459666,885.33,17.503025891,16.377318681
2026-02-01 23:20:00,15.9759,-0.17217,-0.22256,15.9511,0.36496,-0.35394,0.907,500.229,463.246,483.946,60.7,16.7,880.849,22.209323745,16.65826296,885.535,18.283748476,16.382773589
2026-02-01 23:30:00,15.9312,-0.17232,-0.22385,15.8758,0.36694,-0.35412,0.861,500.183,463.783,484.483,60.7,16.6,880.774,21.56525453,16.457134484,885.522,17.907310667,16.200800684
2026-02-01 23:40:00,15.9296,-0.17164,-0.22196,15.961,0.36664,-0.3543,0.938,500.26,463.2,483.9,61.0,16.6,880.765,21.61944805,16.506044525,885.549,18.032952316,16.214194009
2026-02-01 23:50:00,15.9693,-0.17281,-0.22302,15.8452,0.3661,-0.3539,1.0,500.322,463.246,483.946,60.8,16.5,880.831,21.945907811,16.549525836,885.514,17.971914372,16.253404992
2026-02-02 00:00:00,15.9784,-0.17188,-0.22308,15.8924,0.36561,-0.35453,1.015,500.337,463.277,483.977,62.0,16.5,880.822,22.074329752,16.639673889,885.33,17.623255361,16.444112832
2026-02-02 00:10:00,16.0007,-0.17254,-0.22309,16.0213,0.36533,-0.35456,0.969,500.291,463.262,483.962,62.5,16.5,880.792,21.801925457,16.551013271,885.326,17.500545397,16.384297309
2026-02-02 00:20:00,15.9428,-0.17176,-0.2234,15.8312,0.36512,-0.35407,1.046,500.368,463.262,483.962,63.3,16.3,880.779,21.524691461,16.424153595,885.407,17.448046646,16.185908563
2026-02-02 00:30:00,15.8212,-0.17217,-0.22314,15.851,0.3669,-0.35377,1.061,500.383,463.123,483.823,63.2,16.1,880.735,21.057242538,16.256383231,885.449,17.583665625,16.173507297
2026-02-02 00:40:00,15.7359,-0.1706,-0.22275,15.7301,0.36556,-0.35464,1.0,500.322,463.277,483.977,62.9,16.0,880.739,20.704763136,16.052204661,885.464,17.525886892,16.11007045
2026-02-02 00:50:00,15.6514,-0.17122,-0.22262,15.7806,0.36606,-0.35442,1.123,500.445,463.185,483.885,63.7,16.0,880.796,20.914590489,16.04969272,885.462,17.254229747,15.963328154
2026-02-02 01:00:00,15.6497,-0.17148,-0.22173,15.58,0.36586,-0.35389,1.015,500.337,463.262,483.962,64.0,15.9,880.717,20.63090281,16.057132888,885.68,17.983430002,15.913000335
2026-02-02 01:10:00,15.5543,-0.17092,-0.2224,15.3914,0.36657,-0.35482,1.077,500.399,463.277,483.977,64.5,15.7,880.717,20.150915236,15.790473125,885.79,17.889529882,15.631024895
2026-02-02 01:20:00,15.5949,-0.17056,-0.2231,15.5692,0.3659,-0.3546,0.892,500.214,463.154,483.854,65.5,15.7,880.708,20.550815985,16.031442738,885.606,17.870346941,16.004774996
2026-02-02 01:30:00,15.5609,-0.17093,-0.22196,15.536,0.36589,-0.35356,1.03,500.352,463.2,483.9,65.0,15.8,880.717,20.448727445,15.955924352,885.541,17.452778457,15.908588559
2026-02-02 01:40:00,15.4886,-0.17145,-0.22238,15.3473,0.36613,-0.35445,0.584,499.906,463.308,484.008,64.2,15.8,880.651,20.055915096,15.875580493,885.552,17.109215627,15.694739449
2026-02-02 01:50:00,15.2423,-0.17202,-0.22104,15.0411,0.36626,-0.35502,0.907,500.229,463.246,483.946,65.3,15.4,880.638,19.22749053,15.442503833,885.641,16.644935207,15.250869748
2026-02-02 02:00:00,15.138,-0.17142,-0.22084,14.8696,0.3659,-0.35386,1.015,500.337,463.262,483.962,65.3,15.3,880.651,19.24480635,15.424964523,885.645,16.590171453,15.21208876
2026-02-02 02:10:00,15.016,-0.17038,-0.22264,14.7363,0.36726,-0.35532,1.03,500.352,463.246,483.946,63.8,15.1,880.695,19.185233239,15.299944868,886.09,17.97348897,15.050917817
2026-02-02 02:20:00,14.9483,-0.1712,-0.2226,14.6784,0.36711,-0.35424,1.03,500.352,463.246,483.946,63.5,15.2,880.682,19.057685498,15.256244222,886.099,17.933397753,15.009842388
2026-02-02 02:30:00,14.8521,-0.17022,-0.22324,14.5784,0.36629,-0.35448,1.061,500.383,463.262,483.962,62.5,15.0,880.634,18.675591851,15.144250137,886.095,17.737118811,14.909155211
2026-02-02 02:40:00,14.8185,-0.1707,-0.22156,14.5002,0.36743,-0.35405,1.077,500.399,463.185,483.885,62.1,14.8,880.612,18.331829967,14.999233054,886.095,17.567429077,14.814883137
2026-02-02 02:50:00,14.6541,-0.16989,-0.22043,14.3343,0.36684,-0.35398,1.061,500.383,463.308,484.008,61.4,14.7,880.586,18.069295921,14.907699227,886.09,17.299016613,14.676210952
2026-02-02 03:00:00,14.6205,-0.16948,-0.22161,14.3747,0.36644,-0.3547,0.984,500.306,,483.9,60.9,14.6,880.542,17.876982305,14.892781812,886.081,17.181537919,14.629747541
2026-02-02 03:10:00,14.3992,-0.16855,-0.22118,14.124,0.36748,-0.35394,1.0,500.322,463.277,483.977,60.9,14.4,880.516,17.352347248,14.655636313,886.373,17.797090383,14.361683476
2026-02-02 03:20:00,14.3047,-0.16943,-0.22082,13.9478,0.36802,-0.35372,0.984,500.306,463.461,484.161,63.0,14.4,880.485,16.987916722,14.517939181,886.364,17.634100967,14.289936331
2026-02-02 03:30:00,14.1873,-0.16852,-0.22073,13.9825,0.3684,-0.35535,0.984,500.306,463.292,483.992,61.9,14.3,880.45,16.713861219,14.438807076,886.368,17.489461419,14.201224346
2026-02-02 03:40:00,14.3148,-0.16958,-0.2205,13.885,0.36671,-0.3541,0.984,500.306,463.262,483.962,62.0,14.5,880.402,16.680127592,14.520346334,886.315,17.354996881,14.237247838
2026-02-02 03:50:00,14.298,-0.16915,-0.22074,13.8782,0.36717,-0.35416,1.061,500.383,463.338,484.038,61.7,14.5,880.358,,14.488365039,886.289,,14.155733501
2026-02-02 04:00:00,14.2245,-0.17006,-0.22029,13.8485,0.36784,-0.35424,1.092,500.414,462.863,483.563,61.3,14.4,880.327,16.421287888,14.533234253,886.249,17.034229417,14.196928915
2026-02-02 04:10:00,14.1857,-0.16891,-0.22089,13.7108,0.36773,-0.35513,1.153,500.475,463.308,484.008,60.6,14.5,883.702,29.041685494,14.493617319,886.872,19.220243302,14.109828128
2026-02-02 04:20:00,14.1324,-0.16885,-0.21975,13.7176,0.36761,-0.3532,1.046,500.368,463.246,483.946,60.8,14.5,884.149,30.488572714,14.363584537,887.048,19.617784457,13.962990396
2026-02-02 04:30:00,13.9478,-0.16929,-0.22023,13.6717,0.36755,-0.35463,1.123,500.445,463.216,483.916,61.3,14.2,884.062,29.88960276,14.212581247,887.018,19.299032227,13.848580926
2026-02-02 04:40:00,13.8145,-0.16926,-0.22049,13.4552,0.36762,-0.35438,1.107,500.429,463.338,484.038,62.0,14.1,884.026,29.442530158,14.039417701,887.013,19.06206154,13.727376394
2026-02-02 04:50:00,13.7066,-0.16893,-0.22005,13.3629,0.36682,-0.35387,1.092,500.414,463.262,483.962,62.4,14.0,883.978,28.90922714,13.843418409,887.013,18.875730137,13.623858948
2026-02-02 05:00:00,13.5984,-0.16889,-0.21924,13.3141,0.36759,-0.35436,1.061,500.383,462.863,483.563,62.2,13.8,883.991,28.925919243,13.825532589,887.159,19.233740027,13.517734503
2026-02-02 05:10:00,13.5396,-0.16943,-0.22017,13.2106,0.36853,-0.35476,1.0,500.322,463.246,483.946,62.6,13.7,883.974,28.612742978,13.687061666,887.141,18.993959945,13.422128407
2026-02-02 05:20:00,13.3629,-0.16822,-0.21935,13.0098,0.36698,-0.35497,1.077,500.399,463.338,484.038,62.4,13.5,883.974,28.445065184,13.593907336,887.132,18.626100212,13.23656442
2026-02-02 05:30:00,13.2654,-0.16806,-0.21898,12.9152,0.36839,-0.35523,1.046,500.368,463.354,484.054,62.1,13.5,884.756,31.126893777,13.450081126,887.513,19.906092815,13.15169763
2026-02-02 05:40:00,13.4176,-0.16846,-0.21899,13.0106,0.36924,-0.35461,1.061,500.383,463.292,483.992,63.2,13.5,884.701,31.077172604,13.537362606,887.243,19.158050697,13.300194591
2026-02-02 05:50:00,13.2457,-0.16989,-0.21898,12.8713,0.36879,-0.35455,1.015,500.337,463.277,483.977,62.8,13.3,884.67,30.594008373,13.333702305,887.283,18.899580204,13.07303307
2026-02-02 06:00:00,13.124,-0.16711,-0.21883,12.9152,0.36807,-0.35455,1.03,500.352,463.308,484.008,63.1,13.1,884.6,30.201917329,13.262115851,887.424,19.258469399,12.977842979
2026-02-02 06:10:00,13.3073,-0.16712,-0.2179,13.0072,0.36876,-0.35469,1.077,500.399,463.308,484.008,63.8,13.3,884.431,29.975250008,13.489259301,886.96,18.244549126,13.383928844
2026-02-02 06:20:00,13.5064,-0.16832,-0.21886,13.1119,0.36707,-0.35612,1.077,500.399,463.185,483.885,63.9,13.2,884.382,30.109116665,13.665998999,886.788,17.776396216,13.483181144
2026-02-02 06:30:00,13.5363,-0.16761,-0.21833,13.1531,0.36809,-0.35437,1.03,500.352,463.338,484.038,62.9,13.6,884.25,29.676837918,13.701614586,886.655,17.409905526,13.557434822
2026-02-02 06:40:00,13.5337,-0.16984,-0.2189,13.0828,0.36688,-0.35454,1.107,500.429,463.308,484.008,61.0,13.6,884.171,29.317337404,13.666936513,886.704,17.066800892,13.264451804
2026-02-02 06:50:00,13.1463,-0.16873,-0.21795,12.7618,0.36789,-0.35561,0.631,499.953,463.338,484.038,61.9,13.6,884.578,30.281520456,13.352301551,887.225,18.68645131,13.075799992
2026-02-02 07:00:00,13.1274,-0.16788,-0.21774,12.6859,0.3684,-0.35565,0.569,499.891,463.277,483.977,61.0,13.3,884.586,29.959699519,13.156798781,887.309,18.577182104,12.839604594
2026-02-02 07:10:00,13.1119,-0.16921,-0.21703,12.609,0.36916,-0.3548,1.077,500.399,463.277,483.977,63.0,13.2,884.448,29.316591903,13.087822241,887.323,18.56939057,12.806027583
2026-02-02 07:20:00,12.9393,-0.16825,-0.21631,12.4896,0.36869,-0.35475,1.046,500.368,463.338,484.038,59.7,13.3,884.439,,13.073941567,887.362,,12.747168217
2026-02-02 07:30:00,13.2088,-0.16711,-0.21569,12.6893,0.36869,-0.35572,1.107,500.429,463.277,483.977,62.3,13.4,884.387,29.241385856,13.173480477,886.735,17.106497677,13.221741301
2026-02-02 07:40:00,13.7542,-0.16821,-0.21641,12.8747,0.36961,-0.3544,1.123,500.445,463.338,484.038,59.1,13.5,884.387,29.584997336,13.364375743,886.496,16.263672298,13.252816623
2026-02-02 07:50:00,14.3747,-0.16927,-0.21729,13.0063,0.36824,-0.35522,1.092,500.414,463.415,484.115,56.6,14.0,884.215,29.351347154,13.593907336,886.448,16.467603627,13.466391968
2026-02-02 08:00:00,14.733,-0.17017,-0.21667,12.9186,0.3684,-0.35505,1.046,500.368,463.384,484.084,53.8,14.6,884.167,28.900203819,13.443552313,886.351,15.930152835,13.37045769
2026-02-02 08:10:00,14.6843,-0.16935,-0.21603,12.7299,0.36796,-0.35449,1.123,500.445,463.354,484.054,57.1,14.7,884.281,29.313819596,13.435173469,886.774,17.226421912,13.206888244
2026-02-02 08:20:00,14.4716,-0.16921,-0.21644,13.0553,0.36748,-0.35478,1.123,500.445,463.308,484.008,54.8,14.5,883.351,26.006355974,13.540621831,886.139,15.389577319,13.513042011
2026-02-02 08:30:00,14.3789,-0.1684,-0.21557,13.1651,0.36681,-0.35567,0.953,500.275,463.384,484.084,57.0,14.4,883.035,25.176210044,13.739607385,886.09,15.374413026,13.606986737
2026-02-02 08:40:00,14.0715,-0.16742,-0.2152,13.1317,0.36755,-0.35622,1.061,500.383,463.262,483.962,53.7,14.4,882.974,24.850547554,13.686123153,885.976,14.603733835,13.416997017
2026-02-02 08:50:00,13.7686,-0.16614,-0.21319,13.0321,0.36796,-0.35475,1.23,500.552,463.323,484.023,52.9,14.2,882.668,23.445474574,13.54481309,886.108,14.989478144,13.355528964
2026-02-02 09:00:00,13.7567,-0.16731,-0.21351,12.8988,0.36746,-0.3562,0.677,499.999,463.292,483.992,55.3,14.4,883.588,27.090384805,13.647726767,885.932,14.431610731,13.413296552
2026-02-02 09:10:00,13.8468,-0.16706,-0.21387,13.045,0.36762,-0.35771,0.6,499.922,463.292,483.992,54.4,14.3,882.055,21.559361697,13.777633847,885.663,13.723210945,13.581727861
2026-02-02 09:20:00,13.9774,-0.16663,-0.21319,13.1935,0.36801,-0.35687,1.138,500.46,463.323,484.023,54.3,14.3,882.055,21.762429562,13.890449327,885.654,13.771937907,13.627600926
2026-02-02 09:30:00,13.8646,-0.16749,-0.21386,13.1351,0.36813,-0.35694,1.092,500.414,463.277,483.977,52.4,14.5,881.981,21.427381661,13.858910188,885.557,13.499841569,13.679085789
2026-02-02 09:40:00,14.0181,-0.16733,-0.21336,13.5516,0.36809,-0.35737,1.107,500.429,463.308,484.008,51.1,14.5,881.736,20.775705018,14.008714273,885.273,12.966581482,13.976154481
2026-02-02 09:50:00,14.3578,-0.16748,-0.21357,13.6938,0.3673,-0.35634,1.046,500.368,463.354,484.054,54.4,15.0,881.623,21.132606088,14.443068861,884.892,12.18587039,14.338399888
2026-02-02 10:00:00,14.5221,-0.16693,-0.21247,13.7865,0.3671,-0.35681,1.061,500.383,463.308,484.008,51.7,14.9,879.514,13.410359828,14.558991697,884.536,10.812019146,14.318893736
2026-02-02 10:10:00,14.5457,-0.16725,-0.21272,13.9843,0.36679,-0.35787,0.646,499.968,463.277,483.977,54.5,14.8,879.033,11.695359198,14.611104366,884.272,10.115723353,14.483603635
2026-02-02 10:20:00,14.8671,-0.16757,-0.21288,14.3148,0.36647,-0.35745,1.138,500.46,463.967,484.667,51.2,15.3,878.688,11.159214438,15.034009835,883.991,9.465231115,14.709275844
2026-02-02 10:30:00,14.8219,-0.16798,-0.21302,14.4009,0.36541,-0.35908,0.554,499.876,463.308,484.008,50.6,15.3,878.318,9.575127616,14.926954521,883.934,9.108619113,14.630240758
2026-02-02 10:40:00,15.138,-0.16915,-0.21423,14.586,0.36503,-0.35748,1.184,500.506,463.338,484.038,50.0,15.2,876.979,5.090602428,15.232950343,883.5,8.152021301,15.005497333
2026-02-02 10:50:00,15.1873,-0.16873,-0.21272,14.9626,0.36673,-0.35734,1.077,500.399,463.369,484.069,50.8,15.3,876.39,3.113494772,15.365078364,883.176,7.281025181,15.198501698
2026-02-02 11:00:00,15.4238,-0.16886,-0.21393,14.9843,0.36554,-0.35794,1.169,500.491,463.338,484.038,48.2,15.8,876.328,3.27544663,15.584580162,883.009,6.952858662,15.365078364
2026-02-02 11:10:00,15.5667,-0.16907,-0.21434,14.9642,0.3666,-0.35802,0.769,500.091,463.323,484.023,48.0,16.0,875.705,1.221012075,15.744780576,882.913,6.858466249,15.51319846
2026-02-02 11:20:00,15.6489,-0.17009,-0.21344,15.0244,0.36653,-0.35762,1.23,500.552,463.722,484.422,49.4,16.3,875.187,-0.704845626,15.75704972,882.729,6.200873514,15.532276453
2026-02-02 11:30:00,15.9362,-0.16937,-0.21398,15.2073,0.36443,-0.35763,1.323,500.645,463.308,484.008,46.3,16.6,874.677,-1.994417777,16.106097475,882.764,7.071964027,15.943094675
2026-02-02 11:40:00,16.0816,-0.1704,-0.21591,15.413,0.36519,-0.35809,1.123,500.445,463.246,483.946,48.4,16.7,873.875,-4.847939349,16.196322097,882.077,4.613662817,16.012631609
2026-02-02 11:50:00,16.117,-0.16988,-0.21507,15.5734,0.36476,-0.35732,1.153,500.475,463.338,484.038,45.8,16.9,873.98,-4.328800745,16.265369577,882.029,4.613869312,16.113026491
2026-02-02 12:00:00,16.3567,-0.17105,-0.21525,15.8154,0.36505,-0.3567,1.184,500.506,463.323,484.023,46.5,17.2,873.661,-5.247023754,16.421690931,881.627,3.34586501,16.248426019
2026-02-02 12:10:00,16.3789,-0.17081,-0.21684,15.8874,0.36402,-0.35615,0.677,499.999,463.43,484.13,45.5,17.4,873.33,-6.325487189,16.514059867,881.527,3.325689763,16.446134554
2026-02-02 12:20:00,16.4702,-0.17159,-0.21643,15.9461,0.365,-0.35533,0.646,499.968,463.338,484.038,44.8,17.4,873.029,-7.374636155,16.560039517,881.309,2.678530724,16.542040827
2026-02-02 12:30:00,16.6777,-0.1723,-0.2175,16.36,0.36546,-0.35476,0.969,500.291,463.323,484.023,44.6,17.7,873.072,-6.800095472,16.789394473,881.151,2.392076092,16.712988233
2026-02-02 12:40:00,16.8497,-0.1716,-0.21933,16.3444,0.36435,-0.35498,0.615,499.937,463.246,483.946,44.3,17.6,872.872,-7.446127834,16.848321616,881.081,2.355223198,16.838756307
2026-02-02 12:50:00,16.8849,-0.17306,-0.2185,16.3954,0.36388,-0.35535,0.554,499.876,463.246,483.946,43.6,17.7,872.73,-8.010924016,16.831208107,880.98,1.969976738,16.835736672
2026-02-02 13:00:00,16.9519,-0.17337,-0.21761,16.6023,0.36349,-0.35503,0.969,500.291,463.323,484.023,43.4,18.0,872.764,-7.398268838,17.100540314,880.726,1.603861623,17.16298858
2026-02-02 13:10:00,17.2139,-0.17404,-0.22002,16.7638,0.3626,-0.35334,1.015,500.337,463.262,483.962,42.7,18.0,872.336,-8.704112275,17.269236521,880.59,1.370781648,17.317626832
2026-02-02 13:20:00,17.3792,-0.17252,-0.22032,16.9633,0.36324,-0.35577,1.061,500.383,463.338,484.038,43.2,17.9,872.453,-8.021764108,17.403885939,880.559,1.476708962,17.441239612
