timestamp,ZS-0-0D-QJ-1_temperature,ZS-0-0D-QJ-1_xAxisAngle,ZS-0-0D-QJ-1_yAxisAngle,ZS-0-1D-QJ-1_temperature,ZS-0-1D-QJ-1_xAxisAngle,ZS-0-1D-QJ-1_yAxisAngle,ZS-0-1L-LX-1_beamPierRelativeDisplacement,ZS-0-1L-LX-1_measureDisplacement,ZS-0-1L-LX-2_beamPierRelativeDisplacement,ZS-0-1L-LX-2_measureDisplacement,ZS-0-1L-LX-3_beamPierRelativeDisplacement,ZS-0-1L-LX-3_measureDisplacement,ZS-0-1L-LX-4_beamPierRelativeDisplacement,ZS-0-1L-LX-4_measureDisplacement,ZS-0-1L-WSD-1_humidity,ZS-0-1L-WSD-1_temperature,ZS-0-1L-YB-1_frequency,ZS-0-1L-YB-1_strain,ZS-0-1L-YB-1_temperature,ZS-0-1L-YB-2_frequency,ZS-0-1L-YB-2_strain,ZS-0-1L-YB-2_temperature
2026-02-16 18:30:00,23.26537994530538,0.37463189608021874,-0.40955176845943486,22.45262515952598,-0.20824849589790337,-0.21863667274384685,-0.5107748283752861,490.1352251716247,-4.196926061159289,501.34107393884074,-0.05943947007766103,591.0765605299224,0.6004790528233152,508.33338833181404,74.97821330902461,23.036645396536006,845.7458860411899,-12.3259039655254,23.875113686534554,870.2904823798627,-17.75732589038627,22.521653411859038
2026-02-16 18:40:00,23.262608158614402,0.3746355013673655,-0.409552871467639,22.450097037374658,-0.20824436189608023,-0.2186396490428441,-0.5105565217391305,490.13544347826087,-4.19539844819717,501.34260155180283,-0.05941160347190498,591.0765883965281,0.6002554644808743,508.3330738377393,74.98318140382862,23.03372835004558,845.7463304347826,-12.328067544034782,23.872983284686956,870.2896695652174,-17.76372193032174,22.51979816435652
2026-02-16 18:50:00,23.259836371923427,0.3746391066545123,-0.40955397447584324,22.447568915223336,-0.20824022789425706,-0.2186426253418414,-0.5103382151029748,490.135661784897,-4.193870835235052,501.344129164765,-0.05938373686614892,591.0766162631339,0.6000318761384335,508.3327593436645,74.98814949863264,23.03081130355515,845.7467748283752,-12.330231122544165,23.87085288283936,870.2888567505721,-17.770117970257207,22.517942916854004
2026-02-16 19:00:00,23.257064585232452,0.37464271194165905,-0.4095550774840474,22.445040793072014,-0.20823609389243392,-0.21864560164083865,-0.5101199084668192,490.1358800915332,-4.192343222272934,501.3456567777271,-0.05935587026039287,591.0766441297396,0.5998082877959927,508.33244484958976,74.99311759343665,23.02789425706472,845.747219221968,-12.332394701053547,23.86872248099176,870.2880439359268,-17.776514010192678,22.516087669351485
2026-02-16 19:10:00,23.254292798541478,0.3746463172288058,-0.4095561804922516,22.442512670920692,-0.20823195989061075,-0.21864857793983591,-0.5099016018306637,490.13609839816934,-4.190815609310817,501.3471843906892,-0.05932800365463682,591.0766719963455,0.5995846994535519,508.33213035551506,74.99808568824066,23.024977210574292,845.7476636155607,-12.334558279562929,23.866592079144162,870.2872311212815,-17.782910050128148,22.51423242184897
2026-02-16 19:20:00,23.251521011850503,0.3746499225159526,-0.4095572835004558,22.43998454876937,-0.2082278258887876,-0.21865155423883317,-0.5096832951945081,490.1363167048055,-4.189287996348698,501.3487120036513,-0.05930013704888076,591.0766998629512,0.5993611111111111,508.3318158614403,75.00305378304466,23.022060164083864,845.7481080091533,-12.33672185807231,23.864461677296568,870.2864183066362,-17.789306090063615,22.51237717434645
2026-02-16 19:30:00,23.248749225159525,0.37465352780309935,-0.40955838650866,22.43745642661805,-0.20822369188696443,-0.21865453053783043,-0.5094649885583524,490.13653501144165,-4.187760383386582,501.35023961661346,-0.05927227044312471,591.0767277295569,0.5991375227686703,508.33150136736555,75.00802187784868,23.019143117593437,845.748552402746,-12.338885436581693,23.86233127544897,870.2856054919909,-17.795702129999086,22.510521926843936
2026-02-16 19:40:00,23.24597743846855,0.3746571330902461,-0.4095594895168642,22.434928304466727,-0.2082195578851413,-0.21865750683682772,-0.5092466819221968,490.1367533180778,-4.186232770424463,501.35176722957556,-0.05924440383736866,591.0767555961627,0.5989139344262295,508.3311868732908,75.01298997265269,23.016226071103006,845.7489967963387,-12.341049015091075,23.86020087360137,870.2847926773455,-17.802098169934553,22.508666679341417
2026-02-16 19:50:00,23.243205651777576,0.3746607383773929,-0.4095605925250684,22.432400182315405,-0.20821542388331815,-0.21866048313582498,-0.5090283752860412,490.13697162471396,-4.1847051574623455,501.35329484253765,-0.059216537231612604,591.0767834627684,0.5986903460837887,508.33087237921603,75.0179580674567,23.013309024612578,845.7494411899313,-12.343212593600457,23.858070471753773,870.2839798627002,-17.808494209870023,22.5068114318389
2026-02-16 20:00:00,23.2404338650866,0.37466434366453966,-0.4095616955332726,22.429872060164083,-0.20821128988149498,-0.21866345943482224,-0.5088100686498856,490.1371899313501,-4.183177544500228,501.3548224554998,-0.05918867062585655,591.0768113293742,0.5984667577413479,508.3305578851413,75.02292616226072,23.01039197812215,845.749885583524,-12.34537617210984,23.85594006990618,870.2831670480549,-17.814890249805494,22.504956184336383
