bridge_name,sensor_id,sensor_type,device_health,availability,project_score,dominant_issue,missing_ratio,stuck_ratio,drift_ratio,spike_ratio
西樵水道特大桥_20251201_20260318,XQSD-D-3D-BB-1,temperature,80.332,80.096,80.261,known_system_gap,0.1990,0.0716,0.0000,0.0000
西樵水道特大桥_20251201_20260318,XQSD-C-2L-BB-1,deflection,80.553,80.004,80.388,known_system_gap,0.2757,0.0001,0.0010,0.0004
西樵水道特大桥_20251201_20260318,XQSD-B-2L-BB-1,deflection,80.887,80.004,80.622,known_system_gap,0.2752,0.0001,0.0001,0.0000
西樵水道特大桥_20251201_20260318,XQSD-C-2L-BB-1,temperature,80.932,80.153,80.698,known_system_gap,0.2040,0.0641,0.0000,0.0000
西樵水道特大桥_20251201_20260318,XQSD-A-2L-BB-1,deflection,81.021,80.004,80.715,known_system_gap,0.2741,0.0002,0.0005,0.0000
西樵水道特大桥_20251201_20260318,XQSD-D-1L-BB-1,temperature,81.008,80.130,80.745,known_system_gap,0.2016,0.0661,0.0000,0.0000
西樵水道特大桥_20251201_20260318,XQSD-C-3L-YB-1,temperature,81.213,80.064,80.868,known_system_gap,0.2018,0.0601,0.0031,0.0004
西樵水道特大桥_20251201_20260318,XQSD-B-1L-YB-1,frequency,81.388,80.046,80.985,known_system_gap,0.2019,0.0000,0.0706,0.0098
西樵水道特大桥_20251201_20260318,XQSD-2-4D-LX-2,measureDisplacement,82.348,80.023,81.651,known_system_gap,0.2653,0.0030,0.0000,0.0000
西樵水道特大桥_20251201_20260318,XQSD-1-2D-LX-2,beamPierRelativeDisplacement,82.557,80.130,81.829,known_system_gap,0.2525,0.0002,0.0015,0.0155
西樵水道特大桥_20251201_20260318,XQSD-1-1D-LX-2,measureDisplacement,82.906,80.012,82.038,known_system_gap,0.2655,0.0005,0.0000,0.0000
西樵水道特大桥_20251201_20260318,XQSD-1-3D-LX-2,measureDisplacement,82.989,80.004,82.093,known_system_gap,0.2655,0.0003,0.0000,0.0000
西樵水道特大桥_20251201_20260318,XQSD-1-1D-LX-1,beamPierRelativeDisplacement,82.938,80.140,82.098,known_system_gap,0.2537,0.0003,0.0024,0.0071
西樵水道特大桥_20251201_20260318,XQSD-1-4D-LX-2,measureDisplacement,83.042,80.004,82.131,known_system_gap,0.2650,0.0005,0.0000,0.0000
西樵水道特大桥_20251201_20260318,XQSD-D-1L-YB-1,frequency,83.222,80.064,82.274,known_system_gap,0.2010,0.0311,0.0000,0.0275
西樵水道特大桥_20251201_20260318,XQSD-2-3D-LX-2,measureDisplacement,83.335,80.012,82.338,known_system_gap,0.2636,0.0005,0.0000,0.0000
西樵水道特大桥_20251201_20260318,XQSD-1-4D-LX-1,beamPierRelativeDisplacement,83.519,80.096,82.492,known_system_gap,0.2518,0.0003,0.0000,0.0123
西樵水道特大桥_20251201_20260318,XQSD-B-3L-YB-1,temperature,84.491,80.057,83.161,known_system_gap,0.2016,0.0462,0.0038,0.0004
西樵水道特大桥_20251201_20260318,XQSD-D-2L-YB-1,temperature,84.511,80.085,83.183,known_system_gap,0.1996,0.0480,0.0033,0.0006
西樵水道特大桥_20251201_20260318,XQSD-2-1D-LX-2,beamPierRelativeDisplacement,84.614,80.078,83.253,known_system_gap,0.2502,0.0001,0.0012,0.0075
西樵水道特大桥_20251201_20260318,XQSD-A-2L-BB-1,temperature,84.629,80.163,83.289,known_system_gap,0.2003,0.0520,0.0000,0.0000
西樵水道特大桥_20251201_20260318,XQSD-2-3D-LX-1,beamPierRelativeDisplacement,84.695,80.158,83.334,known_system_gap,0.2475,0.0002,0.0013,0.0064
西樵水道特大桥_20251201_20260318,XQSD-B-1L-YB-1,temperature,84.749,80.046,83.338,known_system_gap,0.2019,0.0453,0.0034,0.0004
西樵水道特大桥_20251201_20260318,XQSD-1-2D-LX-1,beamPierRelativeDisplacement,84.949,80.172,83.516,known_system_gap,0.2446,0.0001,0.0020,0.0072
西樵水道特大桥_20251201_20260318,XQSD-2-2D-LX-1,beamPierRelativeDisplacement,85.349,80.105,83.776,known_system_gap,0.2439,0.0003,0.0001,0.0090
西樵水道特大桥_20251201_20260318,XQSD-2-2D-LX-2,beamPierRelativeDisplacement,85.359,80.098,83.781,known_system_gap,0.2441,0.0004,0.0000,0.0091
西樵水道特大桥_20251201_20260318,XQSD-2-4D-QJ-1,yAxisAngle,85.491,80.110,83.877,known_system_gap,0.2033,0.0003,0.0435,0.0154
西樵水道特大桥_20251201_20260318,XQSD-B-2L-YB-1,temperature,85.724,80.067,84.027,known_system_gap,0.2001,0.0422,0.0040,0.0005
西樵水道特大桥_20251201_20260318,XQSD-1-3D-LX-2,beamPierRelativeDisplacement,85.852,80.089,84.123,known_system_gap,0.2515,0.0004,0.0000,0.0002
西樵水道特大桥_20251201_20260318,XQSD-1-1D-LX-2,beamPierRelativeDisplacement,86.004,80.119,84.238,known_system_gap,0.2508,0.0003,0.0000,0.0001
西樵水道特大桥_20251201_20260318,XQSD-1-4D-LX-2,beamPierRelativeDisplacement,86.295,80.121,84.443,known_system_gap,0.2494,0.0004,0.0000,0.0001
西樵水道特大桥_20251201_20260318,XQSD-A-3L-YB-1,temperature,86.489,80.067,84.563,known_system_gap,0.2001,0.0390,0.0040,0.0005
西樵水道特大桥_20251201_20260318,XQSD-2-4D-LX-1,beamPierRelativeDisplacement,87.136,80.108,85.028,known_system_gap,0.2361,0.0002,0.0000,0.0084
西樵水道特大桥_20251201_20260318,XQSD-A-1L-YB-1,temperature,87.308,80.046,85.130,known_system_gap,0.2019,0.0346,0.0035,0.0003
西樵水道特大桥_20251201_20260318,XQSD-A-2L-YB-1,temperature,87.560,80.067,85.312,known_system_gap,0.2002,0.0345,0.0039,0.0006
西樵水道特大桥_20251201_20260318,XQSD-2-3D-LX-2,beamPierRelativeDisplacement,87.662,80.130,85.403,known_system_gap,0.2417,0.0007,0.0000,0.0018
西樵水道特大桥_20251201_20260318,XQSD-C-2L-YB-1,temperature,87.729,80.064,85.429,known_system_gap,0.2010,0.0337,0.0030,0.0004
西樵水道特大桥_20251201_20260318,XQSD-A-1L-BB-1,temperature,87.971,80.151,85.625,known_system_gap,0.2024,0.0362,0.0000,0.0000
西樵水道特大桥_20251201_20260318,XQSD-A-3L-BB-2,temperature,88.715,80.153,86.146,known_system_gap,0.2023,0.0332,0.0000,0.0000
西樵水道特大桥_20251201_20260318,XQSD-2-4D-LX-2,beamPierRelativeDisplacement,88.790,80.087,86.179,known_system_gap,0.2346,0.0032,0.0000,0.0012
西樵水道特大桥_20251201_20260318,XQSD-2-1D-QJ-1,yAxisAngle,89.010,80.089,86.333,known_system_gap,0.2059,0.0000,0.0220,0.0142
西樵水道特大桥_20251201_20260318,XQSD-C-3L-YB-1,frequency,89.427,80.064,86.618,known_system_gap,0.2018,0.0020,0.0000,0.0270
西樵水道特大桥_20251201_20260318,XQSD-B-2D-WSD-1,temperature,89.606,80.089,86.751,known_system_gap,0.2059,0.0267,0.0000,0.0000
西樵水道特大桥_20251201_20260318,XQSD-C-1L-YB-1,frequency,90.710,80.064,87.516,known_system_gap,0.2010,0.0176,0.0000,0.0099
西樵水道特大桥_20251201_20260318,XQSD-B-2L-YB-1,frequency,90.960,80.067,87.692,known_system_gap,0.2001,0.0207,0.0000,0.0103
西樵水道特大桥_20251201_20260318,XQSD-B-2D-WSD-1,humidity,93.010,80.089,89.134,known_system_gap,0.2057,0.0127,0.0000,0.0000
西樵水道特大桥_20251201_20260318,XQSD-D-2L-YB-1,frequency,93.207,80.085,89.271,known_system_gap,0.1996,0.0130,0.0000,0.0075
西樵水道特大桥_20251201_20260318,XQSD-1-2D-QJ-1,xAxisAngle,94.348,80.131,90.083,known_system_gap,0.2035,0.0001,0.0044,0.0079
西樵水道特大桥_20251201_20260318,XQSD-A-2D-BB-2,pressure,95.356,80.172,90.801,known_system_gap,0.2027,0.0002,0.0000,0.0061
西樵水道特大桥_20251201_20260318,XQSD-D-2D-BB-2,pressure,95.835,80.156,91.131,known_system_gap,0.2012,0.0004,0.0000,0.0058
西樵水道特大桥_20251201_20260318,XQSD-A-3D-BB-1,temperature,95.904,80.076,91.156,known_system_gap,0.2009,0.0051,0.0000,0.0001
西樵水道特大桥_20251201_20260318,XQSD-2-1D-QJ-1,temperature,96.017,80.089,91.239,known_system_gap,0.2059,0.0000,0.0000,0.0000
西樵水道特大桥_20251201_20260318,XQSD-C-3D-BB-1,pressure,96.130,80.142,91.333,known_system_gap,0.2037,0.0002,0.0000,0.0017
西樵水道特大桥_20251201_20260318,XQSD-D-3D-BB-1,pressure,96.156,80.096,91.338,known_system_gap,0.1990,0.0004,0.0018,0.0054
西樵水道特大桥_20251201_20260318,XQSD-C-3L-BB-2,temperature,96.242,80.078,91.393,known_system_gap,0.2034,0.0014,0.0000,0.0000
西樵水道特大桥_20251201_20260318,XQSD-C-2L-BB-1,pressure,96.211,80.153,91.394,known_system_gap,0.2040,0.0000,0.0004,0.0003
西樵水道特大桥_20251201_20260318,XQSD-B-2D-BB-2,pressure,96.300,80.119,91.446,known_system_gap,0.1999,0.0003,0.0000,0.0056
西樵水道特大桥_20251201_20260318,XQSD-2-3D-QJ-1,temperature,96.310,80.099,91.447,known_system_gap,0.2045,0.0000,0.0000,0.0000
西樵水道特大桥_20251201_20260318,XQSD-1-1D-QJ-1,temperature,96.455,80.099,91.548,known_system_gap,0.2038,0.0000,0.0000,0.0001
西樵水道特大桥_20251201_20260318,XQSD-B-3D-BB-1,pressure,96.452,80.108,91.549,known_system_gap,0.2023,0.0004,0.0000,0.0014
西樵水道特大桥_20251201_20260318,XQSD-C-2D-BB-2,pressure,96.463,80.094,91.552,known_system_gap,0.2023,0.0003,0.0000,0.0016
西樵水道特大桥_20251201_20260318,XQSD-1-2D-QJ-1,temperature,96.466,80.131,91.566,known_system_gap,0.2035,0.0000,0.0000,0.0000
西樵水道特大桥_20251201_20260318,XQSD-1-4D-QJ-1,temperature,96.505,80.067,91.574,known_system_gap,0.2039,0.0000,0.0000,0.0000
西樵水道特大桥_20251201_20260318,XQSD-2-4D-QJ-1,temperature,96.502,80.110,91.584,known_system_gap,0.2033,0.0002,0.0000,0.0000
西樵水道特大桥_20251201_20260318,XQSD-C-2D-BB-2,temperature,96.572,80.094,91.628,known_system_gap,0.2023,0.0008,0.0000,0.0003
西樵水道特大桥_20251201_20260318,XQSD-2-2D-QJ-1,temperature,96.626,80.089,91.665,known_system_gap,0.2031,0.0000,0.0001,0.0000
西樵水道特大桥_20251201_20260318,XQSD-1-3D-QJ-1,temperature,96.700,80.067,91.711,known_system_gap,0.2030,0.0000,0.0000,0.0000
西樵水道特大桥_20251201_20260318,XQSD-A-2L-BB-1,pressure,96.661,80.163,91.712,known_system_gap,0.2003,0.0000,0.0016,0.0012
西樵水道特大桥_20251201_20260318,XQSD-D-3L-BB-2,temperature,96.711,80.117,91.733,known_system_gap,0.2009,0.0014,0.0000,0.0000
西樵水道特大桥_20251201_20260318,XQSD-B-3L-BB-2,temperature,96.773,80.110,91.774,known_system_gap,0.1999,0.0022,0.0000,0.0000
西樵水道特大桥_20251201_20260318,XQSD-D-2D-BB-2,temperature,96.766,80.156,91.783,known_system_gap,0.2012,0.0006,0.0000,0.0000
西樵水道特大桥_20251201_20260318,XQSD-A-3D-BB-1,pressure,96.821,80.076,91.798,known_system_gap,0.2009,0.0004,0.0000,0.0016
西樵水道特大桥_20251201_20260318,XQSD-A-2L-YB-1,frequency,96.885,80.067,91.840,known_system_gap,0.2002,0.0001,0.0022,0.0000
